# Ic = 20.42 A, n = 35.84 , Tavg = 22.06 K, f6-160k-p3k-36h
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-10-16_06:40:16.290000      21870.85       -3.38311700e-01        1.62074300e-09  21.9978  20.4221
0202-10-16_06:40:16.690000      21871.25       -1.58207300e-01        1.02977730e-08  21.9939  20.4880
0202-10-16_06:40:17.094000      21871.65        2.56278700e-01        2.17638530e-08  21.9939  20.4880
0202-10-16_06:40:17.535000      21872.09        4.37742900e-01        9.43007300e-09  21.9939  20.4880
0202-10-16_06:40:17.960000      21872.52        8.48124700e-01        1.24050530e-08  21.9792  20.5209
0202-10-16_06:40:18.363000      21872.92        1.02924900e+00        8.50039300e-09  21.9792  20.5209
0202-10-16_06:40:18.780000      21873.34        1.44101600e+00        8.31445300e-09  21.9879  20.4063
0202-10-16_06:40:19.180000      21873.74        1.62994300e+00        6.70300300e-09  21.9879  20.4063
0202-10-16_06:40:19.586000      21874.15        2.01704700e+00        9.67799300e-09  21.9987  20.5522
0202-10-16_06:40:19.992000      21874.55        2.22159700e+00        4.78166300e-09  21.9987  20.5522
0202-10-16_06:40:20.383000      21874.94        2.61116900e+00        7.50958300e-09  21.9987  20.5522
0202-10-16_06:40:20.777000      21875.34        2.81872800e+00        1.43281130e-08  22.0050  20.4297
0202-10-16_06:40:21.180000      21875.74        3.20463100e+00        1.46999830e-08  22.0050  20.4297
0202-10-16_06:40:21.586000      21876.15        3.41034200e+00        1.56916430e-08  22.0050  20.4297
0202-10-16_06:40:21.992000      21876.55        3.79719200e+00        2.72816830e-08  22.0251  20.5080
0202-10-16_06:40:22.400000      21876.96        4.00540400e+00        3.32936330e-08  22.0251  20.5080
0202-10-16_06:40:22.816000      21877.38        4.39303600e+00        1.41421730e-08  22.0213  20.5358
0202-10-16_06:40:23.220000      21877.78        4.60044600e+00        2.31910830e-08  22.0213  20.5358
0202-10-16_06:40:23.617000      21878.18        4.98638800e+00        3.98633830e-08  22.0081  20.4069
0202-10-16_06:40:24.010000      21878.57        5.19183300e+00        2.97608330e-08  22.0081  20.4069
0202-10-16_06:40:24.402000      21878.96        5.58136300e+00        2.91410530e-08  22.0081  20.4069
0202-10-16_06:40:24.797000      21879.36        5.78735200e+00        2.70337730e-08  22.0123  20.5558
0202-10-16_06:40:25.195000      21879.75        6.17770600e+00        3.96774430e-08  22.0123  20.5558
0202-10-16_06:40:25.594000      21880.15        6.35836000e+00        3.00707330e-08  21.9875  20.4188
0202-10-16_06:40:26             21880.56        6.76920500e+00        3.36655030e-08  21.9875  20.4188
0202-10-16_06:40:26.402000      21880.96        6.95075400e+00        4.92817430e-08  21.9875  20.4188
0202-10-16_06:40:26.805000      21881.37        7.36288800e+00        4.45083330e-08  21.9814  20.4913
0202-10-16_06:40:27.200000      21881.76        7.54590300e+00        3.73188030e-08  21.9814  20.4913
0202-10-16_06:40:27.598000      21882.16        7.95547400e+00        3.44677730e-08  21.9814  20.4913
0202-10-16_06:40:27.996000      21882.56        8.34611900e+00        4.64296830e-08  21.9918  20.5267
0202-10-16_06:40:28.387000      21882.95        8.53529800e+00        4.05416930e-08  21.9918  20.5267
0202-10-16_06:40:28.797000      21883.36        8.94069700e+00        4.40744830e-08  21.9747  20.4077
0202-10-16_06:40:29.203000      21883.76        9.12286200e+00        3.29802830e-08  21.9747  20.4077
0202-10-16_06:40:29.613000      21884.17        9.53620800e+00        3.42818430e-08  21.9747  20.4077
0202-10-16_06:40:30.020000      21884.58        9.71969600e+00        2.73402130e-08  21.9844  20.5648
0202-10-16_06:40:30.426000      21884.98        1.01104800e+01        2.30017030e-08  21.9844  20.5648
0202-10-16_06:40:30.830000      21885.39        1.03110700e+01        2.42412730e-08  22.0163  20.4370
0202-10-16_06:40:31.230000      21885.79        1.07006500e+01        4.59958230e-08  22.0163  20.4370
0202-10-16_06:40:31.630000      21886.19        1.09106500e+01        3.62031830e-08  22.0124  20.5015
0202-10-16_06:40:32.020000      21886.58        1.12976400e+01        4.36407630e-08  22.0124  20.5015
0202-10-16_06:40:32.418000      21886.98        1.15004500e+01        2.78984630e-08  22.0124  20.5015
