# Ic = 6.14 A, n = 20.02 , Tavg = 21.98 K, ffj51-45e19pm2-0nA-03T-22k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-04-02_05:06:33.160000      69712.29        7.99827600e-03        1.65836357e-08  21.9793  19.0932  19.2834  0.0000
0202-04-02_05:06:33.516000      69712.64        2.11027500e-01        1.17493357e-08  21.9746  19.1015  19.2735  0.0000
0202-04-02_05:06:33.863000      69712.99        4.09493400e-01       -6.90746429e-09  21.9746  19.1015  19.2735  0.0000
0202-04-02_05:06:34.220000      69713.35        6.09049600e-01       -5.73126429e-09  21.9746  19.1015  19.2735  0.0000
0202-04-02_05:06:34.570000      69713.69        8.06737300e-01       -1.50280643e-08  21.9930  19.1015  19.3225  0.0000
0202-04-02_05:06:34.918000      69714.04        1.00559600e+00        9.08153571e-09  21.9930  19.1015  19.3225  0.0000
0202-04-02_05:06:35.266000      69714.39        1.20436600e+00        2.73031357e-08  21.9930  19.1015  19.3225  0.0000
0202-04-02_05:06:35.613000      69714.74        1.40299900e+00        2.27167357e-08  21.9752  19.0930  19.2587  0.0000
0202-04-02_05:06:35.973000      69715.10        1.60186500e+00        2.29026357e-08  21.9752  19.0930  19.2587  0.0000
0202-04-02_05:06:36.344000      69715.47        1.80035500e+00        1.36679357e-08  21.9752  19.0930  19.2587  0.0000
0202-04-02_05:06:36.715000      69715.84        1.99941000e+00        1.25523357e-08  21.9797  19.1061  19.3089  0.0000
0202-04-02_05:06:37.062000      69716.19        2.19774800e+00        2.04855357e-08  21.9797  19.1061  19.3089  0.0000
0202-04-02_05:06:37.420000      69716.55        2.39698900e+00        2.68692357e-08  21.9831  19.0917  19.2702  0.0000
0202-04-02_05:06:37.770000      69716.90        2.59541500e+00        2.35844357e-08  21.9831  19.0917  19.2702  0.0000
0202-04-02_05:06:38.120000      69717.25        2.79387500e+00        2.68072357e-08  21.9831  19.0917  19.2702  0.0000
0202-04-02_05:06:38.470000      69717.59        2.99317100e+00        2.81708357e-08  21.9606  19.1002  19.2742  0.0000
0202-04-02_05:06:38.816000      69717.94        3.19173800e+00        3.03400357e-08  21.9606  19.1002  19.2742  0.0000
0202-04-02_05:06:39.164000      69718.29        3.39060300e+00        2.95963357e-08  21.9606  19.1002  19.2742  0.0000
0202-04-02_05:06:39.527000      69718.65        3.58931800e+00        2.95968357e-08  21.9789  19.0999  19.2997  0.0000
0202-04-02_05:06:39.880000      69719.00        3.78802500e+00        2.72447357e-08  21.9789  19.0999  19.2997  0.0000
0202-04-02_05:06:40.227000      69719.35        3.98694000e+00        3.12129357e-08  21.9789  19.0999  19.2997  0.0000
0202-04-02_05:06:40.574000      69719.70        4.18634300e+00        3.40019357e-08  21.9693  19.0927  19.2651  0.0000
0202-04-02_05:06:40.934000      69720.06        4.38428300e+00        3.33821357e-08  21.9693  19.0927  19.2651  0.0000
0202-04-02_05:06:41.280000      69720.40        4.58324900e+00        2.09245357e-08  21.9693  19.0927  19.2651  0.0000
0202-04-02_05:06:41.633000      69720.76        4.78179200e+00        3.55513357e-08  21.9818  19.1064  19.2912  0.0000
0202-04-02_05:06:41.980000      69721.11        4.98095100e+00        3.57992357e-08  21.9818  19.1064  19.2912  0.0000
0202-04-02_05:06:42.344000      69721.47        5.17945300e+00        4.75751357e-08  21.9818  19.1064  19.2912  0.0000
0202-04-02_05:06:42.730000      69721.86        5.37788700e+00        6.10863357e-08  21.9763  19.0923  19.2839  0.0000
0202-04-02_05:06:43.082000      69722.21        5.57646300e+00        6.55488357e-08  21.9763  19.0923  19.2839  0.0000
0202-04-02_05:06:43.438000      69722.56        5.77590100e+00        9.56702357e-08  21.9763  19.0923  19.2839  0.0000
0202-04-02_05:06:43.812000      69722.94        5.97435200e+00        1.64466036e-07  21.9639  19.1010  19.2652  0.0000
0202-04-02_05:06:44.164000      69723.29        6.17291700e+00        2.71688236e-07  21.9639  19.1010  19.2652  0.0000
0202-04-02_05:06:44.520000      69723.65        6.37160100e+00        4.68778936e-07  21.9823  19.1006  19.3051  0.0000
0202-04-02_05:06:44.867000      69723.99        6.57101300e+00        8.30111736e-07  21.9823  19.1006  19.3051  0.0000
0202-04-02_05:06:45.220000      69724.34        6.76925400e+00        1.41078534e-06  21.9823  19.1006  19.3051  0.0000
0202-04-02_05:06:45.566000      69724.69        6.96777000e+00        2.91574464e-06  21.9598  19.0926  19.2545  0.0000
0202-04-02_05:06:45.918000      69725.04        7.16628900e+00        4.72638094e-06  21.9598  19.0926  19.2545  0.0000
0202-04-02_05:06:46.266000      69725.39        7.36540400e+00        7.77520850e-06  21.9598  19.0926  19.2545  0.0000
0202-04-02_05:06:46.617000      69725.74        7.56396700e+00        1.24508377e-05  21.9783  19.1063  19.2896  0.0000
0202-04-02_05:06:46.965000      69726.09        7.76237000e+00        2.02593738e-05  21.9783  19.1063  19.2896  0.0000
