depth_A                  	phonons_eV-Aion          	ionizations_eV-Aion      	frenkelpairs_vac-Aion    	implantedIons_-cm        
1.2150100000e+03         	4.8912920000e-01         	4.1062565000e+02         	7.0177700000e-03         	0.0000000000e+00         
2.4300100000e+03         	5.3224380000e-01         	4.0853954700e+02         	7.7043200000e-03         	8.2305000000e+00         
3.6450100000e+03         	5.4973450000e-01         	4.0572430700e+02         	7.9524800000e-03         	4.1152000000e+00         
4.8600100000e+03         	5.7538440000e-01         	4.0209228400e+02         	8.3301700000e-03         	8.2305000000e+00         
6.0750100000e+03         	6.9882400000e-01         	3.9786168700e+02         	1.0371800000e-02         	8.2305000000e+00         
7.2900100000e+03         	7.6179510000e-01         	3.9201985500e+02         	1.1360840000e-02         	1.2346000000e+01         
8.5050100000e+03         	7.1265980000e-01         	3.8473619700e+02         	1.0436610000e-02         	1.6461000000e+01         
9.7200100000e+03         	7.7461240000e-01         	3.7588488700e+02         	1.1399010000e-02         	2.0576000000e+01         
1.0935000000e+04         	9.2962670000e-01         	3.6553143000e+02         	1.3932730000e-02         	1.6461000000e+01         
1.2150000000e+04         	9.9636210000e-01         	3.5232811800e+02         	1.4947040000e-02         	4.1152000000e+01         
1.3365000000e+04         	1.1209803000e+00         	3.3740438300e+02         	1.6892520000e-02         	3.2922000000e+01         
1.4580000000e+04         	1.2456300000e+00         	3.2054532400e+02         	1.8821960000e-02         	6.5844000000e+01         
1.5795000000e+04         	1.3939590000e+00         	2.9999807500e+02         	2.1162360000e-02         	1.1523000000e+02         
1.7010000000e+04         	1.5895350000e+00         	2.7752190500e+02         	2.4226230000e-02         	1.5638000000e+02         
1.8225000000e+04         	1.8396580000e+00         	2.5251364200e+02         	2.8182130000e-02         	2.0165000000e+02         
1.9440000000e+04         	2.2542820000e+00         	2.2675004000e+02         	3.4855210000e-02         	3.0041000000e+02         
2.0655000000e+04         	2.1409000000e+00         	1.8123432000e+02         	4.3416040000e-02         	3.7449000000e+02         
2.1870000000e+04         	1.9992680000e+00         	1.4423286000e+02         	5.2014180000e-02         	4.4856000000e+02         
2.3085000000e+04         	2.5519350000e+00         	1.2640120000e+02         	6.8150020000e-02         	1.0535000000e+03         
2.4300000000e+04         	3.1585060000e+00         	1.0948067000e+02         	8.4518610000e-02         	1.5267000000e+03         
2.5515000000e+04         	3.8772610000e+00         	9.3814120000e+01         	1.0510200000e-01         	2.6749000000e+03         
2.6730000000e+04         	5.0826050000e+00         	7.9134190000e+01         	1.3988680000e-01         	5.1646000000e+03         
2.7945000000e+04         	6.3856690000e+00         	6.4216750000e+01         	1.7802040000e-01         	9.4280000000e+03         
2.9160000000e+04         	7.3426980000e+00         	4.6890230000e+01         	2.0753610000e-01         	1.6148000000e+04         
3.0375000000e+04         	6.3023110000e+00         	2.6311290000e+01         	1.7986550000e-01         	2.1609000000e+04         
3.1590000000e+04         	3.1857600000e+00         	9.0545500000e+00         	9.1228300000e-02         	1.7444000000e+04         
3.2805000000e+04         	5.7519340000e-01         	1.1853500000e+00         	1.6553730000e-02         	5.0823000000e+03         
3.4020000000e+04         	2.7152550000e-02         	4.4566700000e-02         	7.7713500000e-04         	3.2099000000e+02         
3.5235000000e+04         	3.2733590000e-04         	2.5185800000e-04         	8.2852600000e-06         	4.1152000000e+00         
