# Ic = 2.05 A, n = 13.21 , Tavg = 50.03 K, 50k-30p4pm2-03T-0nA-anneal40k-6min
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-29_04:04:43.180000      7960.95        8.19879400e-03       -1.38949700e-08  50.0233  49.0068  49.3632  0.0000
0202-03-29_04:04:43.555000      7961.32        1.11470200e-01       -2.74057700e-08  50.0233  49.0068  49.3632  0.0000
0202-03-29_04:04:43.920000      7961.69        2.10752900e-01       -3.01946700e-08  50.0252  49.0084  49.3613  0.0000
0202-03-29_04:04:44.270000      7962.04        3.09930900e-01       -3.21159700e-08  50.0252  49.0084  49.3613  0.0000
0202-03-29_04:04:44.630000      7962.40        4.09160400e-01       -3.56485700e-08  50.0252  49.0084  49.3613  0.0000
0202-03-29_04:04:44.980000      7962.75        5.08329400e-01       -3.67021700e-08  50.0292  49.0100  49.3683  0.0000
0202-03-29_04:04:45.330000      7963.09        6.08279200e-01       -2.41829700e-08  50.0292  49.0100  49.3683  0.0000
0202-03-29_04:04:45.676000      7963.44        7.07504400e-01       -2.58563700e-08  50.0256  49.0111  49.3658  0.0000
0202-03-29_04:04:46.023000      7963.79        8.06621600e-01       -7.22143700e-08  50.0256  49.0111  49.3658  0.0000
0202-03-29_04:04:46.383000      7964.15        9.06089000e-01       -3.41613700e-08  50.0256  49.0111  49.3658  0.0000
0202-03-29_04:04:46.730000      7964.50        1.00517500e+00       -4.35213700e-08  50.0271  49.0125  49.3663  0.0000
0202-03-29_04:04:47.080000      7964.85        1.10468700e+00       -1.18636870e-07  50.0271  49.0125  49.3663  0.0000
0202-03-29_04:04:47.426000      7965.19        1.20378000e+00       -9.08097700e-08  50.0271  49.0125  49.3663  0.0000
0202-03-29_04:04:47.777000      7965.54        1.30378000e+00       -9.93623700e-08  50.0292  49.0136  49.3695  0.0000
0202-03-29_04:04:48.133000      7965.90        1.40319800e+00       -8.93842700e-08  50.0292  49.0136  49.3695  0.0000
0202-03-29_04:04:48.492000      7966.26        1.50241900e+00       -1.15600070e-07  50.0292  49.0136  49.3695  0.0000
0202-03-29_04:04:48.883000      7966.65        1.60157100e+00       -1.25764170e-07  50.0289  49.0144  49.3686  0.0000
0202-03-29_04:04:49.230000      7967.00        1.70073600e+00       -1.29482670e-07  50.0289  49.0144  49.3686  0.0000
0202-03-29_04:04:49.582000      7967.35        1.80043400e+00       -1.05188170e-07  50.0289  49.0144  49.3686  0.0000
0202-03-29_04:04:49.950000      7967.72        1.89994300e+00       -7.54396700e-08  50.0285  49.0148  49.3688  0.0000
0202-03-29_04:04:50.310000      7968.07        1.99916000e+00       -7.76197000e-09  50.0285  49.0148  49.3688  0.0000
0202-03-29_04:04:50.656000      7968.42        2.09864200e+00        1.03360830e-07  50.0282  49.0158  49.3711  0.0000
0202-03-29_04:04:51.004000      7968.77        2.19801900e+00        3.18293230e-07  50.0282  49.0158  49.3711  0.0000
0202-03-29_04:04:51.363000      7969.13        2.29753800e+00        7.00188730e-07  50.0282  49.0158  49.3711  0.0000
0202-03-29_04:04:51.710000      7969.48        2.39654600e+00        1.34349873e-06  50.0294  49.0169  49.3674  0.0000
0202-03-29_04:04:52.060000      7969.82        2.49622800e+00        2.96491239e-06  50.0294  49.0169  49.3674  0.0000
0202-03-29_04:04:52.406000      7970.17        2.59544100e+00        4.83986963e-06  50.0294  49.0169  49.3674  0.0000
0202-03-29_04:04:52.754000      7970.52        2.69494800e+00        7.60188798e-06  50.0298  49.0176  49.3683  0.0000
0202-03-29_04:04:53.110000      7970.88        2.79428600e+00        1.16537487e-05  50.0298  49.0176  49.3683  0.0000
0202-03-29_04:04:53.453000      7971.22        2.89348400e+00        1.72079947e-05  50.0298  49.0176  49.3683  0.0000
0202-03-29_04:04:53.800000      7971.57        2.99293900e+00        2.49959956e-05  50.0282  49.0186  49.3683  0.0000
