# Ic = 2.84 A, n = 30.61 , Tavg = 77.21 K, f23insitu_pristine
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-10-31_12:40:45.883000      19224.60        4.76056900e-02        1.99352950e-08  77.1363  76.8098
0202-10-31_12:40:46.098000      19224.81        2.99907400e-02        3.38803950e-08  77.1363  76.8098
0202-10-31_12:40:46.293000      19225.01        6.00053400e-02        3.31367950e-08  77.2314  76.8123
0202-10-31_12:40:46.484000      19225.20        8.96253000e-02        4.31774650e-08  77.2314  76.8123
0202-10-31_12:40:46.680000      19225.40        1.18233100e-01        2.73732850e-08  77.2314  76.8123
0202-10-31_12:40:46.875000      19225.59        1.47786300e-01        2.67535750e-08  77.2314  76.8123
0202-10-31_12:40:47.080000      19225.79        1.79107000e-01        2.66915950e-08  77.1204  76.8036
0202-10-31_12:40:47.270000      19225.99        2.08776000e-01        3.13399550e-08  77.1204  76.8036
0202-10-31_12:40:47.460000      19226.18        2.37496600e-01        3.31993050e-08  77.1204  76.8036
0202-10-31_12:40:47.656000      19226.37        2.66736600e-01        2.87988550e-08  77.1204  76.8036
0202-10-31_12:40:47.850000      19226.57        2.98076600e-01        2.88608250e-08  77.1204  76.8036
0202-10-31_12:40:48.098000      19226.81        3.29295000e-01        2.70014850e-08  77.1204  76.8036
0202-10-31_12:40:48.293000      19227.01        3.57818200e-01        3.33232650e-08  77.2127  76.8112
0202-10-31_12:40:48.490000      19227.20        3.87285300e-01        2.59478550e-08  77.2127  76.8112
0202-10-31_12:40:48.680000      19227.40        4.14898800e-01        2.57619150e-08  77.2127  76.8112
0202-10-31_12:40:48.883000      19227.60        4.46428800e-01        2.27249850e-08  77.2127  76.8112
0202-10-31_12:40:49.105000      19227.82        4.76749300e-01        2.58238950e-08  77.2127  76.8112
0202-10-31_12:40:49.305000      19228.02        5.06341000e-01        2.83030250e-08  77.1255  76.8082
0202-10-31_12:40:49.496000      19228.21        5.35897600e-01        3.40669950e-08  77.1255  76.8082
0202-10-31_12:40:49.703000      19228.42        5.64593000e-01        2.85509350e-08  77.1255  76.8082
0202-10-31_12:40:49.902000      19228.62        5.94725000e-01        2.84889650e-08  77.1255  76.8082
0202-10-31_12:40:50.098000      19228.81        6.25153800e-01        2.37786150e-08  77.1255  76.8082
0202-10-31_12:40:50.300000      19229.02        6.53712600e-01        2.84889650e-08  77.1872  76.8038
0202-10-31_12:40:50.496000      19229.21        6.83593800e-01        3.27034750e-08  77.1872  76.8038
0202-10-31_12:40:50.688000      19229.40        7.14420400e-01        3.04722650e-08  77.1872  76.8038
0202-10-31_12:40:50.890000      19229.61        7.43909700e-01        3.04102850e-08  77.1872  76.8038
0202-10-31_12:40:51.098000      19229.81        7.72278600e-01        2.86129150e-08  77.1872  76.8038
0202-10-31_12:40:51.300000      19230.01        8.03400500e-01        2.60098350e-08  77.1091  76.8013
0202-10-31_12:40:51.492000      19230.21        8.33336600e-01        2.61337850e-08  77.1091  76.8013
0202-10-31_12:40:51.684000      19230.40        8.60602800e-01        2.42124650e-08  77.1091  76.8013
0202-10-31_12:40:51.887000      19230.60        8.92515700e-01        3.04722650e-08  77.1091  76.8013
0202-10-31_12:40:52.100000      19230.82        9.22813900e-01        3.34472150e-08  77.1091  76.8013
0202-10-31_12:40:52.310000      19231.02        9.51448400e-01        3.23929350e-08  77.1819  76.7988
0202-10-31_12:40:52.500000      19231.22        9.81954400e-01        3.41898150e-08  77.1819  76.7988
