# Ic = 15.51 A, n = 31.43 , Tavg = 20.03 K, f29-step1-20k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-02-08_19:48:27.742000      4055.98        3.25542100e+00       -1.88780715e-08  20.0091  19.4872
0202-02-08_19:48:28.145000      4056.38        3.44029900e+00       -2.11093115e-08  20.0091  19.4872
0202-02-08_19:48:28.566000      4056.80        3.82831100e+00       -2.08122150e-09  20.0091  19.4872
0202-02-08_19:48:28.984000      4057.22        4.03069700e+00       -1.46000815e-08  20.0136  19.6941
0202-02-08_19:48:29.387000      4057.62        4.42104600e+00       -1.08813515e-08  20.0136  19.6941
0202-02-08_19:48:29.785000      4058.02        4.62566400e+00       -1.80089215e-08  20.0251  19.4961
0202-02-08_19:48:30.190000      4058.43        5.01097300e+00       -1.05094815e-08  20.0251  19.4961
0202-02-08_19:48:30.613000      4058.85        5.21845700e+00       -1.12532215e-08  20.0176  19.6142
0202-02-08_19:48:31.008000      4059.24        5.60814200e+00        4.60778500e-10  20.0176  19.6142
0202-02-08_19:48:31.410000      4059.64        5.81156800e+00       -1.22448815e-08  20.0176  19.6142
0202-02-08_19:48:31.810000      4060.04        6.20344100e+00       -2.20431150e-09  20.0063  19.6327
0202-02-08_19:48:32.210000      4060.45        6.40548000e+00       -3.81576150e-09  20.0063  19.6327
0202-02-08_19:48:32.617000      4060.85        6.79717600e+00        1.76233850e-09  20.0015  19.4882
0202-02-08_19:48:33.027000      4061.26        6.99808600e+00       -4.00169150e-09  20.0015  19.4882
0202-02-08_19:48:33.434000      4061.67        7.38895400e+00        7.21647850e-09  20.0015  19.4882
0202-02-08_19:48:33.840000      4062.08        7.59288200e+00        1.22367685e-08  20.0053  19.6965
0202-02-08_19:48:34.250000      4062.48        7.98629000e+00        4.36544850e-09  20.0053  19.6965
0202-02-08_19:48:34.656000      4062.89        8.17239500e+00        8.08301850e-09  20.0158  19.4930
0202-02-08_19:48:35.062000      4063.30        8.57885100e+00        1.89908085e-08  20.0158  19.4930
0202-02-08_19:48:35.453000      4063.69        8.96508700e+00        2.38251585e-08  20.0158  19.4930
0202-02-08_19:48:35.850000      4064.09        9.17520900e+00        2.57464985e-08  20.0080  19.6218
0202-02-08_19:48:36.250000      4064.49        9.55916000e+00        2.56225385e-08  20.0080  19.6218
0202-02-08_19:48:36.660000      4064.90        9.74573300e+00        1.24830285e-08  20.0215  19.6331
0202-02-08_19:48:37.062000      4065.30        1.01526900e+01        3.38657285e-08  20.0215  19.6331
0202-02-08_19:48:37.470000      4065.70        1.03400600e+01        3.04568885e-08  20.0215  19.6331
0202-02-08_19:48:37.875000      4066.11        1.07506800e+01        2.56845185e-08  20.0144  19.4911
0202-02-08_19:48:38.277000      4066.51        1.09327800e+01        3.02089785e-08  20.0144  19.4911
0202-02-08_19:48:38.676000      4066.91        1.13410300e+01        3.92578885e-08  20.0070  19.7022
0202-02-08_19:48:39.070000      4067.31        1.15288300e+01        5.54343685e-08  20.0070  19.7022
0202-02-08_19:48:39.470000      4067.70        1.19163400e+01        4.82448285e-08  20.0070  19.7022
0202-02-08_19:48:39.870000      4068.11        1.21239100e+01        4.97942985e-08  20.0552  19.4979
0202-02-08_19:48:40.273000      4068.51        1.25124900e+01        7.64456185e-08  20.0552  19.4979
0202-02-08_19:48:40.676000      4068.91        1.27165600e+01        7.06205685e-08  20.0177  19.6252
0202-02-08_19:48:41.080000      4069.31        1.31043700e+01        8.19007185e-08  20.0177  19.6252
0202-02-08_19:48:41.504000      4069.74        1.33085200e+01        9.29329585e-08  20.0177  19.6252
0202-02-08_19:48:41.918000      4070.15        1.37015900e+01        1.06568308e-07  20.0355  19.6362
0202-02-08_19:48:42.316000      4070.55        1.39059700e+01        1.02601668e-07  20.0355  19.6362
0202-02-08_19:48:42.715000      4070.95        1.42935800e+01        1.18530238e-07  20.0201  19.4993
0202-02-08_19:48:43.117000      4071.35        1.45014900e+01        1.24790098e-07  20.0201  19.4993
0202-02-08_19:48:43.574000      4071.81        1.48882900e+01        1.63712828e-07  20.0201  19.4993
0202-02-08_19:48:43.980000      4072.22        1.50943400e+01        2.03007429e-07  20.0215  19.7044
0202-02-08_19:48:44.383000      4072.62        1.54821100e+01        2.99756448e-07  20.0215  19.7044
0202-02-08_19:48:44.797000      4073.03        1.56885700e+01        4.26255318e-07  20.0386  19.4992
0202-02-08_19:48:45.190000      4073.43        1.60770800e+01        6.80182738e-07  20.0386  19.4992
0202-02-08_19:48:45.590000      4073.82        1.62662000e+01        1.05156013e-06  20.0251  19.6294
0202-02-08_19:48:45.996000      4074.23        1.66761300e+01        2.26956885e-06  20.0251  19.6294
0202-02-08_19:48:46.387000      4074.62        1.70635600e+01        4.04433316e-06  20.0251  19.6294
0202-02-08_19:48:46.780000      4075.02        1.72713700e+01        5.97206173e-06  20.0323  19.6330
0202-02-08_19:48:47.188000      4075.42        1.76587900e+01        1.22104202e-05  20.0323  19.6330
