# Ic = 7.31 A, n = 29.37 , Tavg = 19.91 K, f29-step2afterTc-1200keV-0nA-20k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-02-09_09:14:35.586000      47801.89        3.19852400e+00       -1.72640700e-09  19.9411  19.5991
0202-02-09_09:14:36.010000      47802.31        3.38107500e+00       -5.81581700e-09  19.9411  19.5991
0202-02-09_09:14:36.465000      47802.77        3.77212100e+00       -9.15778700e-09  19.9237  19.4576
0202-02-09_09:14:36.867000      47803.17        3.97714900e+00       -1.38062270e-08  19.9237  19.4576
0202-02-09_09:14:37.277000      47803.58        4.36533400e+00       -3.82757700e-09  19.9226  19.4667
0202-02-09_09:14:37.668000      47803.97        4.57120800e+00       -5.68694700e-09  19.9226  19.4667
0202-02-09_09:14:38.070000      47804.37        4.95784600e+00        3.30003300e-09  19.9226  19.4667
0202-02-09_09:14:38.470000      47804.77        5.16701000e+00       -1.80827870e-08  19.9060  19.5934
0202-02-09_09:14:38.860000      47805.16        5.55322600e+00       -1.44879970e-08  19.9060  19.5934
0202-02-09_09:14:39.258000      47805.56        5.75697000e+00       -8.97184700e-09  19.9456  19.3901
0202-02-09_09:14:39.652000      47805.95        6.15279500e+00       -1.00254970e-08  19.9456  19.3901
0202-02-09_09:14:40.100000      47806.40        6.35650300e+00       -1.72770570e-08  19.9456  19.3901
0202-02-09_09:14:40.520000      47806.82        6.74389400e+00        1.38984730e-08  19.9199  19.5920
0202-02-09_09:14:40.926000      47807.23        6.94911400e+00        4.45161930e-08  19.9199  19.5920
0202-02-09_09:14:41.332000      47807.63        7.33751200e+00        2.09628753e-07  19.9491  19.4702
0202-02-09_09:14:41.727000      47808.03        7.54284500e+00        5.53551273e-07  19.9491  19.4702
0202-02-09_09:14:42.125000      47808.43        7.93262600e+00        2.43195638e-06  19.9100  19.4636
0202-02-09_09:14:42.527000      47808.83        8.11720000e+00        4.54947581e-06  19.9100  19.4636
0202-02-09_09:14:42.930000      47809.23        8.52905400e+00        1.72055662e-05  19.9100  19.4636
