# Ic = 25.31 A, n = 33.47 , Tavg = 32.99 K, f29-pristine-1200keV-0nA-33o0k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-02-08_15:17:53.777000      1943.48       -4.30415700e-01        1.05766995e-08  32.9967  32.5111
0202-02-08_15:17:54.180000      1943.89       -4.30713500e-01        2.41500695e-08  32.9967  32.5111
0202-02-08_15:17:54.590000      1944.30       -4.30866400e-01        1.83240595e-08  32.9955  32.5045
0202-02-08_15:17:54.992000      1944.70       -4.30755100e-01        4.02023095e-08  32.9955  32.5045
0202-02-08_15:17:55.400000      1945.11       -4.30990400e-01        3.48718295e-08  33.0040  32.5213
0202-02-08_15:17:55.805000      1945.51       -4.31083900e-01        3.27025695e-08  33.0040  32.5213
0202-02-08_15:17:56.280000      1945.99       -4.31610800e-01        2.34677195e-08  33.0040  32.5213
0202-02-08_15:17:56.700000      1946.41       -4.31895300e-01        3.17109095e-08  32.9971  32.4975
0202-02-08_15:17:57.098000      1946.81       -4.32689300e-01       -7.33578050e-09  32.9971  32.4975
0202-02-08_15:17:57.496000      1947.20       -3.68244600e-01        1.42328595e-08  32.9973  32.5243
0202-02-08_15:17:57.887000      1947.59        4.03584500e-01        5.93534795e-08  32.9973  32.5243
0202-02-08_15:17:58.310000      1948.02        1.38183600e+00        7.26169595e-08  32.9973  32.5243
0202-02-08_15:17:58.715000      1948.42        2.17729200e+00        8.15419195e-08  32.9944  32.4792
0202-02-08_15:17:59.105000      1948.81        3.16250100e+00        7.98684895e-08  32.9944  32.4792
0202-02-08_15:17:59.510000      1949.22        3.96578400e+00        7.16252995e-08  33.0009  32.5056
0202-02-08_15:17:59.914000      1949.62        4.94261400e+00        7.58398595e-08  33.0009  32.5056
0202-02-08_15:18:00.324000      1950.03        5.92806300e+00        5.94774395e-08  32.9873  32.4827
0202-02-08_15:18:00.730000      1950.44        6.70205500e+00        6.18945295e-08  32.9873  32.4827
0202-02-08_15:18:01.133000      1950.84        7.70524400e+00        8.27191095e-08  32.9873  32.4827
0202-02-08_15:18:01.527000      1951.23        8.48310600e+00        6.47451895e-08  32.9992  32.4972
0202-02-08_15:18:01.920000      1951.63        9.46465900e+00        1.06642899e-07  32.9992  32.4972
0202-02-08_15:18:02.324000      1952.03        1.02633100e+01        9.57965995e-08  32.9925  32.4937
0202-02-08_15:18:02.742000      1952.45        1.12457500e+01        8.04258395e-08  32.9925  32.4937
0202-02-08_15:18:03.140000      1952.85        1.20441600e+01        9.69122195e-08  32.9925  32.4937
0202-02-08_15:18:03.535000      1953.24        1.30240500e+01        9.12721395e-08  32.9997  32.4957
0202-02-08_15:18:03.938000      1953.65        1.40085500e+01        7.57154495e-08  32.9997  32.4957
0202-02-08_15:18:04.348000      1954.06        1.48062500e+01        1.03729890e-07  32.9933  32.4910
0202-02-08_15:18:04.746000      1954.45        1.57975700e+01        1.07696539e-07  32.9933  32.4910
0202-02-08_15:18:05.137000      1954.85        1.65741800e+01        9.53007695e-08  32.9933  32.4910
0202-02-08_15:18:05.530000      1955.24        1.75579600e+01        6.71623595e-08  32.9969  32.5054
0202-02-08_15:18:05.940000      1955.65        1.83578600e+01        7.44138895e-08  32.9969  32.5054
0202-02-08_15:18:06.355000      1956.06        1.93365800e+01        8.93507995e-08  32.9927  32.4866
0202-02-08_15:18:06.754000      1956.46        2.01342600e+01        1.18667109e-07  32.9927  32.4866
0202-02-08_15:18:07.170000      1956.88        2.11153900e+01        1.04164370e-07  32.9927  32.4866
0202-02-08_15:18:07.574000      1957.28        2.21001700e+01        1.32426740e-07  32.9981  32.5154
0202-02-08_15:18:08.004000      1957.71        2.28988600e+01        1.07697170e-07  32.9981  32.5154
0202-02-08_15:18:08.400000      1958.11        2.38840000e+01        1.44946479e-07  32.9876  32.4838
0202-02-08_15:18:08.797000      1958.50        2.46621400e+01        2.19383110e-07  32.9876  32.4838
0202-02-08_15:18:09.242000      1958.95        2.56399300e+01        4.23665490e-07  32.9876  32.4838
0202-02-08_15:18:09.690000      1959.40        2.64428900e+01        1.06124220e-06  32.9974  32.5106
0202-02-08_15:18:10.117000      1959.82        2.74266400e+01        3.52589424e-06  32.9974  32.5106
0202-02-08_15:18:10.523000      1960.23        2.82268900e+01        7.61123184e-06  32.9894  32.4906
0202-02-08_15:18:10.940000      1960.65        2.92095100e+01        2.30421120e-05  32.9894  32.4906
