# Ic = 6.04 A, n = 19.46 , Tavg = 22.31 K, anneal60k-6min-22k-45e19pm2-03T-0nA
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-04-02_07:52:00.440000      79639.57        7.32899000e-03       -6.42677778e-10  22.3101  19.5996  19.7926  0.0000
0202-04-02_07:52:00.790000      79639.92        2.10339000e-01        3.57362222e-09  22.3101  19.5996  19.7926  0.0000
0202-04-02_07:52:01.150000      79640.27        4.08924600e-01       -5.22717778e-09  22.3101  19.5996  19.7926  0.0000
0202-04-02_07:52:01.496000      79640.62        6.08207900e-01       -1.56394778e-08  22.3232  19.5932  19.8041  0.0000
0202-04-02_07:52:01.844000      79640.97        8.05990600e-01       -3.61577778e-09  22.3232  19.5932  19.8041  0.0000
0202-04-02_07:52:02.190000      79641.32        1.00504700e+00       -8.26417778e-09  22.3232  19.5932  19.8041  0.0000
0202-04-02_07:52:02.543000      79641.67        1.20382500e+00        2.76792222e-09  22.3066  19.5914  19.7700  0.0000
0202-04-02_07:52:02.890000      79642.01        1.40247200e+00        3.69762222e-09  22.3066  19.5914  19.7700  0.0000
0202-04-02_07:52:03.240000      79642.36        1.60139900e+00       -6.52877778e-09  22.3066  19.5914  19.7700  0.0000
0202-04-02_07:52:03.586000      79642.71        1.80029800e+00       -3.73977778e-09  22.3074  19.6011  19.7920  0.0000
0202-04-02_07:52:03.934000      79643.06        1.99893800e+00       -1.32257778e-09  22.3074  19.6011  19.7920  0.0000
0202-04-02_07:52:04.280000      79643.41        2.19767400e+00       -1.94237778e-09  22.3074  19.6011  19.7920  0.0000
0202-04-02_07:52:04.630000      79643.76        2.39606800e+00       -2.56217778e-09  22.2932  19.5920  19.7711  0.0000
0202-04-02_07:52:04.990000      79644.11        2.59531000e+00        2.88822222e-10  22.2932  19.5920  19.7711  0.0000
0202-04-02_07:52:05.363000      79644.49        2.79395800e+00       -2.62417778e-09  22.2932  19.5920  19.7711  0.0000
0202-04-02_07:52:05.734000      79644.86        2.99208300e+00       -6.65267778e-09  22.3038  19.5985  19.7940  0.0000
0202-04-02_07:52:06.082000      79645.21        3.19148500e+00       -5.78497778e-09  22.3038  19.5985  19.7940  0.0000
0202-04-02_07:52:06.445000      79645.57        3.39011500e+00       -9.87307778e-09  22.3038  19.5985  19.7940  0.0000
0202-04-02_07:52:06.793000      79645.92        3.58904500e+00        1.69022222e-10  22.3153  19.5913  19.8072  0.0000
0202-04-02_07:52:07.140000      79646.27        3.78792200e+00       -1.81427778e-09  22.3153  19.5913  19.8072  0.0000
0202-04-02_07:52:07.490000      79646.61        3.98641200e+00       -3.61167778e-09  22.3094  19.5904  19.7760  0.0000
0202-04-02_07:52:07.836000      79646.96        4.18586600e+00       -1.19166778e-08  22.3094  19.5904  19.7760  0.0000
0202-04-02_07:52:08.195000      79647.32        4.38430000e+00       -1.12968778e-08  22.3094  19.5904  19.7760  0.0000
0202-04-02_07:52:08.543000      79647.67        4.58327500e+00       -6.15277778e-09  22.3217  19.6006  19.8169  0.0000
0202-04-02_07:52:08.887000      79648.01        4.78191700e+00       -1.12349778e-08  22.3217  19.6006  19.8169  0.0000
0202-04-02_07:52:09.246000      79648.37        4.98120500e+00       -1.26603778e-08  22.3217  19.6006  19.8169  0.0000
0202-04-02_07:52:09.600000      79648.73        5.17926700e+00       -7.45427778e-09  22.3038  19.5865  19.7787  0.0000
0202-04-02_07:52:09.960000      79649.09        5.37747600e+00        9.71362222e-09  22.3038  19.5865  19.7787  0.0000
0202-04-02_07:52:10.332000      79649.46        5.57641500e+00        2.32867222e-08  22.3038  19.5865  19.7787  0.0000
0202-04-02_07:52:10.754000      79649.88        5.77504400e+00        6.43160222e-08  22.2904  19.6006  19.7806  0.0000
0202-04-02_07:52:11.113000      79650.24        5.97321700e+00        1.48234022e-07  22.2904  19.6006  19.7806  0.0000
0202-04-02_07:52:11.460000      79650.58        6.17248200e+00        2.87870122e-07  22.3101  19.5935  19.7910  0.0000
0202-04-02_07:52:11.805000      79650.93        6.37155600e+00        5.36153322e-07  22.3101  19.5935  19.7910  0.0000
0202-04-02_07:52:12.152000      79651.28        6.57053400e+00        9.80536422e-07  22.3101  19.5935  19.7910  0.0000
0202-04-02_07:52:12.500000      79651.63        6.76899800e+00        2.12167492e-06  22.3008  19.5911  19.7618  0.0000
0202-04-02_07:52:12.855000      79651.98        6.96789600e+00        3.61980243e-06  22.3008  19.5911  19.7618  0.0000
0202-04-02_07:52:13.203000      79652.33        7.16663000e+00        5.86606400e-06  22.3008  19.5911  19.7618  0.0000
0202-04-02_07:52:13.550000      79652.68        7.36485000e+00        9.54339307e-06  22.3065  19.6008  19.8259  0.0000
0202-04-02_07:52:13.900000      79653.02        7.56327700e+00        1.52335274e-05  22.3065  19.6008  19.8259  0.0000
0202-04-02_07:52:14.246000      79653.37        7.76245300e+00        2.46269398e-05  22.3065  19.6008  19.8259  0.0000
