# Tc_lossless =  nan K, Tc_50 =  nan K, Tc_superconducting =  nan K, pristine
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  832.17        1.21281500e-03        1.10113820e-04  95.1855  92.0939
    1  833.07        1.31275200e-03        1.09987137e-04  95.1814  92.0919
    2  833.98        1.41313400e-03        1.10104331e-04  95.1889  92.0990
    3  835.05        1.27506200e-03        1.10241120e-04  95.1889  92.0990
    4  836.18        1.22401700e-03        1.10196061e-04  95.1952  92.1017
    5  837.14        1.25829400e-03        1.10150195e-04  95.2034  92.1141
    6  838.19        1.39792500e-03        1.10062184e-04  95.1878  92.0982
    7  839.14        1.00522300e-03        1.10232242e-04  95.1937  92.0946
    8  840.20        1.29843300e-03        1.09994178e-04  95.2054  92.1076
    9  841.32        1.23151100e-03        1.10128178e-04  95.1997  92.1025
   10  842.35        9.53882500e-04        1.10328248e-04  95.1968  92.0935
   11  843.38        1.17579200e-03        1.10168587e-04  95.1934  92.0917
   12  844.33        1.03111700e-03        1.10306993e-04  95.1795  92.0687
   13  845.26        1.27847500e-03        1.09905030e-04  95.1794  92.0727
   14  846.28        1.38761200e-03        1.10150595e-04  95.1854  92.0762
   15  847.20        1.04002000e-03        1.09974294e-04  95.1701  92.0534
   16  848.19        1.15613200e-03        1.10116322e-04  95.1904  92.0742
   17  849.19        1.15383200e-03        1.10119174e-04  95.1999  92.0833
   18  850.11        1.21088600e-03        1.10197643e-04  95.1802  92.0761
   19  851.12        1.11065200e-03        1.09986515e-04  95.1551  92.0284
   20  852.18        1.31757400e-03        1.10239579e-04  95.1674  92.0438
   21  853.28        8.54761600e-04        1.10271062e-04  95.1674  92.0438
   22  854.23        1.41038900e-03        1.10068852e-04  95.1493  92.0214
   23  855.17        1.29620700e-03        1.10052242e-04  95.1968  92.0701
   24  856.20        1.59550000e-03        1.10457265e-04  95.1774  92.0455
   25  857.37        1.24494000e-03        1.10211770e-04  95.1935  92.0580
   26  858.34        1.29093900e-03        1.10104421e-04  95.1774  92.0468
   27  859.28        1.46403000e-03        1.10076809e-04  95.1590  92.0210
   28  860.25        1.39384400e-03        1.09768243e-04  95.1713  92.0349
   29  861.24        1.27847500e-03        1.09985234e-04  95.1401  92.0005
   30  862.23        1.53562600e-03        1.10079297e-04  95.1700  92.0291
   31  863.18        1.45987600e-03        1.09980842e-04  95.1707  92.0181
   32  864.12        1.41973700e-03        1.10154632e-04  95.1786  92.0377
   33  865.21        1.36424100e-03        1.10125470e-04  95.1725  92.0274
   34  866.15        1.30147400e-03        1.10042509e-04  95.1665  92.0149
   35  867.22        1.45757600e-03        1.09782319e-04  95.1377  91.9851
   36  868.16        1.34005400e-03        1.10121698e-04  95.1763  92.0200
   37  869.09        1.25080100e-03        1.10198583e-04  95.1412  91.9884
   38  870.02        1.12296700e-03        1.10076143e-04  95.1501  91.9971
   39  870.92        1.39725700e-03        1.10006633e-04  95.1587  92.0014
   40  871.80        1.10820300e-03        1.10054203e-04  95.1587  92.0014
   41  872.80        1.16377300e-03        1.09905544e-04  95.1628  92.0070
   42  873.75        1.07392600e-03        1.10259448e-04  95.1567  92.0027
   43  874.63        1.05545200e-03        1.09972141e-04  95.1404  91.9781
   44  875.65        1.12333800e-03        1.10143081e-04  95.1630  92.0043
   45  876.64        1.08052900e-03        1.10029100e-04  95.1426  91.9771
   46  877.51        1.10152600e-03        1.10126471e-04  95.1567  91.9892
   47  878.41        1.20294700e-03        1.09964487e-04  95.1534  91.9852
   48  879.35        1.20650800e-03        1.09955039e-04  95.1316  91.9593
   49  880.28        1.12408000e-03        1.10020925e-04  95.1294  91.9553
   50  881.37        1.27387500e-03        1.09971092e-04  95.1456  91.9740
   51  882.27        1.20999500e-03        1.09923709e-04  95.1399  91.9619
   52  883.22        1.43376000e-03        1.10122601e-04  95.1341  91.9538
   53  884.12        1.18892500e-03        1.09968953e-04  95.1145  91.9365
   54  885.07        1.15130900e-03        1.09809013e-04  95.1440  91.9625
   55  885.95        1.45705700e-03        1.10135178e-04  95.1164  91.9524
   56  886.86        1.37032500e-03        1.09640858e-04  95.1164  91.9524
   57  887.78        1.18128300e-03        1.09978121e-04  95.1279  91.9492
   58  888.70        1.00559500e-03        1.09966313e-04  95.1228  91.9326
   59  889.58        1.28033000e-03        1.09982706e-04  95.0937  91.9061
   60  890.61        1.24382700e-03        1.09982360e-04  95.1118  91.9232
   61  891.63        1.02332600e-03        1.10095972e-04  95.1180  91.9291
   62  892.56        1.14485400e-03        1.09891656e-04  95.1210  91.9358
   63  893.53        1.35392900e-03        1.10039229e-04  95.1135  91.9234
   64  894.41        1.38471900e-03        1.09918059e-04  95.1166  91.9244
   65  895.32        1.15308900e-03        1.09925279e-04  95.0905  91.8954
   66  896.25        1.03512300e-03        1.09951568e-04  95.0926  91.9021
   67  897.15        1.30251300e-03        1.09981994e-04  95.1106  91.9191
   68  898.11        1.01939400e-03        1.10041525e-04  95.1042  91.8834
   69  899.04        1.26007500e-03        1.10086244e-04  95.1203  91.9211
   70  900.10        1.35563500e-03        1.10007776e-04  95.0869  91.8865
   71  900.99        1.13290800e-03        1.09957106e-04  95.0834  91.8975
   72  901.98        1.16325300e-03        1.10160559e-04  95.0834  91.8975
   73  902.90        1.03942500e-03        1.10012975e-04  95.0695  91.8708
   74  903.79        1.35964100e-03        1.09944207e-04  95.0764  91.8685
   75  904.71        1.16614600e-03        1.10040522e-04  95.0899  91.8877
   76  905.64        1.09610800e-03        1.09898558e-04  95.0674  91.8594
   77  906.61        1.20969700e-03        1.10049726e-04  95.0997  91.8924
   78  907.61        1.22869100e-03        1.09778782e-04  95.0651  91.8569
   79  908.56        1.33634500e-03        1.10036862e-04  95.0762  91.8651
   80  909.64        1.12103700e-03        1.10006151e-04  95.0725  91.8574
   81  910.62        1.18706900e-03        1.10189578e-04  95.0651  91.8540
   82  911.64        1.42522700e-03        1.09867345e-04  95.0820  91.8879
   83  912.52        1.27298400e-03        1.10011386e-04  95.0654  91.8527
   84  913.42        1.27424500e-03        1.09981912e-04  95.0488  91.8315
   85  914.33        1.23603600e-03        1.09951769e-04  95.0477  91.8317
   86  915.24        1.25540000e-03        1.09941883e-04  95.0585  91.8438
   87  916.18        1.32959300e-03        1.10051742e-04  95.0327  91.8134
   88  917.30        1.43962100e-03        1.10025090e-04  95.0311  91.8109
   89  918.34        1.29487100e-03        1.09918452e-04  95.0431  91.8225
   90  919.27        1.42159200e-03        1.09840507e-04  95.0446  91.8227
   91  920.23        1.45282700e-03        1.09919669e-04  95.0354  91.8136
   92  921.18        1.09781500e-03        1.09852886e-04  95.0416  91.8209
   93  922.33        1.31037700e-03        1.10032781e-04  95.0269  91.8041
   94  923.28        1.21370400e-03        1.09735184e-04  95.0132  91.7690
   95  924.21        1.40905300e-03        1.09865093e-04  95.0460  91.8174
   96  925.17        9.44384800e-04        1.09920116e-04  95.0190  91.7966
   97  926.20        1.26786500e-03        1.09833520e-04  95.0143  91.7839
   98  927.22        1.21051400e-03        1.09966528e-04  95.0143  91.7839
   99  928.12        1.16236300e-03        1.09892058e-04  95.0176  91.7831
  100  929.18        1.23811400e-03        1.09825429e-04  95.0345  91.8031
  101  930.19        1.42975300e-03        1.09748854e-04  95.0259  91.7971
  102  931.12        1.42567300e-03        1.09737919e-04  95.0252  91.7938
  103  932.14        1.48235600e-03        1.10103970e-04  95.0197  91.7846
  104  933.24        1.44652100e-03        1.10007373e-04  95.0197  91.7846
  105  934.18        1.49971700e-03        1.09935011e-04  95.0148  91.7779
  106  935.08        1.41639900e-03        1.09896614e-04  94.9857  91.7474
  107  935.99        1.16347600e-03        1.09853848e-04  94.9821  91.7557
  108  937.01        1.42693400e-03        1.09859755e-04  94.9821  91.7557
  109  937.90        1.20547000e-03        1.09829697e-04  94.9639  91.6744
  110  938.79        1.33530700e-03        1.10042844e-04  94.9639  91.6744
  111  939.69        1.04736600e-03        1.09870662e-04  94.9828  91.7388
  112  940.61        1.38894800e-03        1.09844785e-04  94.9743  91.7336
  113  941.63        9.31254600e-04        1.10061063e-04  94.9954  91.7507
  114  942.62        1.24189900e-03        1.09765661e-04  94.9541  91.7126
  115  943.63        1.37010300e-03        1.09941564e-04  94.9487  91.6972
  116  944.64        1.24167600e-03        1.09882465e-04  94.9728  91.7118
  117  945.64        1.23536900e-03        1.09606221e-04  94.9482  91.7033
