# Tc_lossless =  nan K, Tc_50 =  nan K, Tc_superconducting =  nan K, step2
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  549.24        1.10085600e-03        1.10297072e-04  96.7249  92.1180
    1  550.30        1.27216700e-03        1.10261801e-04  96.6597  92.0455
    2  551.29        1.35689500e-03        1.10271965e-04  96.6656  92.0505
    3  552.33        1.23418100e-03        1.10289506e-04  96.6805  92.0761
    4  553.31        1.43798800e-03        1.10253836e-04  96.6755  92.0672
    5  554.22        1.27231600e-03        1.10269301e-04  96.6521  92.0467
    6  555.17        1.21281300e-03        1.10287138e-04  96.6583  92.0538
    7  556.07        1.25384200e-03        1.10290314e-04  96.6671  92.0586
    8  556.95        1.37091800e-03        1.10283125e-04  96.6671  92.0586
    9  557.89        1.31401200e-03        1.10252352e-04  96.6864  92.0843
   10  558.91        1.43717200e-03        1.10247238e-04  96.6502  92.0460
   11  559.88        1.40623400e-03        1.10270884e-04  96.6706  92.0689
   12  560.80        1.56693500e-03        1.10245756e-04  96.6425  92.0378
   13  561.69        1.41357900e-03        1.10250027e-04  96.6500  92.0470
   14  562.74        1.61953800e-03        1.10245130e-04  96.6391  92.0398
   15  563.75        1.27187100e-03        1.10259726e-04  96.6498  92.0479
   16  564.74        1.61204400e-03        1.10276275e-04  96.6616  92.0753
   17  565.75        1.70003700e-03        1.10243487e-04  96.6552  92.0531
   18  566.84        1.36157000e-03        1.10238357e-04  96.6320  92.0323
   19  567.72        1.57309300e-03        1.10241778e-04  96.6541  92.0509
   20  568.71        1.56819700e-03        1.10255072e-04  96.6126  92.0087
   21  569.64        1.36379600e-03        1.10259597e-04  96.6330  92.0264
   22  570.52        1.34598900e-03        1.10246642e-04  96.6200  92.0162
   23  571.51        1.51492600e-03        1.10221912e-04  96.6176  92.0150
   24  572.45        1.68786900e-03        1.10212233e-04  96.6176  92.0150
   25  573.39        1.48806800e-03        1.10251525e-04  96.6267  92.0182
   26  574.34        1.41239200e-03        1.10211145e-04  96.6224  92.0135
   27  575.30        1.18291400e-03        1.10250317e-04  96.6246  92.0203
   28  576.25        1.30607400e-03        1.10240431e-04  96.6136  92.0044
   29  577.24        1.25488000e-03        1.10248550e-04  96.6136  92.0044
   30  578.25        1.20658100e-03        1.10238054e-04  96.6151  92.0106
   31  579.29        1.46566200e-03        1.10241007e-04  96.6304  92.0270
   32  580.34        1.24085800e-03        1.10213178e-04  96.6304  92.0270
   33  581.51        1.35919500e-03        1.10174782e-04  96.5980  91.9917
   34  582.41        1.48658400e-03        1.10202456e-04  96.5980  91.9917
   35  583.32        1.22802200e-03        1.10210111e-04  96.5733  91.9634
   36  584.25        1.09410400e-03        1.10226166e-04  96.5914  91.9811
   37  585.39        1.50401900e-03        1.10213678e-04  96.5596  91.9477
   38  586.34        1.40000100e-03        1.10186439e-04  96.5820  91.9714
   39  587.36        1.18959000e-03        1.10178475e-04  96.5693  91.9598
