depth_A                  	phonons_eV-Aion          	ionizations_eV-Aion      	frenkelpairs_vac-Aion    	implantedIons_-cm        
4.0150100000e+03         	9.8632400000e-03         	2.7035243720e+01         	8.4590300000e-05         	0.0000000000e+00         
8.0300100000e+03         	1.2005080000e-02         	2.7267891870e+01         	1.1930280000e-04         	0.0000000000e+00         
1.2045000000e+04         	1.3210990000e-02         	2.7515967430e+01         	1.3920790000e-04         	0.0000000000e+00         
1.6060000000e+04         	1.1738950000e-02         	2.7802030070e+01         	1.1237440000e-04         	0.0000000000e+00         
2.0075000000e+04         	1.8102090000e-02         	2.7935144730e+01         	1.9438530000e-04         	0.0000000000e+00         
2.4090000000e+04         	5.2066400000e-03         	2.1052094400e+01         	7.9120800000e-05         	0.0000000000e+00         
2.8105000000e+04         	6.7959700000e-03         	2.1178319780e+01         	1.0660440000e-04         	0.0000000000e+00         
3.2120000000e+04         	6.6112400000e-03         	2.1318499150e+01         	1.0289500000e-04         	0.0000000000e+00         
3.6135000000e+04         	8.9260700000e-03         	2.1505471670e+01         	1.6981940000e-04         	0.0000000000e+00         
4.0150000000e+04         	1.1421400000e-02         	2.1708927720e+01         	1.9695910000e-04         	0.0000000000e+00         
4.4165000000e+04         	1.0114680000e-02         	2.6955891550e+01         	1.0425760000e-04         	0.0000000000e+00         
4.8180000000e+04         	1.3802220000e-02         	3.0379834380e+01         	1.1727830000e-04         	0.0000000000e+00         
5.2195000000e+04         	1.4732050000e-02         	3.0728763610e+01         	1.2905530000e-04         	0.0000000000e+00         
5.6210000000e+04         	1.8440090000e-02         	3.1107949200e+01         	2.1859710000e-04         	0.0000000000e+00         
6.0225000000e+04         	1.3850590000e-02         	3.1466598340e+01         	1.2338020000e-04         	0.0000000000e+00         
6.4240000000e+04         	1.3010090000e-02         	3.1843214210e+01         	1.1584730000e-04         	0.0000000000e+00         
6.8255000000e+04         	1.9950690000e-02         	3.2261387300e+01         	1.9558240000e-04         	0.0000000000e+00         
