-1.6434e-001 8.5000e-008 
3.9881e-001 1.3300e-007 
1.0842e+000 1.6200e-007 
1.7656e+000 1.6100e-007 
2.4530e+000 8.3000e-008 
3.1284e+000 2.3600e-007 
3.8078e+000 1.0500e-007 
4.4992e+000 1.1900e-007 
5.1645e+000 6.3000e-008 
5.8559e+000 2.1000e-007 
6.5313e+000 1.3100e-007 
7.2187e+000 7.4000e-008 
7.8981e+000 1.0500e-007 
8.5815e+000 1.0200e-007 
9.2348e+000 1.6500e-007 
9.9323e+000 1.0500e-007 
1.0614e+001 1.7500e-007 
1.1293e+001 2.2700e-007 
1.1972e+001 1.4500e-007 
1.2662e+001 1.1100e-007 
1.3339e+001 1.6600e-007 
1.4021e+001 2.3400e-007 
1.4718e+001 1.6200e-007 
1.5399e+001 2.3200e-007 
1.6087e+001 1.3700e-007 
1.6760e+001 1.6100e-007 
1.7460e+001 1.7700e-007 
1.8151e+001 2.4300e-007 
1.8832e+001 2.0300e-007 
1.9504e+001 1.1100e-007 
2.0201e+001 1.8100e-007 
2.0883e+001 1.9400e-007 
2.1564e+001 1.3500e-007 
2.2245e+001 0.0000e+000 
2.2907e+001 2.0200e-007 
2.3608e+001 5.9000e-008 
2.4270e+001 1.9100e-007 
2.4971e+001 1.7800e-007 
2.5672e+001 1.7100e-007 
2.6334e+001 2.6000e-007 
2.7015e+001 1.7400e-007 
2.7717e+001 2.5000e-007 
2.8398e+001 1.4600e-007 
2.9079e+001 2.8600e-007 
2.9761e+001 2.6100e-007 
3.0462e+001 1.1600e-007 
3.1144e+001 1.9200e-007 
3.1825e+001 1.2800e-007 
3.2506e+001 1.9200e-007 
3.3188e+001 1.6100e-007 
3.3849e+001 2.1800e-007 
3.4530e+001 2.5100e-007 
3.5232e+001 2.1300e-007 
3.5893e+001 2.1600e-007 
3.6575e+001 2.7000e-007 
3.7256e+001 2.6900e-007 
3.7957e+001 3.4600e-007 
3.8659e+001 3.0000e-007 
3.9320e+001 3.7500e-007 
4.0002e+001 2.1400e-007 
4.0703e+001 4.2400e-007 
4.1384e+001 5.5300e-007 
4.2046e+001 6.7400e-007 
4.2747e+001 8.2000e-007 
4.3409e+001 1.0700e-006 
4.4110e+001 1.2630e-006 
4.4791e+001 1.5360e-006 
4.5453e+001 1.8200e-006 
4.6134e+001 2.2640e-006 
4.6856e+001 2.9100e-006 
4.7497e+001 3.5210e-006 
4.8218e+001 4.2760e-006 
4.8900e+001 5.2840e-006 
Ofsset Voltage 3.288000e-006
Anfangstemperatur: 3.000400e+001  Endtemperatur: 3.003900e+001
