-1.4229e-001 -1.2806e-007 
3.0462e-001 -4.5160e-008 
9.4192e-001 -4.9260e-008 
1.6073e+000 1.3570e-008 
2.3007e+000 -2.8130e-008 
2.9921e+000 -1.1050e-008 
3.6715e+000 -9.1460e-008 
4.3569e+000 -3.9160e-008 
5.0443e+000 -1.1106e-007 
5.7157e+000 -1.5726e-007 
6.3890e+000 -7.1860e-008 
7.0925e+000 -5.0760e-008 
7.7658e+000 -6.6860e-008 
8.4292e+000 3.5170e-008 
9.1146e+000 0.0000e+000 
9.7860e+000 4.2200e-008 
1.0473e+001 -9.5460e-008 
1.1157e+001 -9.0960e-008 
1.1836e+001 -9.5400e-009 
1.2504e+001 -3.7160e-008 
1.3203e+001 -1.6726e-007 
1.3906e+001 -4.5200e-009 
1.4598e+001 -8.1860e-008 
1.5285e+001 -5.1260e-008 
1.5951e+001 -6.2760e-008 
1.6630e+001 -1.3116e-007 
1.7327e+001 -1.1506e-007 
1.8019e+001 -4.5160e-008 
1.8698e+001 -1.1256e-007 
1.9364e+001 -2.2100e-008 
2.0081e+001 -4.7760e-008 
2.0762e+001 -4.2160e-008 
2.1444e+001 -1.2956e-007 
2.2145e+001 -6.8860e-008 
2.2807e+001 -9.2460e-008 
2.3528e+001 -2.0590e-008 
2.4229e+001 -1.2056e-007 
2.4871e+001 -1.2050e-008 
2.5572e+001 -2.8130e-008 
2.6254e+001 -1.1356e-007 
2.6955e+001 -3.1140e-008 
2.7616e+001 -8.6860e-008 
2.8278e+001 -1.1206e-007 
2.8979e+001 -6.4260e-008 
2.9661e+001 -1.9036e-007 
3.0322e+001 -7.6860e-008 
3.1043e+001 -6.9360e-008 
3.1705e+001 -4.1160e-008 
3.2406e+001 -1.0146e-007 
3.3088e+001 -2.4110e-008 
3.3769e+001 -9.5460e-008 
3.4430e+001 -3.7660e-008 
3.5132e+001 5.5760e-008 
3.5793e+001 1.2710e-007 
3.6494e+001 5.2250e-008 
3.7176e+001 9.8460e-008 
3.7877e+001 2.6124e-007 
3.8519e+001 1.8034e-007 
3.9240e+001 3.1144e-007 
3.9901e+001 4.9384e-007 
4.0603e+001 4.7374e-007 
4.1264e+001 6.1484e-007 
4.1946e+001 6.8474e-007 
4.2607e+001 8.5504e-007 
4.3308e+001 1.0122e-006 
4.4010e+001 1.1214e-006 
4.4671e+001 1.4974e-006 
4.5353e+001 1.6554e-006 
4.6034e+001 2.0524e-006 
4.6735e+001 2.5224e-006 
4.7397e+001 2.8204e-006 
4.8098e+001 3.2544e-006 
4.8759e+001 3.8654e-006 
4.9441e+001 4.4934e-006 
5.0142e+001 5.0804e-006 
Ofsset Voltage -6.844000e-008
Anfangstemperatur: 2.999900e+001  Endtemperatur: 3.003000e+001
