-1.7436e-001 3.1000e-008 
5.4110e-002 -4.0000e-008 
3.8879e-001 1.3000e-008 
7.4953e-001 -8.3000e-008 
1.0822e+000 5.3000e-008 
1.4550e+000 1.1200e-007 
1.7897e+000 3.5000e-008 
2.1484e+000 5.0000e-008 
2.4891e+000 -2.4000e-008 
2.8278e+000 8.0000e-008 
3.1604e+000 2.1000e-008 
3.5392e+000 -3.7000e-008 
3.8939e+000 -6.9999e-009 
4.2166e+000 7.0000e-008 
4.5713e+000 -2.5000e-008 
4.9120e+000 2.5000e-008 
5.2507e+000 -2.0000e-009 
5.5994e+000 4.0001e-009 
5.9742e+000 -2.8000e-008 
6.3049e+000 2.8000e-008 
6.6676e+000 -3.0000e-008 
7.0063e+000 7.1000e-008 
7.3730e+000 1.1900e-007 
7.7117e+000 9.4000e-008 
8.0785e+000 3.1000e-008 
8.4372e+000 5.3000e-008 
8.7679e+000 1.0400e-007 
9.1487e+000 6.6000e-008 
9.4693e+000 4.5000e-008 
9.8200e+000 9.0000e-009 
1.0193e+001 5.0000e-008 
1.0527e+001 -2.2000e-008 
1.0890e+001 8.4000e-008 
1.1235e+001 1.2100e-007 
1.1586e+001 1.3400e-007 
1.1926e+001 9.1000e-008 
1.2269e+001 1.0600e-007 
1.2634e+001 8.5000e-008 
1.2988e+001 1.4600e-007 
1.3321e+001 1.2500e-007 
1.3670e+001 1.3700e-007 
1.4027e+001 9.2000e-008 
1.4397e+001 7.8000e-008 
1.4728e+001 1.5300e-007 
1.5087e+001 1.4500e-007 
1.5446e+001 1.9200e-007 
1.5806e+001 1.3400e-007 
1.6167e+001 1.5200e-007 
1.6522e+001 8.4000e-008 
1.6862e+001 1.9700e-007 
1.7203e+001 2.7000e-007 
1.7568e+001 2.3400e-007 
1.7917e+001 2.4600e-007 
1.8265e+001 2.9800e-007 
1.8614e+001 3.3900e-007 
1.8951e+001 4.0200e-007 
1.9289e+001 3.9800e-007 
1.9662e+001 5.0900e-007 
2.0007e+001 5.1400e-007 
2.0382e+001 5.1900e-007 
2.0722e+001 5.6000e-007 
2.1063e+001 7.0800e-007 
2.1404e+001 7.8300e-007 
2.1744e+001 9.5400e-007 
2.2105e+001 1.0570e-006 
2.2466e+001 1.1870e-006 
2.2807e+001 1.1370e-006 
2.3167e+001 1.5200e-006 
2.3488e+001 1.7100e-006 
2.3869e+001 1.8880e-006 
2.4189e+001 2.1450e-006 
2.4550e+001 2.4510e-006 
2.4911e+001 2.8540e-006 
2.5252e+001 3.1450e-006 
2.5612e+001 3.5600e-006 
2.5953e+001 3.7890e-006 
2.6294e+001 4.3430e-006 
2.6654e+001 4.8610e-006 
2.6995e+001 5.3760e-006 
2.7356e+001 6.0950e-006 
2.7717e+001 6.8060e-006 
2.8057e+001 7.5390e-006 
2.8418e+001 8.3730e-006 
2.8739e+001 9.2460e-006 
Ofsset Voltage 1.284000e-006
Anfangstemperatur: 2.999300e+001  Endtemperatur: 3.002000e+001
