8.0164e-02 4.1000e-08 
1.2065e+00 2.6000e-08 
2.8378e+00 4.6000e-08 
4.5353e+00 6.0000e-08 
6.2327e+00 4.9000e-08 
7.9141e+00 9.1000e-08 
9.6256e+00 6.2000e-08 
1.1325e+01 -1.8000e-08 
1.3021e+01 1.3100e-07 
1.4712e+01 2.0000e-08 
1.6391e+01 9.1000e-08 
1.8107e+01 6.9000e-08 
1.9788e+01 7.7000e-08 
2.1504e+01 1.3300e-07 
2.3207e+01 1.4800e-07 
2.4911e+01 6.9000e-08 
2.6574e+01 1.0300e-07 
2.8298e+01 1.2300e-07 
2.9981e+01 1.1400e-07 
3.1665e+01 2.4700e-07 
3.3388e+01 1.9600e-07 
3.5072e+01 1.2700e-07 
3.6755e+01 1.7900e-07 
3.8458e+01 2.1800e-07 
4.0142e+01 1.3200e-07 
4.1865e+01 1.9000e-07 
4.3529e+01 2.6600e-07 
4.5252e+01 2.6000e-07 
4.6936e+01 1.6700e-07 
4.8639e+01 2.6600e-07 
5.0343e+01 3.6300e-07 
5.2046e+01 3.1500e-07 
5.3730e+01 2.7600e-07 
5.5433e+01 2.8800e-07 
5.7137e+01 4.1000e-07 
5.8820e+01 5.5100e-07 
6.0544e+01 6.1200e-07 
6.2227e+01 6.9500e-07 
6.3930e+01 9.7700e-07 
6.5614e+01 1.2020e-06 
6.7337e+01 1.4580e-06 
6.9021e+01 2.0060e-06 
7.0704e+01 2.6340e-06 
7.2408e+01 3.4630e-06 
7.4111e+01 4.4600e-06 
7.5815e+01 5.7940e-06 
Ofsset Voltage 1.177000e-06
Anfangstemperatur: 3.000100e+01  Endtemperatur: 3.004900e+01
