====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 800 keV
 Total Ions calculated =50000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 20000.E+00 AAA ;
  Layer # 1- Density = 5.846E22 atoms/cm3 = 10.47 g/cm3
  Layer # 1- Ag = 100  Atomic Percent = 100  Mass Percent
Layer  2 : None
Layer Width = 20000.E+00 AAA ;
  Layer # 2- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 2-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 2- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 2- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 2-  O = 53.8 Atomic Percent = 16.8 Mass Percent
Layer  3 : None
Layer Width = 40000.E-02 AAA ;
  Layer # 3- Density = 8.142E22 atoms/cm3 = 6.54 g/cm3
  Layer # 3- La = 20   Atomic Percent = 57.4 Mass Percent
  Layer # 3- Mn = 20   Atomic Percent = 22.7 Mass Percent
  Layer # 3-  O = 60   Atomic Percent = 19.8 Mass Percent
Layer  4 : None
Layer Width = 50000.E-02 AAA ;
  Layer # 4- Density = 10.69E22 atoms/cm3 = 3.58 g/cm3
  Layer # 4- Mg = 50   Atomic Percent = 60.3 Mass Percent
  Layer # 4-  O = 50   Atomic Percent = 39.6 Mass Percent
Layer  5 : None
Layer Width = 10000.E-02 AAA ;
  Layer # 5- Density = 6.680E22 atoms/cm3 = 5.01 g/cm3
  Layer # 5-  Y = 40   Atomic Percent = 78.7 Mass Percent
  Layer # 5-  O = 60   Atomic Percent = 21.2 Mass Percent
Layer  6 : None
Layer Width = 50000.E-02 AAA ;
  Layer # 6- Density = 11.66E22 atoms/cm3 = 3.95 g/cm3
  Layer # 6- Al = 40   Atomic Percent = 52.9 Mass Percent
  Layer # 6-  O = 60   Atomic Percent = 47.0 Mass Percent
Layer  7 : None
Layer Width = 20000.E+00 AAA ;
  Layer # 7- Density = 7.709E22 atoms/cm3 = 8.89 g/cm3
  Layer # 7- Ni = 55.2 Atomic Percent = 46.7 Mass Percent
  Layer # 7- Mo = 17.0 Atomic Percent = 23.6 Mass Percent
  Layer # 7- Cr = 16.0 Atomic Percent = 12.0 Mass Percent
  Layer # 7- Fe = 7.03 Atomic Percent = 5.65 Mass Percent
  Layer # 7-  W = 4.52 Atomic Percent = 11.9 Mass Percent
====================================================================
 Ion Average Range = 560006.E-01 A   Straggling = 334198.E-02 A
 Ion Lateral Range = 470232.E-02 A   Straggling = 640934.E-02 A
 Ion Radial  Range = 739068.E-02 A   Straggling = 527488.E-02 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
  TARGET       PROJ.RANGE   Straggling      RADIAL      Straggling  
  DEPTH (A)   (Angstroms)   (Angstroms)   (Angstroms)   (Angstroms) 
------------ ------------- ------------- ------------- -------------
6150100.E-04 55474004.E-04 55474004.E-04 64796988.E-04 00000000.E+00 
1230010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1845010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2460010.E-03 24021005.E-03 24021005.E-03 41843400.E-03 00000000.E+00 
3075010.E-03 54126940.E-04 54126940.E-04 28476924.E-03 00000000.E+00 
3690010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
4305010.E-03 98507422.E-04 12746812.E-03 25996129.E-03 15918605.E-03 
4920010.E-03 26859038.E-03 27512997.E-03 35693934.E-03 29396141.E-04 
5535010.E-03 28618715.E-03 28649010.E-03 34595060.E-03 44151863.E-04 
6150010.E-03 47783428.E-04 47783428.E-04 29420109.E-03 00000000.E+00 
6765010.E-03 40308617.E-03 40542453.E-03 43366840.E-03 25316216.E-04 
7380010.E-03 15274193.E-05 15274193.E-05 86283745.E-04 00000000.E+00 
7995010.E-03 26393704.E-03 29981498.E-03 31077899.E-03 95393512.E-04 
8610010.E-03 23614535.E-03 24240666.E-03 34486500.E-03 99740810.E-04 
9225010.E-03 35411263.E-03 36905144.E-03 36848708.E-03 98569433.E-04 
9840010.E-03 33447623.E-03 33570755.E-03 40357711.E-03 60839188.E-04 
1045501.E-02 24892276.E-03 27077596.E-03 35025716.E-03 11875066.E-03 
1107001.E-02 24278473.E-03 27583289.E-03 35578113.E-03 64127453.E-04 
1168501.E-02 39086494.E-03 39086494.E-03 51183745.E-03 00000000.E+00 
1230001.E-02 42903558.E-03 42903558.E-03 49396049.E-03 00000000.E+00 
1291501.E-02 21477897.E-03 25298372.E-03 28914410.E-03 17127004.E-03 
1353001.E-02 20141257.E-03 22039166.E-03 35767480.E-03 75618296.E-04 
1414501.E-02 13884339.E-03 19243584.E-03 33407670.E-03 57076676.E-04 
1476001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1537501.E-02 22245505.E-03 22579104.E-03 36253871.E-03 53274249.E-04 
1599001.E-02 21348877.E-03 23420555.E-03 34098264.E-03 11397615.E-03 
1660501.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1722001.E-02 20008977.E-03 24898050.E-03 32924235.E-03 13144210.E-03 
1783501.E-02 22350742.E-03 22821411.E-03 34846932.E-03 11347253.E-04 
1845001.E-02 26109941.E-03 30313689.E-03 37438008.E-03 91698670.E-04 
1906501.E-02 17314932.E-03 20341501.E-03 25176864.E-03 86383346.E-04 
1968001.E-02 20890343.E-03 23491318.E-03 33096592.E-03 62990548.E-04 
2029501.E-02 29000178.E-03 30591430.E-03 30728670.E-03 10684838.E-03 
2091001.E-02 23880356.E-03 29165461.E-03 42427170.E-03 25794364.E-04 
2152501.E-02 13151411.E-03 16164659.E-03 27801353.E-03 17556465.E-03 
2214001.E-02 20979435.E-03 24477333.E-03 33313541.E-03 10566022.E-03 
2275501.E-02 23595301.E-03 28859962.E-03 38258144.E-03 11853224.E-03 
2337001.E-02 19897789.E-03 21194572.E-03 33697579.E-03 63690028.E-04 
2398501.E-02 14756135.E-03 18135450.E-03 38304790.E-03 57019358.E-04 
