# Ic = 4.14 A, n = 16.41 , Tavg = 30.17 K, 30k-45e19pm2-03T-0nA
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-04-02_05:20:34.215000      70553.34        8.77946000e-03       -5.80012500e-09  30.1525  28.4565  28.6253  0.0000
0202-04-02_05:20:34.562000      70553.69        2.11643500e-01       -7.78342500e-09  30.1505  28.4586  28.6114  0.0000
0202-04-02_05:20:34.920000      70554.05        4.10853600e-01       -5.13541250e-08  30.1505  28.4586  28.6114  0.0000
0202-04-02_05:20:35.270000      70554.40        6.09640700e-01       -5.66222250e-08  30.1505  28.4586  28.6114  0.0000
0202-04-02_05:20:35.620000      70554.74        8.07903100e-01       -4.30490250e-08  30.1659  28.4589  28.6452  0.0000
0202-04-02_05:20:35.970000      70555.09        1.00678700e+00       -2.78643250e-08  30.1659  28.4589  28.6452  0.0000
0202-04-02_05:20:36.324000      70555.45        1.20561100e+00       -1.98072250e-08  30.1659  28.4589  28.6452  0.0000
0202-04-02_05:20:36.727000      70555.85        1.40408900e+00       -2.50753250e-08  30.1611  28.4614  28.6104  0.0000
0202-04-02_05:20:37.074000      70556.20        1.60321300e+00       -3.88964250e-08  30.1611  28.4614  28.6104  0.0000
0202-04-02_05:20:37.440000      70556.57        1.80150900e+00       -4.24262250e-08  30.1611  28.4614  28.6104  0.0000
0202-04-02_05:20:37.790000      70556.91        2.00037100e+00       -4.79378250e-08  30.1676  28.4603  28.6188  0.0000
0202-04-02_05:20:38.137000      70557.26        2.19913600e+00       -4.29795250e-08  30.1676  28.4603  28.6188  0.0000
0202-04-02_05:20:38.484000      70557.61        2.39838300e+00       -4.24837250e-08  30.1532  28.4607  28.6320  0.0000
0202-04-02_05:20:38.832000      70557.96        2.59679300e+00       -4.71940250e-08  30.1532  28.4607  28.6320  0.0000
0202-04-02_05:20:39.180000      70558.31        2.79574500e+00       -6.15730250e-08  30.1532  28.4607  28.6320  0.0000
0202-04-02_05:20:39.527000      70558.65        2.99496100e+00       -7.06218250e-08  30.1714  28.4619  28.6218  0.0000
0202-04-02_05:20:39.875000      70559.00        3.19331300e+00       -7.23572250e-08  30.1714  28.4619  28.6218  0.0000
0202-04-02_05:20:40.227000      70559.35        3.39182100e+00       -6.87624250e-08  30.1714  28.4619  28.6218  0.0000
0202-04-02_05:20:40.574000      70559.70        3.59062900e+00       -6.80187250e-08  30.1535  28.4607  28.6169  0.0000
0202-04-02_05:20:40.920000      70560.05        3.78951900e+00       -4.97351250e-08  30.1535  28.4607  28.6169  0.0000
0202-04-02_05:20:41.270000      70560.39        3.98831800e+00        1.83787750e-08  30.1535  28.4607  28.6169  0.0000
0202-04-02_05:20:41.617000      70560.74        4.18683200e+00        1.48904775e-07  30.1656  28.4632  28.6343  0.0000
0202-04-02_05:20:41.977000      70561.10        4.38558100e+00        4.15286875e-07  30.1656  28.4632  28.6343  0.0000
0202-04-02_05:20:42.330000      70561.45        4.58480700e+00        9.49414475e-07  30.1656  28.4632  28.6343  0.0000
0202-04-02_05:20:42.754000      70561.88        4.78293200e+00        2.34782727e-06  30.1486  28.4617  28.6096  0.0000
0202-04-02_05:20:43.113000      70562.24        4.98177200e+00        4.67944487e-06  30.1486  28.4617  28.6096  0.0000
0202-04-02_05:20:43.470000      70562.60        5.18046800e+00        8.24988521e-06  30.1709  28.4645  28.6276  0.0000
0202-04-02_05:20:43.816000      70562.94        5.37871200e+00        1.39542265e-05  30.1709  28.4645  28.6276  0.0000
0202-04-02_05:20:44.164000      70563.29        5.57829500e+00        2.30408830e-05  30.1709  28.4645  28.6276  0.0000
