# Tc_lossless =  nan K, Tc_50 =  nan K, Tc_superconducting =  nan K, afterannealing
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  166782.28        1.60922500e-03        1.08921130e-04  0.0000  91.8901
    1  166783.22        1.49815700e-03        1.08873096e-04  0.0000  91.9011
    2  166784.12        1.52279000e-03        1.08936315e-04  0.0000  91.8948
    3  166785.01        1.63548900e-03        1.08934920e-04  0.0000  91.8948
    4  166785.92        1.61879500e-03        1.08893768e-04  0.0000  91.9056
    5  166786.83        1.51870900e-03        1.08897368e-04  0.0000  91.8925
    6  166787.77        1.68868500e-03        1.09069299e-04  0.0000  91.9049
    7  166788.69        1.78580400e-03        1.08939048e-04  0.0000  91.8946
    8  166789.57        1.69165300e-03        1.08939729e-04  0.0000  91.9028
    9  166790.48        1.56552500e-03        1.08949212e-04  0.0000  91.8963
   10  166791.37        1.65596600e-03        1.08922315e-04  0.0000  91.9080
   11  166792.26        1.52353100e-03        1.08970842e-04  0.0000  91.8967
   12  166793.19        1.72823000e-03        1.08994952e-04  0.0000  91.9064
   13  166794.26        1.63177900e-03        1.08892345e-04  0.0000  91.8978
   14  166795.18        1.58407300e-03        1.08920018e-04  0.0000  91.9022
   15  166796.08        1.39094800e-03        1.08939604e-04  0.0000  91.8941
   16  166797.02        1.37959700e-03        1.08840127e-04  0.0000  91.8941
   17  166797.91        1.62658600e-03        1.08837209e-04  0.0000  91.9018
   18  166798.81        1.46773800e-03        1.08922461e-04  0.0000  91.8952
   19  166799.75        1.55847600e-03        1.08940528e-04  0.0000  91.8963
   20  166800.70        1.60195400e-03        1.08953729e-04  0.0000  91.8913
   21  166801.62        1.72170100e-03        1.08896677e-04  0.0000  91.8981
   22  166802.51        1.56478300e-03        1.08914434e-04  0.0000  91.8877
   23  166803.45        1.50817400e-03        1.08873121e-04  0.0000  91.8962
   24  166804.40        1.65463100e-03        1.08977590e-04  0.0000  91.8861
   25  166805.34        1.54801500e-03        1.08808914e-04  0.0000  91.8903
   26  166806.24        1.51856100e-03        1.08607141e-04  0.0000  91.8803
   27  166807.18        1.46261900e-03        1.08816105e-04  0.0000  91.8876
   28  166808.19        1.58474100e-03        1.08896648e-04  0.0000  91.8773
   29  166809.14        1.49237000e-03        1.08962069e-04  0.0000  91.8869
   30  166810.11        1.79767500e-03        1.08869815e-04  0.0000  91.8745
   31  166811.02        1.32439700e-03        1.08808302e-04  0.0000  91.8745
   32  166811.92        1.55528600e-03        1.08787879e-04  0.0000  91.8783
   33  166812.82        1.43064200e-03        1.08861975e-04  0.0000  91.8724
   34  166813.70        1.41461600e-03        1.08901301e-04  0.0000  91.8802
   35  166814.63        1.43717100e-03        1.08968636e-04  0.0000  91.8678
   36  166815.57        1.35830400e-03        1.08904384e-04  0.0000  91.8749
   37  166816.48        1.48866100e-03        1.09005132e-04  0.0000  91.8648
   38  166817.37        1.43835800e-03        1.08889757e-04  0.0000  91.8730
   39  166818.25        1.44748400e-03        1.08879965e-04  0.0000  91.8608
   40  166819.16        1.61486300e-03        1.08896080e-04  0.0000  91.8678
   41  166820.05        1.50268300e-03        1.08871877e-04  0.0000  91.8549
   42  166820.95        1.57316700e-03        1.08896648e-04  0.0000  91.8549
   43  166821.82        1.49741600e-03        1.08901544e-04  0.0000  91.8629
   44  166822.71        1.34650700e-03        1.08898507e-04  0.0000  91.8491
   45  166823.58        1.66798500e-03        1.08895284e-04  0.0000  91.8565
   46  166824.47        1.37069400e-03        1.08833585e-04  0.0000  91.8482
   47  166825.43        1.59238300e-03        1.08940344e-04  0.0000  91.8509
   48  166826.36        1.53807400e-03        1.08974869e-04  0.0000  91.8399
   49  166827.26        1.38946500e-03        1.08563581e-04  0.0000  91.8480
   50  166828.13        1.67859500e-03        1.08729437e-04  0.0000  91.8339
   51  166829.02        1.47070600e-03        1.08837282e-04  0.0000  91.8339
   52  166829.91        1.64765700e-03        1.08902700e-04  0.0000  91.8415
   53  166830.85        1.89138100e-03        1.08970909e-04  0.0000  91.8324
   54  166831.75        1.78172300e-03        1.08956007e-04  0.0000  91.8382
   55  166832.65        1.46284200e-03        1.08969354e-04  0.0000  91.8251
   56  166833.53        1.53874100e-03        1.08650469e-04  0.0000  91.8296
   57  166834.43        1.52857700e-03        1.08858100e-04  0.0000  91.8201
   58  166835.32        1.66190200e-03        1.08956586e-04  0.0000  91.8270
   59  166836.25        1.37573900e-03        1.09011127e-04  0.0000  91.8138
   60  166837.16        1.47048300e-03        1.08782702e-04  0.0000  91.8167
   61  166838.03        1.41877100e-03        1.08927625e-04  0.0000  91.8167
   62  166838.91        1.92157700e-03        1.08726731e-04  0.0000  91.8077
   63  166839.83        1.44800300e-03        1.08855339e-04  0.0000  91.8145
   64  166840.76        1.49266700e-03        1.08847840e-04  0.0000  91.8019
   65  166841.65        1.43145800e-03        1.08832934e-04  0.0000  91.8103
   66  166842.62        1.43175500e-03        1.08856641e-04  0.0000  91.7984
   67  166843.62        1.71153700e-03        1.08895875e-04  0.0000  91.8021
   68  166844.51        1.91052300e-03        1.08915096e-04  0.0000  91.7924
   69  166845.43        1.58540900e-03        1.09178414e-04  0.0000  91.7958
   70  166846.33        1.45022900e-03        1.08990396e-04  0.0000  91.7839
   71  166847.27        1.68304700e-03        1.08823857e-04  0.0000  91.7921
   72  166848.19        1.63081500e-03        1.08968425e-04  0.0000  91.7790
   73  166849.25        1.54809000e-03        1.08854205e-04  0.0000  91.7886
   74  166850.15        1.77667800e-03        1.08739920e-04  0.0000  91.7756
   75  166851.05        1.60314100e-03        1.08818014e-04  0.0000  91.7796
   76  166851.95        1.55202200e-03        1.08856565e-04  0.0000  91.7796
   77  166852.86        1.76762700e-03        1.08807880e-04  0.0000  91.7687
   78  166853.74        1.38115500e-03        1.08777139e-04  0.0000  91.7730
   79  166854.67        1.51811600e-03        1.08788884e-04  0.0000  91.7603
   80  166855.57        1.53302900e-03        1.08757159e-04  0.0000  91.7657
   81  166856.48        1.57925100e-03        1.08666794e-04  0.0000  91.7535
