# Ic =  nan A, n =  nan , Tavg = 25.76 K, 20Kafterstep11
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0   46.23       -1.15872800e-01       -1.58810789e-07  25.8091  19.7408
    1   46.49        8.41128500e-01       -2.09014299e-07  25.8091  19.7408
    2   46.83        1.85897200e+00       -2.67894949e-07  25.7499  20.1885
    3   47.08        2.82340700e+00       -3.64707139e-07  25.7499  20.1885
    4   47.33        3.82806200e+00       -4.39144679e-07  25.7499  20.1885
    5   47.66        4.85473100e+00       -4.80733019e-07  25.7499  20.1885
    6   48.01        5.86864400e+00       -5.29449009e-07  25.8164  20.0074
    7   48.25        6.89869300e+00       -5.66326899e-07  25.8164  20.0074
    8   48.49        7.85210000e+00       -5.96015139e-07  25.8164  20.0074
    9   48.94        8.93006500e+00       -5.93226059e-07  25.8164  20.0074
   10   49.18        9.89789700e+00       -5.97936509e-07  25.7876  19.8381
   11   49.43        1.09090800e+01       -5.90436979e-07  25.7876  19.8381
   12   49.70        1.19210200e+01       -5.68372229e-07  25.7746  20.2655
   13   49.95        1.29198700e+01       -5.42278799e-07  25.7746  20.2655
   14   50.20        1.38881200e+01       -5.14697859e-07  25.7746  20.2655
   15   50.45        1.48588300e+01       -5.01868079e-07  25.7746  20.2655
   16   50.75        1.58783200e+01       -5.51575739e-07  25.7124  19.6321
   17   51.00        1.68811700e+01       -5.75933059e-07  25.7124  19.6321
   18   51.24        1.78318400e+01       -5.83493889e-07  25.7124  19.6321
   19   51.49        1.88277700e+01       -6.08843209e-07  25.7124  19.6321
   20   51.76        1.98621100e+01       -5.80704469e-07  25.7516  20.1863
   21   52.01        2.09179800e+01       -5.33475999e-07  25.7516  20.1863
   22   52.26        2.18709400e+01       -4.61083809e-07  25.7516  20.1863
   23   52.51        2.28766400e+01       -3.93773949e-07  25.7516  20.1863
   24   52.79        2.38479000e+01       -3.47971019e-07  25.8097  20.0161
   25   53.04        2.48817000e+01       -2.85619519e-07  25.8097  20.0161
   26   53.28        2.58790400e+01       -2.56613059e-07  25.8097  20.0161
   27   53.53        2.68479200e+01       -2.64670409e-07  25.8097  20.0161
   28   53.82        2.79156300e+01       -2.73719439e-07  25.7656  19.8132
   29   54.08        2.88812500e+01       -2.33742589e-07  25.7656  19.8132
   30   54.33        2.98701100e+01       -1.35009059e-07  25.7656  19.8132
   31   54.60        3.08405000e+01       -9.47159000e-10  25.7656  19.8132
   32   54.90        3.19177500e+01        1.16132341e-07  25.7558  20.2701
   33   55.15        3.28870000e+01        2.58127631e-07  25.7558  20.2701
   34   55.41        3.38793300e+01        5.11128421e-07  25.7558  20.2701
   35   55.69        3.48858900e+01        9.42878411e-07  25.7558  20.2701
   36   55.98        3.59217700e+01        2.40683690e-06  25.8089  19.7518
   37   56.22        3.68965100e+01        6.02218012e-06  25.8089  19.7518
   38   56.47        3.78849600e+01        1.19570738e-05  25.8089  19.7518
   39   56.94        3.89435800e+01        1.87854585e-02  25.7648  20.1918
