====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 1200 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 14000.E+01 A ;
  Layer # 1- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 1-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 1- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 1- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 1-  O = 53.8 Atomic Percent = 16.8 Mass Percent
====================================================================
 Total Ions calculated =050000.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
140001.E-02  6719.11E-03  2341.69E-07
280001.E-02  6730.15E-03  2395.22E-07
420001.E-02  6736.85E-03  4486.80E-07
560001.E-02  6768.46E-03  8392.59E-07
700001.E-02  6801.15E-03  8446.95E-07
840001.E-02  6831.24E-03  5444.57E-07
980001.E-02  6855.75E-03  6648.33E-07
112000.E-01  6893.52E-03  7400.84E-07
126000.E-01  6923.09E-03  7974.61E-07
140000.E-01  6952.15E-03  6404.13E-07
154000.E-01  6985.44E-03  6866.06E-07
168000.E-01  7025.59E-03  6916.50E-07
182000.E-01  7058.13E-03  5114.42E-07
196000.E-01  7080.46E-03  8327.35E-07
210000.E-01  7113.13E-03  7441.26E-07
224000.E-01  7150.74E-03  6025.37E-07
238000.E-01  7184.92E-03  5052.46E-07
252000.E-01  7214.78E-03  7854.75E-07
266000.E-01  7248.14E-03  5753.94E-07
280000.E-01  7283.58E-03  9218.06E-07
294000.E-01  7324.60E-03  6876.61E-07
308000.E-01  7363.02E-03  1203.98E-06
322000.E-01  7404.06E-03  5852.08E-07
336000.E-01  7452.28E-03  1152.16E-06
350000.E-01  7508.08E-03  7102.99E-07
364000.E-01  7555.95E-03  8095.24E-07
378000.E-01  7598.12E-03  6879.60E-07
392000.E-01  7658.80E-03  7221.94E-07
406000.E-01  7700.46E-03  1019.62E-06
420000.E-01  7751.39E-03  9157.14E-07
434000.E-01  7806.58E-03  8404.70E-07
448000.E-01  7868.23E-03  8796.12E-07
462000.E-01  7931.79E-03  9162.48E-07
476000.E-01  7980.79E-03  1224.97E-06
490000.E-01  8046.70E-03  9832.86E-07
504000.E-01  8107.90E-03  7439.10E-07
518000.E-01  8161.39E-03  9186.26E-07
532000.E-01  8232.08E-03  6482.08E-07
546000.E-01  8305.08E-03  8648.42E-07
560000.E-01  8385.30E-03  1067.61E-06
574000.E-01  8453.52E-03  1084.90E-06
588000.E-01  8530.47E-03  9373.79E-07
602000.E-01  8613.48E-03  7793.69E-07
616000.E-01  8703.90E-03  9703.50E-07
630000.E-01  8787.96E-03  9267.83E-07
644000.E-01  8877.69E-03  1171.59E-06
658000.E-01  8958.11E-03  1018.16E-06
672000.E-01  9057.21E-03  1043.66E-06
686000.E-01  9157.50E-03  1023.80E-06
700000.E-01  9252.31E-03  1121.19E-06
714000.E-01  9353.40E-03  1079.70E-06
728000.E-01  9453.97E-03  1432.24E-06
742000.E-01  9576.25E-03  1137.39E-06
756000.E-01  9692.66E-03  1178.38E-06
770000.E-01  9821.13E-03  1362.29E-06
784000.E-01  9946.64E-03  1032.38E-06
798000.E-01  1009.19E-02  1824.23E-06
812000.E-01  1024.90E-02  1770.77E-06
826000.E-01  1038.87E-02  1726.15E-06
840000.E-01  1053.02E-02  1951.34E-06
854000.E-01  1068.91E-02  1194.86E-06
868000.E-01  1085.96E-02  1646.02E-06
882000.E-01  1104.35E-02  1657.61E-06
896000.E-01  1123.24E-02  1840.35E-06
910000.E-01  1144.70E-02  2343.19E-06
924000.E-01  1166.53E-02  1742.98E-06
938000.E-01  1188.22E-02  1776.79E-06
952000.E-01  1213.70E-02  1533.82E-06
966000.E-01  1242.72E-02  1837.11E-06
980000.E-01  1274.27E-02  1981.30E-06
994000.E-01  1303.14E-02  2100.08E-06
100800.E+00  1338.24E-02  1879.21E-06
102200.E+00  1377.65E-02  2314.23E-06
103600.E+00  1417.73E-02  2589.35E-06
105000.E+00  1461.63E-02  2367.07E-06
106400.E+00  1510.60E-02  3066.66E-06
107800.E+00  1563.80E-02  2829.66E-06
109200.E+00  1621.08E-02  3151.15E-06
110600.E+00  1681.16E-02  3985.17E-06
112000.E+00  1732.54E-02  3946.58E-06
113400.E+00  1774.06E-02  4721.65E-06
114800.E+00  1780.38E-02  5946.78E-06
116200.E+00  1725.43E-02  7835.82E-06
117600.E+00  1591.97E-02  9353.72E-06
119000.E+00  1352.90E-02  1078.17E-05
120400.E+00  1028.80E-02  1043.80E-05
121800.E+00  6891.80E-03  9302.74E-06
123200.E+00  3985.65E-03  6550.62E-06
124600.E+00  1947.17E-03  3777.36E-06
126000.E+00  7851.64E-04  1815.96E-06
127400.E+00  2594.23E-04  6989.59E-07
128800.E+00  6185.57E-05  1794.90E-07
130200.E+00  1477.84E-05  4907.20E-08
131600.E+00  2084.06E-06  7601.69E-09
133000.E+00  2805.33E-07  3624.00E-10
134400.E+00  1061.90E-07  1678.07E-09
135800.E+00  0000.00E+00  0000.00E+00
137200.E+00  0000.00E+00  0000.00E+00
138600.E+00  0000.00E+00  0000.00E+00
140000.E+00  0000.00E+00  0000.00E+00
