# Ic = 0.79 A, n = 18.18 , Tavg = 50.03 K, f28-60e19pm2-1200keV-0nA-50k-Afteranneal60k_10min
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-03-09_13:45:54.098000      49242.56        1.62268200e-02       -1.40971554e-08  50.0255  49.4075
0202-03-09_13:45:54.310000      49242.77        1.45736400e-02       -1.84357065e-08  50.0255  49.4075
0202-03-09_13:45:54.516000      49242.98        2.47384900e-02       -1.99232454e-08  50.0255  49.4075
0202-03-09_13:45:54.707000      49243.17        3.37338300e-02       -1.60185904e-08  50.0255  49.4075
0202-03-09_13:45:54.910000      49243.37        4.45620800e-02       -1.65144434e-08  50.0128  49.3945
0202-03-09_13:45:55.110000      49243.57        5.43529200e-02       -1.89316304e-08  50.0128  49.3945
0202-03-09_13:45:55.324000      49243.78        6.36703200e-02       -2.11008994e-08  50.0128  49.3945
0202-03-09_13:45:55.523000      49243.99        7.40830200e-02       -1.75680894e-08  50.0128  49.3945
0202-03-09_13:45:55.720000      49244.18        8.39792300e-02       -1.42212155e-08  50.0128  49.3945
0202-03-09_13:45:55.965000      49244.43        9.30953100e-02       -1.71342354e-08  50.0133  49.3849
0202-03-09_13:45:56.176000      49244.64        1.03975500e-01       -2.17826704e-08  50.0133  49.3849
0202-03-09_13:45:56.390000      49244.85        1.13275100e-01       -2.07910034e-08  50.0133  49.3849
0202-03-09_13:45:56.590000      49245.05        1.23787200e-01       -1.12462175e-08  50.0133  49.3849
0202-03-09_13:45:56.824000      49245.29        1.33548400e-01       -1.15561134e-08  50.0133  49.3849
0202-03-09_13:45:57.035000      49245.50        1.44066500e-01       -8.89101045e-09  50.0279  49.4128
0202-03-09_13:45:57.230000      49245.69        1.53374200e-01       -1.50889234e-08  50.0279  49.4128
0202-03-09_13:45:57.480000      49245.94        1.63098200e-01       -1.75061094e-08  50.0279  49.4128
0202-03-09_13:45:57.688000      49246.15        1.73551000e-01       -1.58326734e-08  50.0279  49.4128
0202-03-09_13:45:57.887000      49246.35        1.82939600e-01       -8.76705245e-09  50.0164  49.4039
0202-03-09_13:45:58.094000      49246.56        1.93315200e-01       -8.51913545e-09  50.0164  49.4039
0202-03-09_13:45:58.310000      49246.77        2.03254500e-01       -7.96132345e-09  50.0164  49.4039
0202-03-09_13:45:58.510000      49246.97        2.12689100e-01       -3.74674245e-09  50.0164  49.4039
0202-03-09_13:45:58.710000      49247.17        2.23022200e-01       -8.95298945e-09  50.0164  49.4039
0202-03-09_13:45:58.918000      49247.38        2.32675000e-01       -1.85597555e-08  50.0061  49.3738
0202-03-09_13:45:59.140000      49247.60        2.42866600e-01       -2.70508965e-08  50.0061  49.3738
0202-03-09_13:45:59.344000      49247.80        2.52608400e-01       -2.50675644e-08  50.0061  49.3738
0202-03-09_13:45:59.590000      49248.05        2.62537300e-01       -2.12248574e-08  50.0061  49.3738
0202-03-09_13:45:59.812000      49248.27        2.71724100e-01       -1.87456924e-08  50.0061  49.3738
0202-03-09_13:46:00.027000      49248.49        2.82736400e-01       -1.46550694e-08  50.0187  49.3943
0202-03-09_13:46:00.230000      49248.69        2.92449000e-01       -1.49030005e-08  50.0187  49.3943
0202-03-09_13:46:00.450000      49248.91        3.02130000e-01       -1.68863734e-08  50.0187  49.3943
