# Ic = 1.58 A, n = 20.29 , Tavg = 39.99 K, f28-60e19-1200keV-0nA-40k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-03-09_01:26:37.660000      4886.12        1.69414300e-02        6.82663700e-09  40.0033  39.5567
0202-03-09_01:26:37.875000      4886.34        5.10008600e-02        6.70243700e-09  39.9813  39.5288
0202-03-09_01:26:38.082000      4886.54        9.87826000e-02        1.10409670e-08  39.9813  39.5288
0202-03-09_01:26:38.285000      4886.75        1.49418300e-01        5.95868700e-09  39.9813  39.5288
0202-03-09_01:26:38.490000      4886.95        1.97528100e-01        3.97536700e-09  39.9813  39.5288
0202-03-09_01:26:38.695000      4887.16        2.48310700e-01        4.28525700e-09  39.9813  39.5288
0202-03-09_01:26:38.887000      4887.35        2.98041700e-01        1.01112770e-08  40.0057  39.5572
0202-03-09_01:26:39.098000      4887.56        3.46687200e-01        9.98731700e-09  40.0057  39.5572
0202-03-09_01:26:39.324000      4887.79        3.96592700e-01        1.59372970e-08  40.0057  39.5572
0202-03-09_01:26:39.535000      4888.00        4.45328800e-01        1.61852170e-08  40.0057  39.5572
0202-03-09_01:26:39.746000      4888.21        4.94766800e-01        8.56180700e-09  40.0057  39.5572
0202-03-09_01:26:39.940000      4888.40        5.46051100e-01        8.62378700e-09  39.9828  39.5269
0202-03-09_01:26:40.145000      4888.61        5.91416700e-01        8.87169700e-09  39.9828  39.5269
0202-03-09_01:26:40.350000      4888.81        6.46184300e-01        9.11961700e-09  39.9828  39.5269
0202-03-09_01:26:40.550000      4889.01        6.94592400e-01        6.33056700e-09  39.9828  39.5269
0202-03-09_01:26:40.746000      4889.21        7.40477400e-01        7.57014700e-09  39.9828  39.5269
0202-03-09_01:26:40.970000      4889.43        7.93824700e-01        3.29359700e-09  40.0051  39.5435
0202-03-09_01:26:41.168000      4889.63        8.42713600e-01        6.45451700e-09  40.0051  39.5435
0202-03-09_01:26:41.380000      4889.84        8.90418100e-01        2.54984700e-09  40.0051  39.5435
0202-03-09_01:26:41.590000      4890.05        9.42548400e-01        8.99565700e-09  40.0051  39.5435
0202-03-09_01:26:41.836000      4890.30        9.92485100e-01        3.60348700e-09  40.0051  39.5435
0202-03-09_01:26:42.040000      4890.50        1.04157500e+00        8.18993700e-09  39.9828  39.5341
0202-03-09_01:26:42.250000      4890.71        1.08976100e+00        5.46285700e-09  39.9828  39.5341
0202-03-09_01:26:42.473000      4890.93        1.14070000e+00        1.93005700e-09  39.9828  39.5341
0202-03-09_01:26:42.676000      4891.14        1.19003000e+00        6.33056700e-09  39.9828  39.5341
0202-03-09_01:26:42.880000      4891.34        1.23722800e+00        5.21494700e-09  40.0050  39.5524
0202-03-09_01:26:43.082000      4891.54        1.28910000e+00        7.13628700e-09  40.0050  39.5524
0202-03-09_01:26:43.285000      4891.75        1.33759300e+00        1.02353670e-08  40.0050  39.5524
0202-03-09_01:26:43.492000      4891.95        1.38687600e+00        1.16614170e-08  40.0050  39.5524
0202-03-09_01:26:43.695000      4892.16        1.43912900e+00        1.69300170e-08  40.0050  39.5524
0202-03-09_01:26:43.900000      4892.36        1.48478800e+00        2.04630870e-08  39.9883  39.5445
0202-03-09_01:26:44.117000      4892.58        1.53700000e+00        6.19889970e-08  39.9883  39.5445
0202-03-09_01:26:44.336000      4892.80        1.58234200e+00        1.18823717e-07  39.9883  39.5445
0202-03-09_01:26:44.550000      4893.01        1.63633800e+00        2.75568547e-07  39.9883  39.5445
0202-03-09_01:26:44.760000      4893.22        1.68590900e+00        5.77282197e-07  39.9883  39.5445
0202-03-09_01:26:44.977000      4893.44        1.73421600e+00        2.06849633e-06  39.9997  39.5452
0202-03-09_01:26:45.168000      4893.63        1.78487300e+00        3.42645566e-06  39.9997  39.5452
0202-03-09_01:26:45.367000      4893.83        1.83137900e+00        4.64930082e-06  39.9997  39.5452
0202-03-09_01:26:45.570000      4894.03        1.88527700e+00        8.84403771e-06  39.9997  39.5452
0202-03-09_01:26:45.785000      4894.25        1.93386700e+00        1.38314856e-05  39.9997  39.5452
0202-03-09_01:26:45.992000      4894.46        1.98224000e+00        1.39770122e-05  39.9874  39.5441
0202-03-09_01:26:46.190000      4894.65        2.03346300e+00        2.72982760e-05  39.9874  39.5441
