# Ic = 4.05 A, n = 26.75 , Tavg = 20.00 K, f28-6e20pm2-1200keV-0nA-20k-anneal100k1h
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-03-12_02:53:02.332000      51466.62        1.69044900e-02        1.32014600e-09  19.9542  19.5704
0202-03-12_02:53:02.523000      51466.81        4.56848600e-02       -5.00168400e-09  19.9542  19.5704
0202-03-12_02:53:02.730000      51467.02        9.87872500e-02       -6.67511400e-09  19.9542  19.5704
0202-03-12_02:53:02.920000      51467.21        1.48238700e-01        1.50608600e-09  19.9542  19.5704
0202-03-12_02:53:03.137000      51467.43        1.93952900e-01        1.81597600e-09  19.9542  19.5704
0202-03-12_02:53:03.336000      51467.62        2.47371400e-01        1.11127960e-08  19.9725  19.7350
0202-03-12_02:53:03.527000      51467.82        2.97033600e-01        4.54304600e-09  19.9725  19.7350
0202-03-12_02:53:03.720000      51468.01        3.42538700e-01        6.40240600e-09  19.9725  19.7350
0202-03-12_02:53:03.926000      51468.21        3.95602500e-01       -2.95638400e-09  19.9725  19.7350
0202-03-12_02:53:04.137000      51468.42        4.45576300e-01        4.04721600e-09  19.9600  19.6851
0202-03-12_02:53:04.344000      51468.63        4.93024100e-01        1.44596560e-08  19.9600  19.6851
0202-03-12_02:53:04.535000      51468.83        5.44407900e-01        9.00551600e-09  19.9600  19.6851
0202-03-12_02:53:04.727000      51469.02        5.92200900e-01        7.02219600e-09  19.9600  19.6851
0202-03-12_02:53:04.918000      51469.21        6.40659400e-01       -4.50585400e-09  19.9600  19.6851
0202-03-12_02:53:05.137000      51469.43        6.92669500e-01       -4.77234000e-10  19.9600  19.6851
0202-03-12_02:53:05.355000      51469.64        7.41169600e-01        5.78297600e-09  19.9768  19.6121
0202-03-12_02:53:05.550000      51469.84        7.90600200e-01        1.81172360e-08  19.9768  19.6121
0202-03-12_02:53:05.742000      51470.03        8.41433300e-01        2.23321560e-08  19.9768  19.6121
0202-03-12_02:53:05.945000      51470.23        8.89252200e-01        1.66301060e-08  19.9768  19.6121
0202-03-12_02:53:06.150000      51470.44        9.40674600e-01        8.44889600e-09  19.9336  19.7179
0202-03-12_02:53:06.350000      51470.64        9.90561500e-01        9.19264600e-09  19.9336  19.7179
0202-03-12_02:53:06.547000      51470.84        1.03579400e+00        1.22296060e-08  19.9336  19.7179
0202-03-12_02:53:06.742000      51471.03        1.08955600e+00        7.20932600e-09  19.9336  19.7179
0202-03-12_02:53:06.934000      51471.22        1.13884900e+00        2.18903600e-09  19.9336  19.7179
0202-03-12_02:53:07.152000      51471.44        1.18694800e+00        1.25935600e-09  19.9926  19.6078
0202-03-12_02:53:07.344000      51471.63        1.23818400e+00        8.13900600e-09  19.9926  19.6078
0202-03-12_02:53:07.547000      51471.84        1.28744100e+00        1.89233160e-08  19.9926  19.6078
0202-03-12_02:53:07.742000      51472.03        1.33561300e+00        1.79316560e-08  19.9926  19.6078
0202-03-12_02:53:07.945000      51472.23        1.38429400e+00        1.36551160e-08  19.9926  19.6078
0202-03-12_02:53:08.150000      51472.44        1.43631300e+00        3.49059600e-09  19.9242  19.6856
0202-03-12_02:53:08.367000      51472.65        1.48525500e+00        4.60621600e-09  19.9242  19.6856
0202-03-12_02:53:08.560000      51472.85        1.53480600e+00        8.32494600e-09  19.9242  19.6856
0202-03-12_02:53:08.750000      51473.04        1.58521000e+00        6.09370600e-09  19.9242  19.6856
0202-03-12_02:53:08.953000      51473.24        1.63324900e+00        7.95306600e-09  19.9242  19.6856
0202-03-12_02:53:09.160000      51473.45        1.68264200e+00        1.37790760e-08  19.9965  19.6890
0202-03-12_02:53:09.355000      51473.64        1.73413400e+00        2.22701760e-08  19.9965  19.6890
0202-03-12_02:53:09.560000      51473.85        1.78192800e+00        1.65061460e-08  19.9965  19.6890
0202-03-12_02:53:09.754000      51474.04        1.83182500e+00        1.40269960e-08  19.9965  19.6890
0202-03-12_02:53:09.945000      51474.23        1.88281700e+00        1.39650160e-08  19.9965  19.6890
0202-03-12_02:53:10.164000      51474.45        1.93094200e+00        2.40055760e-08  19.9386  19.5859
0202-03-12_02:53:10.355000      51474.65        1.98245500e+00        2.40055760e-08  19.9386  19.5859
0202-03-12_02:53:10.562000      51474.85        2.03223800e+00        2.25800660e-08  19.9386  19.5859
0202-03-12_02:53:10.754000      51475.04        2.07985400e+00        1.42749060e-08  19.9386  19.5859
0202-03-12_02:53:10.945000      51475.24        2.12852600e+00        1.85514460e-08  19.9386  19.5859
0202-03-12_02:53:11.156000      51475.45        2.18058000e+00        1.38410560e-08  19.9797  19.7650
