# Ic = 3.76 A, n = 25.33 , Tavg = 19.99 K, f28-60e19-1200keV-0nA-20k-after30kAnneal
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-03-09_00:21:18.184000      966.64        1.70123900e-02        1.09361980e-08  19.9819  19.7367
0202-03-09_00:21:18.387000      966.85        5.03950700e-02        1.16179680e-08  19.9819  19.7367
0202-03-09_00:21:18.580000      967.04        9.81070900e-02        8.33307800e-09  19.9819  19.7367
0202-03-09_00:21:18.777000      967.24        1.46941100e-01        1.05643180e-08  19.9819  19.7367
0202-03-09_00:21:18.984000      967.44        1.98921500e-01        1.09361980e-08  19.9992  19.6122
0202-03-09_00:21:19.176000      967.64        2.48427900e-01        6.10182800e-09  19.9992  19.6122
0202-03-09_00:21:19.367000      967.83        2.93576800e-01        1.11841080e-08  19.9992  19.6122
0202-03-09_00:21:19.560000      968.02        3.47503300e-01        1.50887880e-08  19.9992  19.6122
0202-03-09_00:21:19.810000      968.27        3.97423700e-01        1.31054580e-08  19.9992  19.6122
0202-03-09_00:21:20.016000      968.48        4.47667600e-01        7.65130800e-09  19.9608  19.7635
0202-03-09_00:21:20.207000      968.67        4.96221100e-01        6.41172800e-09  19.9608  19.7635
0202-03-09_00:21:20.410000      968.87        5.41128100e-01        4.80027800e-09  19.9608  19.7635
0202-03-09_00:21:20.613000      969.07        5.95299100e-01        3.74662800e-09  19.9608  19.7635
0202-03-09_00:21:20.836000      969.30        6.45583100e-01        7.89922800e-09  19.9608  19.7635
0202-03-09_00:21:21.047000      969.51        6.95210500e-01        1.62044080e-08  20.0185  19.6440
0202-03-09_00:21:21.254000      969.71        7.43758100e-01        1.79398180e-08  20.0185  19.6440
0202-03-09_00:21:21.445000      969.91        7.91324600e-01        1.32913980e-08  20.0185  19.6440
0202-03-09_00:21:21.637000      970.10        8.42356600e-01        5.79193800e-09  20.0185  19.6440
0202-03-09_00:21:21.855000      970.32        8.92879600e-01        5.60495800e-09  19.9504  19.6663
0202-03-09_00:21:22.050000      970.51        9.40477300e-01        1.18640580e-08  19.9504  19.6663
0202-03-09_00:21:22.242000      970.70        9.91447000e-01        2.04783580e-08  19.9504  19.6663
0202-03-09_00:21:22.440000      970.90        1.04088600e+00        1.86809680e-08  19.9504  19.6663
0202-03-09_00:21:22.633000      971.10        1.08661700e+00        1.66356580e-08  19.9504  19.6663
0202-03-09_00:21:22.848000      971.31        1.14063200e+00        9.01224800e-09  20.0086  19.7709
0202-03-09_00:21:23.047000      971.51        1.18798800e+00        7.89662800e-09  20.0086  19.7709
0202-03-09_00:21:23.240000      971.70        1.23595100e+00        4.54976800e-09  20.0086  19.7709
0202-03-09_00:21:23.440000      971.90        1.28858800e+00        6.53308800e-09  20.0086  19.7709
