# Ic = 16.99 A, n = 31.51 , Tavg = 22.14 K, ffj51-30p3e19pm2-anneal300k-720min-0T-22k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-04-01_09:52:01.863000      440.99        8.38852900e-03        8.61353429e-09  22.1191  19.0045  19.1732  0.0000
0202-04-01_09:52:02.220000      441.34        3.10302300e-01        2.06991943e-08  22.1191  19.0045  19.1732  0.0000
0202-04-01_09:52:02.566000      441.69        6.08434800e-01        7.25002429e-09  22.1377  19.0038  19.2054  0.0000
0202-04-01_09:52:02.920000      442.05        9.06219500e-01        7.06409429e-09  22.1377  19.0038  19.2054  0.0000
0202-04-01_09:52:03.270000      442.39        1.20460500e+00       -7.19078571e-09  22.1377  19.0038  19.2054  0.0000
0202-04-01_09:52:03.617000      442.74        1.50254100e+00       -1.30290571e-09  22.1245  18.9971  19.1648  0.0000
0202-04-01_09:52:03.965000      443.09        1.80057000e+00        1.53691043e-08  22.1245  18.9971  19.1648  0.0000
0202-04-01_09:52:04.320000      443.45        2.09864300e+00        1.56789943e-08  22.1245  18.9971  19.1648  0.0000
0202-04-01_09:52:04.773000      443.90        2.39689800e+00        2.05132643e-08  22.1324  19.0080  19.2022  0.0000
0202-04-01_09:52:05.120000      444.25        2.69474200e+00        2.06991943e-08  22.1324  19.0080  19.2022  0.0000
0202-04-01_09:52:05.480000      444.60        2.99323900e+00        2.02033743e-08  22.1343  18.9954  19.1799  0.0000
0202-04-01_09:52:05.840000      444.96        3.29125600e+00        2.41079743e-08  22.1343  18.9954  19.1799  0.0000
0202-04-01_09:52:06.188000      445.31        3.58951100e+00        2.26824843e-08  22.1343  18.9954  19.1799  0.0000
0202-04-01_09:52:06.543000      445.67        3.88737000e+00        2.83244543e-08  22.1202  19.0039  19.1735  0.0000
0202-04-01_09:52:06.902000      446.03        4.18504900e+00        2.71482143e-08  22.1202  19.0039  19.1735  0.0000
0202-04-01_09:52:07.270000      446.39        4.48374200e+00        3.01231443e-08  22.1202  19.0039  19.1735  0.0000
0202-04-01_09:52:07.620000      446.75        4.78173500e+00        2.85737043e-08  22.1408  19.0027  19.2015  0.0000
0202-04-01_09:52:07.970000      447.09        5.07973100e+00        2.69622843e-08  22.1408  19.0027  19.2015  0.0000
0202-04-01_09:52:08.330000      447.45        5.37753200e+00        3.39657643e-08  22.1408  19.0027  19.2015  0.0000
0202-04-01_09:52:08.720000      447.85        5.67553400e+00        3.97296943e-08  22.1114  18.9959  19.1546  0.0000
0202-04-01_09:52:09.080000      448.20        5.97380100e+00        3.03710643e-08  22.1114  18.9959  19.1546  0.0000
0202-04-01_09:52:09.430000      448.55        6.27161500e+00        3.72505843e-08  22.1114  18.9959  19.1546  0.0000
0202-04-01_09:52:09.797000      448.92        6.56956400e+00        3.61969643e-08  22.1292  19.0073  19.1959  0.0000
0202-04-01_09:52:10.150000      449.27        6.86746000e+00        3.50813643e-08  22.1292  19.0073  19.1959  0.0000
0202-04-01_09:52:10.496000      449.62        7.16569900e+00        2.74581043e-08  22.1314  18.9948  19.1783  0.0000
0202-04-01_09:52:10.844000      449.97        7.46349700e+00        2.78299743e-08  22.1314  18.9948  19.1783  0.0000
0202-04-01_09:52:11.203000      450.33        7.76205500e+00        3.39037843e-08  22.1314  18.9948  19.1783  0.0000
0202-04-01_09:52:11.586000      450.71        8.06022700e+00        3.84901343e-08  22.1210  19.0023  19.1775  0.0000
0202-04-01_09:52:11.945000      451.07        8.35816300e+00        3.32840143e-08  22.1210  19.0023  19.1775  0.0000
0202-04-01_09:52:12.290000      451.42        8.65617300e+00        2.72096743e-08  22.1210  19.0023  19.1775  0.0000
0202-04-01_09:52:12.652000      451.78        8.95419000e+00        2.96882643e-08  22.1430  19.0012  19.2071  0.0000
0202-04-01_09:52:13             452.13        9.25227500e+00        2.78289343e-08  22.1430  19.0012  19.2071  0.0000
0202-04-01_09:52:13.387000      452.51        9.54997100e+00        2.02676543e-08  22.1430  19.0012  19.2071  0.0000
0202-04-01_09:52:13.760000      452.89        9.84773800e+00        2.36764243e-08  22.1153  18.9948  19.1567  0.0000
0202-04-01_09:52:14.117000      453.24        1.01465300e+01        2.07014943e-08  22.1153  18.9948  19.1567  0.0000
0202-04-01_09:52:14.473000      453.60        1.04449200e+01        2.16931343e-08  22.1280  19.0070  19.1963  0.0000
0202-04-01_09:52:14.840000      453.96        1.07421700e+01        2.54737743e-08  22.1280  19.0070  19.1963  0.0000
0202-04-01_09:52:15.188000      454.31        1.10406600e+01        1.94619443e-08  22.1280  19.0070  19.1963  0.0000
0202-04-01_09:52:15.535000      454.66        1.13385600e+01        1.62390943e-08  22.1222  18.9942  19.1732  0.0000
0202-04-01_09:52:15.890000      455.01        1.16362300e+01        1.12808843e-08  22.1222  18.9942  19.1732  0.0000
0202-04-01_09:52:16.240000      455.36        1.19346400e+01        1.35120843e-08  22.1222  18.9942  19.1732  0.0000
0202-04-01_09:52:16.586000      455.71        1.22325200e+01        6.94244429e-09  22.1151  19.0027  19.1687  0.0000
0202-04-01_09:52:16.938000      456.06        1.25302400e+01        7.87210429e-09  22.1151  19.0027  19.1687  0.0000
0202-04-01_09:52:17.285000      456.41        1.28287000e+01        7.68617429e-09  22.1151  19.0027  19.1687  0.0000
0202-04-01_09:52:17.640000      456.77        1.31265000e+01       -6.94056571e-09  22.1354  19.0014  19.2059  0.0000
0202-04-01_09:52:17.990000      457.11        1.34245700e+01       -1.23903571e-09  22.1354  19.0014  19.2059  0.0000
0202-04-01_09:52:18.426000      457.55        1.37223200e+01        1.06594243e-08  22.1354  19.0014  19.2059  0.0000
0202-04-01_09:52:18.797000      457.92        1.40199400e+01        9.90484286e-10  22.1218  18.9955  19.1655  0.0000
0202-04-01_09:52:19.150000      458.27        1.43184700e+01       -3.59587571e-09  22.1218  18.9955  19.1655  0.0000
0202-04-01_09:52:19.500000      458.63        1.46162600e+01       -6.38486571e-09  22.1368  19.0072  19.2032  0.0000
0202-04-01_09:52:19.870000      458.99        1.49146400e+01       -1.01035357e-08  22.1368  19.0072  19.2032  0.0000
0202-04-01_09:52:20.220000      459.35        1.52126200e+01       -4.27762571e-09  22.1368  19.0072  19.2032  0.0000
0202-04-01_09:52:20.580000      459.70        1.55104900e+01        5.14298429e-09  22.1346  18.9947  19.1800  0.0000
0202-04-01_09:52:20.938000      460.06        1.58087700e+01        9.85329429e-09  22.1346  18.9947  19.1800  0.0000
0202-04-01_09:52:21.285000      460.41        1.61066500e+01        3.16694543e-08  22.1346  18.9947  19.1800  0.0000
0202-04-01_09:52:21.645000      460.77        1.64053400e+01        7.41861843e-08  22.1179  19.0039  19.1738  0.0000
0202-04-01_09:52:21.992000      461.12        1.67030500e+01        1.15277424e-07  22.1179  19.0039  19.1738  0.0000
0202-04-01_09:52:22.370000      461.50        1.70011100e+01        2.08120074e-07  22.1179  19.0039  19.1738  0.0000
0202-04-01_09:52:22.760000      461.89        1.72985600e+01        3.75769844e-07  22.1304  19.0023  19.1925  0.0000
0202-04-01_09:52:23.117000      462.24        1.75971600e+01        6.09673814e-07  22.1304  19.0023  19.1925  0.0000
0202-04-01_09:52:23.470000      462.60        1.78950700e+01        9.97344554e-07  22.1209  18.9964  19.1634  0.0000
0202-04-01_09:52:23.820000      462.95        1.81931600e+01        1.61055267e-06  22.1209  18.9964  19.1634  0.0000
0202-04-01_09:52:24.168000      463.29        1.84910300e+01        3.15627834e-06  22.1209  18.9964  19.1634  0.0000
0202-04-01_09:52:24.516000      463.64        1.87888500e+01        4.97098539e-06  22.1366  19.0083  19.2032  0.0000
0202-04-01_09:52:24.863000      463.99        1.90871500e+01        7.76613133e-06  22.1366  19.0083  19.2032  0.0000
0202-04-01_09:52:25.223000      464.35        1.93854500e+01        1.24733039e-05  22.1366  19.0083  19.2032  0.0000
0202-04-01_09:52:25.566000      464.69        1.96831700e+01        2.03466261e-05  22.1403  18.9958  19.1776  0.0000
