# Ic =  nan A, n =  nan , Tavg = 22.48 K, 22k-30p4pm2-anneal300k-720min-0T
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-04-01_05:11:25.504000      56459.31        7.86570800e-03       -7.72882500e-09  22.4995  19.4823  19.6590  0.0000
0202-04-01_05:11:25.906000      56459.71        3.09596800e-01        1.56760500e-09  22.4995  19.4823  19.6590  0.0000
0202-04-01_05:11:26.266000      56460.07        6.07813400e-01        1.38167500e-09  22.4993  19.4922  19.6659  0.0000
0202-04-01_05:11:26.613000      56460.42        9.05836400e-01        8.44705500e-09  22.4993  19.4922  19.6659  0.0000
0202-04-01_05:11:26.960000      56460.76        1.20388800e+00        1.30333550e-08  22.5062  19.4896  19.6845  0.0000
0202-04-01_05:11:27.310000      56461.11        1.50206800e+00        1.16698550e-08  22.5062  19.4896  19.6845  0.0000
0202-04-01_05:11:27.656000      56461.46        1.80042700e+00        3.05505500e-09  22.5062  19.4896  19.6845  0.0000
0202-04-01_05:11:28             56461.80        2.09851100e+00        1.12360150e-08  22.4810  19.4849  19.6422  0.0000
0202-04-01_05:11:28.348000      56462.15        2.39680300e+00        2.42511950e-08  22.4810  19.4849  19.6422  0.0000
0202-04-01_05:11:28.700000      56462.50        2.69490400e+00        9.99647500e-09  22.4810  19.4849  19.6422  0.0000
0202-04-01_05:11:29.047000      56462.85        2.99264400e+00        8.81891500e-09  22.4956  19.4942  19.6830  0.0000
0202-04-01_05:11:29.395000      56463.20        3.29117300e+00        9.00484500e-09  22.4956  19.4942  19.6830  0.0000
0202-04-01_05:11:29.742000      56463.54        3.58995800e+00        9.37670500e-09  22.4956  19.4942  19.6830  0.0000
0202-04-01_05:11:30.090000      56463.89        3.88763200e+00        6.02994500e-09  22.4881  19.4815  19.6537  0.0000
0202-04-01_05:11:30.450000      56464.25        4.18543400e+00        2.37330500e-09  22.4881  19.4815  19.6537  0.0000
0202-04-01_05:11:30.797000      56464.60        4.48392400e+00        5.53413500e-09  22.4881  19.4815  19.6537  0.0000
0202-04-01_05:11:31.145000      56464.95        4.78129600e+00        4.48091500e-09  22.4946  19.4907  19.6596  0.0000
0202-04-01_05:11:31.492000      56465.30        5.08024500e+00        7.20868500e-09  22.4946  19.4907  19.6596  0.0000
0202-04-01_05:11:31.906000      56465.71        5.37803900e+00        7.27079500e-09  22.4946  19.4907  19.6596  0.0000
0202-04-01_05:11:32.258000      56466.06        5.67505300e+00        8.01452500e-09  22.5043  19.4875  19.6771  0.0000
0202-04-01_05:11:32.605000      56466.41        5.97443900e+00        4.91567500e-09  22.5043  19.4875  19.6771  0.0000
0202-04-01_05:11:32.957000      56466.76        6.27219000e+00        1.03696450e-08  22.5043  19.4875  19.6771  0.0000
0202-04-01_05:11:33.305000      56467.11        6.57034900e+00        1.17951150e-08  22.4871  19.4839  19.6411  0.0000
0202-04-01_05:11:33.652000      56467.46        6.86684300e+00        1.40262950e-08  22.4871  19.4839  19.6411  0.0000
0202-04-01_05:11:34.004000      56467.80        7.16644200e+00        1.05555750e-08  22.4901  19.4938  19.6777  0.0000
0202-04-01_05:11:34.350000      56468.15        7.46427100e+00        1.48319950e-08  22.4901  19.4938  19.6777  0.0000
0202-04-01_05:11:34.700000      56468.50        7.76252900e+00        1.36544250e-08  22.4901  19.4938  19.6777  0.0000
0202-04-01_05:11:35.047000      56468.85        8.06083700e+00        3.86206500e-09  22.4859  19.4813  19.6558  0.0000
0202-04-01_05:11:35.395000      56469.20        8.35899000e+00        8.44835500e-09  22.4859  19.4813  19.6558  0.0000
0202-04-01_05:11:35.754000      56469.56        8.65731900e+00        5.84532500e-09  22.4859  19.4813  19.6558  0.0000
0202-04-01_05:11:36.100000      56469.90        8.95462800e+00        2.18353950e-08  22.4865  19.4898  19.6600  0.0000
0202-04-01_05:11:36.450000      56470.25        9.25208700e+00        2.14015550e-08  22.4865  19.4898  19.6600  0.0000
0202-04-01_05:11:36.797000      56470.60        9.54996500e+00        2.43764550e-08  22.4865  19.4898  19.6600  0.0000
0202-04-01_05:11:37.145000      56470.95        9.84842800e+00        2.68567450e-08  22.4926  19.4855  19.6716  0.0000
0202-04-01_05:11:37.504000      56471.31        1.01460800e+01        1.07439350e-08  22.4926  19.4855  19.6716  0.0000
0202-04-01_05:11:37.906000      56471.71        1.04448300e+01        2.12180450e-08  22.4926  19.4855  19.6716  0.0000
0202-04-01_05:11:38.258000      56472.06        1.07437500e+01        2.38210850e-08  22.4967  19.4820  19.6443  0.0000
0202-04-01_05:11:38.605000      56472.41        1.10414900e+01        2.20237550e-08  22.4967  19.4820  19.6443  0.0000
0202-04-01_05:11:38.960000      56472.76        1.13399300e+01        2.36351550e-08  22.5072  19.4914  19.6827  0.0000
0202-04-01_05:11:39.310000      56473.11        1.16367700e+01        2.64241150e-08  22.5072  19.4914  19.6827  0.0000
0202-04-01_05:11:39.656000      56473.46        1.19350800e+01        2.35111950e-08  22.5072  19.4914  19.6827  0.0000
0202-04-01_05:11:40.016000      56473.82        1.22336600e+01        2.89031950e-08  22.4900  19.4787  19.6531  0.0000
0202-04-01_05:11:40.370000      56474.17        1.25316700e+01        2.07222350e-08  22.4900  19.4787  19.6531  0.0000
0202-04-01_05:11:40.734000      56474.54        1.28294600e+01        1.89868750e-08  22.4900  19.4787  19.6531  0.0000
0202-04-01_05:11:41.086000      56474.89        1.31275100e+01        2.04743250e-08  22.4833  19.4886  19.6592  0.0000
0202-04-01_05:11:41.434000      56475.24        1.34256400e+01        1.76233850e-08  22.4833  19.4886  19.6592  0.0000
0202-04-01_05:11:41.780000      56475.58        1.37241100e+01        1.58260550e-08  22.4833  19.4886  19.6592  0.0000
0202-04-01_05:11:42.133000      56475.93        1.40221700e+01        1.61359350e-08  22.4894  19.4850  19.6753  0.0000
0202-04-01_05:11:42.490000      56476.29        1.43197200e+01        1.25412750e-08  22.4894  19.4850  19.6753  0.0000
0202-04-01_05:11:42.906000      56476.71        1.46176900e+01        1.58877150e-08  22.4894  19.4850  19.6753  0.0000
