# Ic = 69.46 A, n = 34.38 , Tavg = 25.92 K, pristine20Ktarget
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  2145.33        6.00893000e+01        2.41067050e-08  25.8607  19.7305
    1  2145.58        6.05572800e+01       -5.51047950e-08  25.8607  19.7305
    2  2145.84        6.10735800e+01       -5.70318950e-08  25.8607  19.7305
    3  2146.24        6.15899500e+01        1.65337050e-08  25.8607  19.7305
    4  2146.50        6.20754000e+01       -2.32573950e-08  25.8513  20.2394
    5  2146.74        6.25953800e+01       -1.51121995e-07  25.8513  20.2394
    6  2147.01        6.31209100e+01       -6.65193950e-08  25.8513  20.2394
    7  2147.31        6.35988500e+01       -1.05690695e-07  25.8948  19.9743
    8  2147.58        6.41072900e+01       -1.50316295e-07  25.8948  19.9743
    9  2147.83        6.45496600e+01       -4.45784950e-08  25.8948  19.9743
   10  2148.22        6.50448200e+01       -5.39994950e-08  25.8948  19.9743
   11  2148.49        6.55834700e+01       -6.76350950e-08  25.8518  19.8842
   12  2148.74        6.60421800e+01       -4.11076950e-08  25.8518  19.8842
   13  2149.17        6.65360300e+01       -6.27499500e-09  25.8518  19.8842
   14  2149.43        6.71607000e+01       -6.42261950e-08  25.8772  20.2679
   15  2149.67        6.75794900e+01       -1.07674095e-07  25.8772  20.2679
   16  2149.91        6.80820200e+01        1.49222050e-08  25.8772  20.2679
   17  2150.19        6.86222100e+01        5.19130500e-09  25.8915  19.7656
   18  2150.46        6.90699400e+01       -2.44350950e-08  25.8915  19.7656
   19  2150.71        6.95591600e+01        6.92166050e-08  25.8915  19.7656
   20  2150.97        7.00642600e+01        8.77486050e-08  25.8915  19.7656
   21  2151.25        7.06404600e+01        2.46975005e-07  25.8604  20.2598
   22  2151.50        7.11231700e+01        3.70560005e-07  25.8604  20.2598
   23  2151.75        7.16133400e+01        3.39192305e-07  25.8604  20.2598
   24  2152.12        7.21036500e+01        5.64235305e-07  25.8604  20.2598
   25  2152.41        7.26390400e+01        8.93596405e-07  25.9272  20.0033
   26  2152.65        7.31374900e+01        1.15124680e-06  25.9272  20.0033
   27  2152.90        7.36083000e+01        1.47850050e-06  25.9272  20.0033
   28  2153.15        7.41671200e+01        1.85924290e-06  25.8883  19.9321
   29  2153.40        7.46823900e+01        2.28609840e-06  25.8883  19.9321
   30  2153.65        7.51338200e+01        3.68640980e-06  25.8883  19.9321
   31  2153.89        7.56271000e+01        3.75762470e-06  25.8883  19.9321
   32  2154.16        7.61569100e+01        5.48512790e-06  25.9151  20.3074
   33  2154.43        7.67070900e+01        6.62995820e-06  25.9151  20.3074
   34  2154.69        7.71434600e+01        7.60917830e-06  25.9151  20.3074
   35  2154.93        7.76525600e+01        8.95178640e-06  25.9151  20.3074
   36  2155.25        7.82019700e+01        1.14073672e-05  25.9237  19.8054
   37  2155.52        7.86800600e+01        1.34102469e-05  25.9237  19.8054
   38  2155.77        7.92770300e+01        1.59255762e-05  25.9237  19.8054
   39  2156.03        7.97571200e+01        2.04879768e-05  25.9237  19.8054
