# Ic = 68.27 A, n = 31.25 , Tavg = 25.67 K, pristine20K
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  16453.13        5.01014000e+01        4.68338300e-08  25.4794  20.3024
    1  16453.37        5.08131700e+01        1.49530630e-07  25.4794  20.3024
    2  16453.64        5.14800100e+01        9.31310300e-08  25.3016  19.5215
    3  16453.90        5.21941900e+01       -9.37977000e-09  25.3016  19.5215
    4  16454.15        5.28917900e+01        1.62789300e-08  25.3016  19.5215
    5  16454.41        5.35350400e+01       -7.50140700e-08  25.3016  19.5215
    6  16454.65        5.42789500e+01        3.67934300e-08  25.5371  20.2071
    7  16454.91        5.49641800e+01       -3.41088700e-08  25.5371  20.2071
    8  16455.16        5.57079500e+01       -1.10589170e-07  25.5371  20.2071
    9  16455.43        5.63787700e+01       -7.06136700e-08  25.5371  20.2071
   10  16455.72        5.70902600e+01       -8.84631700e-08  25.6233  20.1251
   11  16455.99        5.78624700e+01       -8.88969700e-08  25.6233  20.1251
   12  16456.23        5.85091400e+01       -5.92097700e-08  25.6233  20.1251
   13  16456.53        5.92379900e+01       -1.73496370e-07  25.6233  20.1251
   14  16456.83        5.99411500e+01       -1.30421970e-07  25.4731  19.7295
   15  16457.08        6.06865300e+01       -1.04143470e-07  25.4731  19.7295
   16  16457.34        6.12890500e+01       -1.46474170e-07  25.4731  19.7295
   17  16457.65        6.20400400e+01       -1.04701270e-07  25.6305  20.3081
   18  16457.92        6.27336300e+01       -1.00982570e-07  25.6305  20.3081
   19  16458.16        6.34521900e+01       -9.15649700e-08  25.6305  20.3081
   20  16458.41        6.40951500e+01       -3.52296700e-08  25.6305  20.3081
   21  16458.68        6.48353000e+01       -4.19857700e-08  25.5080  19.5764
   22  16458.93        6.55096000e+01       -8.45023700e-08  25.5080  19.5764
   23  16459.17        6.61828000e+01        2.43921300e-08  25.5080  19.5764
   24  16459.44        6.68669500e+01       -8.39397000e-09  25.5080  19.5764
   25  16459.76        6.75898200e+01        1.77605300e-08  25.7106  20.2211
   26  16460.02        6.83456100e+01        7.24247300e-08  25.7106  20.2211
   27  16460.27        6.89911400e+01        9.26913300e-08  25.7106  20.2211
   28  16460.63        6.97613200e+01        1.89314330e-07  25.7106  20.2211
   29  16460.92        7.04520500e+01        3.84977430e-07  25.8042  20.1492
   30  16461.17        7.10979400e+01        4.91144930e-07  25.8042  20.1492
   31  16461.46        7.17861800e+01        6.78193130e-07  25.8042  20.1492
   32  16461.74        7.25488900e+01        1.01603263e-06  25.6887  19.7776
   33  16462.00        7.32578800e+01        1.44014493e-06  25.6887  19.7776
   34  16462.24        7.39313600e+01        1.87807813e-06  25.6887  19.7776
   35  16462.56        7.46824600e+01        3.63520313e-06  25.6887  19.7776
   36  16462.86        7.53766100e+01        4.83403443e-06  25.8225  20.3489
   37  16463.11        7.60341500e+01        6.07377103e-06  25.8225  20.3489
   38  16463.36        7.67453800e+01        8.19997213e-06  25.8225  20.3489
   39  16463.60        7.74879100e+01        1.02907841e-05  25.6651  19.6004
   40  16463.85        7.81853600e+01        1.35931294e-05  25.6651  19.6004
   41  16464.11        7.89225400e+01        1.76289495e-05  25.6651  19.6004
   42  16464.35        7.95919900e+01        2.16489331e-05  25.6651  19.6004
