# Ic = 68.41 A, n = 30.78 , Tavg = 25.74 K, pristine20K
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  15780.83       -6.11310000e-03       -1.64429340e-07  25.7898  20.1173
    1  15781.07        9.79792500e-01       -1.45588140e-07  25.7898  20.1173
    2  15781.32        1.97613900e+00       -8.78251400e-08  25.7898  20.1173
    3  15781.60        3.03644300e+00       -4.77877400e-08  25.9632  19.8948
    4  15781.87        4.02079900e+00        2.00775600e-08  25.9632  19.8948
    5  15782.12        5.03281400e+00        1.00992600e-08  25.9632  19.8948
    6  15782.37        6.00747800e+00       -9.54764000e-09  25.9632  19.8948
    7  15782.72        7.06404100e+00       -4.66721400e-08  25.8491  19.7065
    8  15782.97        8.03887200e+00       -6.55752400e-08  25.8491  19.7065
    9  15783.21        9.06699500e+00       -1.16458740e-07  25.8491  19.7065
   10  15783.54        1.00610400e+01       -1.46022040e-07  25.8491  19.7065
   11  15783.83        1.11042800e+01       -2.03661040e-07  25.8316  20.0634
   12  15784.08        1.21024900e+01       -2.37247640e-07  25.8316  20.0634
   13  15784.32        1.30979300e+01       -2.02039240e-07  25.8316  20.0634
   14  15784.58        1.40624200e+01       -2.51990440e-07  25.8260  19.5551
   15  15784.88        1.50465400e+01       -2.30670240e-07  25.8260  19.5551
   16  15785.14        1.60717300e+01       -2.35442540e-07  25.8260  19.5551
   17  15785.38        1.69827900e+01       -2.86759840e-07  25.8260  19.5551
   18  15785.76        1.80018200e+01       -2.23480840e-07  25.7441  20.0309
   19  15786.02        1.90635400e+01       -2.52238440e-07  25.7441  20.0309
   20  15786.26        1.99941900e+01       -3.27726940e-07  25.7441  20.0309
   21  15786.54        2.10769400e+01       -3.36713740e-07  25.9552  19.8661
   22  15786.85        2.20843100e+01       -3.18864140e-07  25.9552  19.8661
   23  15787.10        2.30561000e+01       -3.25123940e-07  25.9552  19.8661
   24  15787.35        2.39922100e+01       -3.02935940e-07  25.9552  19.8661
   25  15787.68        2.50417700e+01       -2.80748040e-07  25.7243  19.6475
   26  15787.93        2.60721400e+01       -3.11178940e-07  25.7243  19.6475
   27  15788.17        2.70340000e+01       -3.52517940e-07  25.7243  19.6475
   28  15788.42        2.80211300e+01       -4.01852040e-07  25.7243  19.6475
   29  15788.72        2.90436500e+01       -4.27510740e-07  25.8500  20.0837
   30  15788.98        3.00583700e+01       -3.83754640e-07  25.8500  20.0837
   31  15789.23        3.10101900e+01       -4.09537240e-07  25.8500  20.0837
   32  15789.62        3.20590300e+01       -4.36001640e-07  25.8500  20.0837
   33  15789.89        3.30546500e+01       -4.18404240e-07  25.8178  19.5729
   34  15790.15        3.40089500e+01       -3.96472740e-07  25.8178  19.5729
   35  15790.42        3.49962800e+01       -4.76184340e-07  25.8178  19.5729
   36  15790.77        3.60589300e+01       -4.37200440e-07  25.8431  20.1655
   37  15791.04        3.70519600e+01       -3.14175240e-07  25.8431  20.1655
   38  15791.28        3.80276600e+01       -2.75563240e-07  25.8431  20.1655
   39  15791.53        3.90876500e+01       -2.28212540e-07  25.8431  20.1655
   40  15791.85        4.01108100e+01       -1.80861740e-07  25.9569  19.8761
   41  15792.09        4.10659900e+01       -2.21271040e-07  25.9569  19.8761
   42  15792.33        4.20252600e+01       -2.40484040e-07  25.9569  19.8761
   43  15792.70        4.30692100e+01       -2.93908640e-07  25.9569  19.8761
   44  15792.95        4.41165200e+01       -3.53468940e-07  25.7120  19.6697
   45  15793.20        4.50701300e+01       -3.55328240e-07  25.7120  19.6697
   46  15793.55        4.61686700e+01       -3.08845140e-07  25.7120  19.6697
   47  15793.84        4.71256500e+01       -2.81265240e-07  25.8425  20.0711
   48  15794.08        4.81097500e+01       -3.22418240e-07  25.8425  20.0711
   49  15794.33        4.90539600e+01       -2.98742840e-07  25.8425  20.0711
   50  15794.66        5.00843900e+01       -3.43614540e-07  25.8425  20.0711
   51  15794.95        5.11105300e+01       -3.43490540e-07  25.8096  19.5761
   52  15795.20        5.20424200e+01       -2.83062540e-07  25.8096  19.5761
   53  15795.45        5.30708000e+01       -3.33016340e-07  25.8096  19.5761
   54  15795.75        5.40711000e+01       -3.62083940e-07  25.8253  20.1403
   55  15796.05        5.50961600e+01       -3.19691840e-07  25.8253  20.1403
   56  15796.30        5.60878900e+01       -3.93445340e-07  25.8253  20.1403
   57  15796.63        5.71063300e+01       -4.44886640e-07  25.9981  19.9207
   58  15796.90        5.81349300e+01       -4.33668740e-07  25.9981  19.9207
   59  15797.15        5.90924100e+01       -4.21211240e-07  25.9981  19.9207
   60  15797.40        6.00983400e+01       -3.81421740e-07  25.9981  19.9207
   61  15797.70        6.11824000e+01       -3.53655840e-07  25.8472  19.8269
   62  15797.95        6.21417800e+01       -3.52044440e-07  25.8472  19.8269
   63  15798.20        6.30888800e+01       -3.18638540e-07  25.8472  19.8269
   64  15798.48        6.41647300e+01       -2.81266140e-07  25.8472  19.8269
   65  15798.80        6.51304700e+01       -3.73984440e-07  25.8799  20.1003
   66  15799.05        6.61351100e+01       -3.86937740e-07  25.8799  20.1003
   67  15799.30        6.70972500e+01       -3.13122540e-07  25.8799  20.1003
   68  15799.63        6.81001100e+01       -2.47798340e-07  25.8799  20.1003
   69  15799.91        6.91339900e+01       -1.82102240e-07  25.8362  19.6204
