# Ic = 68.74 A, n = 32.54 , Tavg = 25.27 K, pristine20K
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  7253.75        5.00446400e+01       -9.41023300e-08  25.2884  20.2262
    1  7254.02        5.07095100e+01       -1.51617430e-07  25.2884  20.2262
    2  7254.27        5.14008200e+01       -1.88865930e-07  25.2884  20.2262
    3  7254.53        5.21582600e+01       -2.35782930e-07  25.1740  19.6072
    4  7254.81        5.28448200e+01       -2.09628430e-07  25.1740  19.6072
    5  7255.06        5.35522500e+01       -1.47712830e-07  25.1740  19.6072
    6  7255.31        5.42695000e+01       -1.39221930e-07  25.1740  19.6072
    7  7255.67        5.49510200e+01       -2.28159630e-07  25.2359  20.1942
    8  7255.95        5.56907100e+01       -2.38200030e-07  25.2359  20.1942
    9  7256.19        5.63419200e+01       -2.40555130e-07  25.2359  20.1942
   10  7256.51        5.70537400e+01       -1.41019330e-07  25.2359  20.1942
   11  7256.79        5.78024700e+01       -1.39531830e-07  25.2902  19.7999
   12  7257.04        5.84816600e+01       -2.56545330e-07  25.2902  19.7999
   13  7257.28        5.91624100e+01       -2.92616230e-07  25.2902  19.7999
   14  7257.58        5.99012900e+01       -3.21300830e-07  25.2204  19.8047
   15  7257.86        6.06365500e+01       -3.38637930e-07  25.2204  19.8047
   16  7258.11        6.12958000e+01       -2.61847730e-07  25.2204  19.8047
   17  7258.36        6.19783300e+01       -3.09818430e-07  25.2204  19.8047
   18  7258.67        6.27404900e+01       -3.84625230e-07  25.2821  20.2243
   19  7258.93        6.34159300e+01       -5.12484930e-07  25.2821  20.2243
   20  7259.18        6.41340700e+01       -4.34021330e-07  25.2821  20.2243
   21  7259.43        6.47892800e+01       -3.00521730e-07  25.2821  20.2243
   22  7259.78        6.55173000e+01       -2.27512230e-07  25.2005  19.6232
   23  7260.03        6.61535700e+01       -2.99344230e-07  25.2005  19.6232
   24  7260.28        6.68532000e+01       -2.70710530e-07  25.2005  19.6232
   25  7260.60        6.76406900e+01       -2.11088230e-07  25.2005  19.6232
   26  7260.86        6.83398900e+01       -1.94602130e-07  25.2763  20.2414
   27  7261.10        6.90004200e+01       -1.74397530e-07  25.2763  20.2414
   28  7261.35        6.96830700e+01       -1.34917830e-07  25.2763  20.2414
   29  7261.65        7.04542000e+01       -6.12265300e-08  25.4196  19.9226
   30  7261.91        7.11692700e+01        1.69081970e-07  25.4196  19.9226
   31  7262.16        7.18589600e+01        3.45284070e-07  25.4196  19.9226
   32  7262.40        7.25328500e+01        5.62949170e-07  25.4196  19.9226
   33  7262.69        7.33045800e+01        1.03844067e-06  25.2849  19.8428
   34  7262.97        7.39575100e+01        1.50444967e-06  25.2849  19.8428
   35  7263.21        7.46557800e+01        2.94834007e-06  25.2849  19.8428
   36  7263.48        7.54050100e+01        4.17181927e-06  25.2849  19.8428
   37  7263.74        7.60883800e+01        5.33067457e-06  25.3078  20.2500
   38  7264.01        7.67734300e+01        7.21113387e-06  25.3078  20.2500
   39  7264.26        7.74716500e+01        9.76646607e-06  25.3078  20.2500
   40  7264.54        7.82106200e+01        1.23801811e-05  25.3078  20.2500
   41  7264.83        7.89414300e+01        1.66817912e-05  25.2691  19.6963
   42  7265.08        7.96145000e+01        2.17515502e-05  25.2691  19.6963
