# Ic =  nan A, n =  nan , Tavg = 25.30 K, pristine20K
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  9590.56        4.19797800e-02        1.17984815e-07  25.1550  19.7039
    1  9590.85        1.00499200e+00        6.27010150e-08  25.1550  19.7039
    2  9591.12        2.04721900e+00        1.78226815e-07  25.1550  19.7039
    3  9591.37        3.00623900e+00        2.10207115e-07  25.1550  19.7039
    4  9591.67        3.99365200e+00        2.72432415e-07  25.1858  20.1986
    5  9591.94        5.03643400e+00        2.58549515e-07  25.1858  20.1986
    6  9592.18        6.02395800e+00        6.31348150e-08  25.1858  20.1986
    7  9592.47        6.98482000e+00       -1.73246785e-07  25.1858  20.1986
    8  9592.84        8.04234500e+00       -1.36618185e-07  25.2414  19.8194
    9  9593.09        9.07422400e+00       -4.28464850e-08  25.2414  19.8194
   10  9593.33        1.00577400e+01       -6.65837850e-08  25.2414  19.8194
   11  9593.69        1.11201900e+01        2.48948150e-08  25.1925  20.0667
   12  9594.01        1.21108600e+01       -6.59639850e-08  25.1925  20.0667
   13  9594.26        1.30296300e+01       -3.13806850e-08  25.1925  20.0667
   14  9594.57        1.40605600e+01        2.60724150e-08  25.1925  20.0667
   15  9594.87        1.50332200e+01       -2.16501850e-08  25.1687  20.0685
   16  9595.13        1.59966600e+01       -8.13343850e-08  25.1687  20.0685
   17  9595.37        1.69844100e+01       -8.39948850e-08  25.1687  20.0685
   18  9595.65        1.80405700e+01       -2.58419850e-08  25.1430  19.6927
   19  9595.95        1.90533500e+01       -1.27276385e-07  25.1430  19.6927
   20  9596.19        1.99943700e+01       -2.05305985e-07  25.1430  19.6927
   21  9596.46        2.10293200e+01       -2.53958285e-07  25.1430  19.6927
   22  9596.82        2.20512400e+01       -4.39518685e-07  25.1634  20.2262
   23  9597.06        2.30129600e+01       -5.03107585e-07  25.1634  20.2262
   24  9597.31        2.40048800e+01       -3.90618585e-07  25.1634  20.2262
   25  9597.75        2.50712500e+01       -2.32699985e-07  25.1634  20.2262
   26  9598.00        2.60041100e+01       -1.94707885e-07  25.2200  19.7616
   27  9598.25        2.70097300e+01       -3.02176685e-07  25.2200  19.7616
   28  9598.57        2.80292900e+01       -4.11442985e-07  25.1259  19.9977
   29  9598.84        2.90384300e+01       -3.12712885e-07  25.1259  19.9977
   30  9599.09        3.00217800e+01       -2.15718185e-07  25.1259  19.9977
   31  9599.33        3.10035200e+01       -1.91732985e-07  25.1259  19.9977
   32  9599.66        3.20548900e+01       -3.90742485e-07  25.1618  20.0988
   33  9599.90        3.30235400e+01       -4.16401185e-07  25.1618  20.0988
   34  9600.15        3.40154500e+01       -2.88107885e-07  25.1618  20.0988
   35  9600.39        3.50072100e+01       -2.74224885e-07  25.1618  20.0988
   36  9600.68        3.60591300e+01       -1.47914885e-07  25.1978  19.7427
   37  9600.93        3.70580500e+01       -1.90989185e-07  25.1978  19.7427
   38  9601.18        3.80656900e+01       -2.87240185e-07  25.1978  19.7427
   39  9601.47        3.90394900e+01       -3.39531285e-07  25.1978  19.7427
   40  9601.80        4.00743900e+01       -4.95630085e-07  25.1742  19.9926
   41  9602.06        4.10274700e+01       -4.38730285e-07  25.1742  19.9926
   42  9602.30        4.20218900e+01       -3.50598285e-07  25.1742  19.9926
   43  9602.58        4.30598700e+01       -3.27728585e-07  25.2367  19.7871
   44  9602.85        4.41071100e+01       -1.94414985e-07  25.2367  19.7871
   45  9603.10        4.50789000e+01       -1.96212285e-07  25.2367  19.7871
   46  9603.36        4.60689000e+01       -3.16200785e-07  25.2367  19.7871
   47  9603.72        4.70945500e+01       -2.91595685e-07  25.2325  20.0586
   48  9603.97        4.80709900e+01       -4.40589685e-07  25.2325  20.0586
   49  9604.23        4.90233200e+01       -5.04302485e-07  25.2325  20.0586
   50  9604.51        5.00032000e+01       -3.93176885e-07  25.2325  20.0586
   51  9604.83        5.10440100e+01       -4.64079085e-07  25.1183  20.0457
   52  9605.08        5.20109800e+01       -5.49670085e-07  25.1183  20.0457
   53  9605.33        5.29875600e+01       -4.01047985e-07  25.1183  20.0457
   54  9605.61        5.40404700e+01       -3.18493985e-07  25.1009  19.6514
   55  9605.88        5.50398200e+01       -3.94106485e-07  25.1009  19.6514
   56  9606.13        5.60434900e+01       -3.57291885e-07  25.1009  19.6514
   57  9606.39        5.70652000e+01       -4.38172485e-07  25.1009  19.6514
   58  9606.71        5.81376400e+01       -4.61352085e-07  25.2056  20.2211
   59  9606.97        5.91011900e+01       -3.66464585e-07  25.2056  20.2211
   60  9607.21        6.01032900e+01       -3.87471485e-07  25.2056  20.2211
