# Ic = 69.89 A, n = 36.29 , Tavg = 26.29 K, pristine20Ktarget
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  489.35        5.50054200e+01        4.68061960e-07  26.2547  20.2253
    1  489.59        5.55164300e+01        3.55258560e-07  26.2547  20.2253
    2  489.83        5.60014800e+01        3.91392860e-07  26.2547  20.2253
    3  490.18        5.65594100e+01        3.66043060e-07  26.2547  20.2253
    4  490.43        5.70356000e+01        4.44943460e-07  26.2526  19.6744
    5  490.69        5.74884900e+01        4.65086960e-07  26.2526  19.6744
    6  490.94        5.80126300e+01        3.61146660e-07  26.2526  19.6744
    7  491.23        5.85713900e+01        4.40480960e-07  26.1992  20.0952
    8  491.49        5.90741300e+01        5.14732860e-07  26.1992  20.0952
    9  491.74        5.95651400e+01        4.61925960e-07  26.1992  20.0952
   10  492.06        6.00304300e+01        4.95643060e-07  26.1992  20.0952
   11  492.33        6.05832900e+01        5.57251060e-07  26.2777  19.9749
   12  492.58        6.11077200e+01        4.47918560e-07  26.2777  19.9749
   13  492.84        6.15438400e+01        4.64653060e-07  26.2777  19.9749
   14  493.14        6.20796100e+01        4.97316460e-07  26.2412  19.7625
   15  493.41        6.25476700e+01        3.52660560e-07  26.2412  19.7625
   16  493.66        6.30439000e+01        3.74300160e-07  26.2412  19.7625
   17  493.91        6.35916600e+01        4.38948660e-07  26.2412  19.7625
   18  494.15        6.40942200e+01        4.52708260e-07  26.2419  20.2189
   19  494.40        6.45835800e+01        5.45492160e-07  26.2419  20.2189
   20  494.65        6.50608800e+01        5.15617860e-07  26.2419  20.2189
   21  494.90        6.55502200e+01        5.48715060e-07  26.2419  20.2189
   22  495.38        6.61243700e+01        5.80262860e-07  26.2419  20.2189
   23  495.65        6.65463900e+01        5.99538660e-07  26.2937  19.7242
   24  495.89        6.70747500e+01        5.67061160e-07  26.2937  19.7242
   25  496.19        6.76232100e+01        6.66414960e-07  26.1746  20.0011
   26  496.45        6.80949500e+01        6.78191160e-07  26.1746  20.0011
   27  496.69        6.85568500e+01        6.02389660e-07  26.1746  20.0011
   28  496.93        6.90502000e+01        6.98210660e-07  26.1746  20.0011
   29  497.37        6.96334300e+01        7.86903960e-07  26.1746  20.0011
   30  497.61        7.00973800e+01        8.08101060e-07  26.2677  19.7044
   31  497.86        7.05859000e+01        8.54462060e-07  26.2677  19.7044
   32  498.16        7.11117800e+01        9.21772260e-07  26.2570  19.7917
   33  498.42        7.16701200e+01        9.36585460e-07  26.2570  19.7917
   34  498.67        7.21116700e+01        1.16622096e-06  26.2570  19.7917
   35  498.92        7.26059300e+01        1.44184566e-06  26.2570  19.7917
   36  499.17        7.31646000e+01        1.65821986e-06  26.3080  20.2936
   37  499.43        7.37028900e+01        2.07144936e-06  26.3080  20.2936
   38  499.67        7.41485300e+01        2.44290686e-06  26.3080  20.2936
   39  499.92        7.46228000e+01        2.90608306e-06  26.3080  20.2936
   40  500.23        7.51814700e+01        4.28036466e-06  26.3080  20.2936
   41  500.49        7.56746800e+01        4.53361476e-06  26.2668  19.8642
   42  500.73        7.61550900e+01        5.65396446e-06  26.2668  19.8642
   43  500.98        7.66414300e+01        7.12357126e-06  26.2668  19.8642
   44  501.29        7.72020500e+01        8.71596026e-06  26.2997  20.2621
   45  501.55        7.76750200e+01        1.03717548e-05  26.2997  20.2621
   46  501.79        7.81539500e+01        1.19850311e-05  26.2997  20.2621
   47  502.16        7.87103700e+01        1.39597744e-05  26.2997  20.2621
   48  502.41        7.92542200e+01        1.71513702e-05  26.2906  19.7419
   49  502.67        7.97057900e+01        2.09980940e-05  26.2906  19.7419
