# Ic = 69.86 A, n = 36.87 , Tavg = 25.38 K, pristine20K
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  16777.83        5.00090300e+01       -1.34719475e-07  25.2543  20.2140
    1  16778.09        5.07574900e+01       -9.74090750e-08  25.2543  20.2140
    2  16778.34        5.14116500e+01       -1.56225775e-07  25.2543  20.2140
    3  16778.64        5.21154400e+01       -2.73983075e-07  25.3419  19.8087
    4  16778.90        5.28510800e+01       -2.53964375e-07  25.3419  19.8087
    5  16779.15        5.35009800e+01       -2.60286075e-07  25.3419  19.8087
    6  16779.40        5.42903500e+01       -3.24680775e-07  25.3419  19.8087
    7  16779.72        5.49528000e+01       -2.55017975e-07  25.3419  19.8087
    8  16779.97        5.56971200e+01       -2.24153175e-07  25.2947  19.9757
    9  16780.23        5.64031000e+01       -1.95950475e-07  25.2947  19.9757
   10  16780.49        5.71238300e+01       -1.36572175e-07  25.2947  19.9757
   11  16780.77        5.78035600e+01       -2.02017675e-07  25.2865  20.2119
   12  16781.04        5.85376700e+01       -1.74003875e-07  25.2865  20.2119
   13  16781.29        5.91717600e+01       -8.33306750e-08  25.2865  20.2119
   14  16781.62        5.99173300e+01       -1.68177975e-07  25.3335  19.7699
   15  16781.88        6.06130400e+01       -2.20239075e-07  25.3335  19.7699
   16  16782.14        6.12918500e+01       -1.37127175e-07  25.3335  19.7699
   17  16782.39        6.19525100e+01       -1.27706575e-07  25.3335  19.7699
   18  16782.65        6.27131700e+01       -9.11397750e-08  25.3267  20.2353
   19  16782.91        6.34074400e+01       -1.10662775e-07  25.3267  20.2353
   20  16783.17        6.40738600e+01       -1.16488675e-07  25.3267  20.2353
   21  16783.41        6.47618900e+01       -4.24253750e-08  25.3267  20.2353
   22  16783.70        6.55000000e+01       -1.33594475e-07  25.4101  19.8876
   23  16783.95        6.62349100e+01       -9.07679750e-08  25.4101  19.8876
   24  16784.21        6.68439200e+01        4.63025000e-10  25.4101  19.8876
   25  16784.53        6.76160300e+01       -4.70737750e-08  25.4101  19.8876
   26  16784.81        6.83281400e+01       -2.50096750e-08  25.2873  19.9799
   27  16785.06        6.90544900e+01        7.28529250e-08  25.2873  19.9799
   28  16785.30        6.96878400e+01        8.00423250e-08  25.2873  19.9799
   29  16785.58        7.04480100e+01        2.20297525e-07  25.2619  20.2042
   30  16785.84        7.11386300e+01        3.30617625e-07  25.2619  20.2042
   31  16786.09        7.18010500e+01        4.35239325e-07  25.2619  20.2042
   32  16786.33        7.25041800e+01        7.75007725e-07  25.2619  20.2042
   33  16786.64        7.32555600e+01        1.02335912e-06  25.2649  19.6982
   34  16786.91        7.39679500e+01        1.61933582e-06  25.2649  19.6982
   35  16787.16        7.46935300e+01        3.10884372e-06  25.2649  19.6982
   36  16787.41        7.53347300e+01        3.29570622e-06  25.2649  19.6982
   37  16787.73        7.60913600e+01        5.56185552e-06  25.2736  20.2648
   38  16787.99        7.68141400e+01        7.59565072e-06  25.2736  20.2648
   39  16788.24        7.75194200e+01        9.28962272e-06  25.2736  20.2648
   40  16788.54        7.81877900e+01        1.17668676e-05  25.3827  19.8575
   41  16788.81        7.89194700e+01        1.68451267e-05  25.3827  19.8575
   42  16789.05        7.96006100e+01        2.09992996e-05  25.3827  19.8575
