# Ic =  nan A, n =  nan , Tavg = 79.59 K, pristine77K
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  4509.79        7.72885100e-03       -2.68514530e-07  79.5065  76.9460
    1  4510.04        8.65287400e-02       -3.17538730e-07  79.5065  76.9460
    2  4510.28        1.71820700e-01       -6.15836530e-07  79.5065  76.9460
    3  4510.60        3.08266200e-01       -5.87450830e-07  79.5479  77.0185
    4  4510.87        4.05794500e-01       -3.54291430e-07  79.5479  77.0185
    5  4511.12        5.25516100e-01       -4.74961630e-07  79.5479  77.0185
    6  4511.37        6.30925400e-01       -1.63059453e-06  79.5479  77.0185
    7  4511.62        7.08307900e-01       -1.38987383e-06  79.5440  76.9805
    8  4511.89        8.12031500e-01       -1.08352773e-06  79.5440  76.9805
    9  4512.13        8.81272100e-01       -7.16023330e-07  79.5440  76.9805
   10  4512.38        9.54354500e-01       -7.89232130e-07  79.5440  76.9805
   11  4512.64        1.13800600e+00       -6.77920630e-07  79.5440  76.9805
   12  4512.96        1.26525100e+00       -4.60813530e-07  79.5190  76.9516
   13  4513.21        1.34297200e+00       -5.58056130e-07  79.5190  76.9516
   14  4513.47        1.45632400e+00       -6.65525130e-07  79.5190  76.9516
   15  4513.76        1.53596700e+00       -6.38193030e-07  79.4991  76.8919
   16  4514.00        1.64738300e+00       -9.06059630e-07  79.4991  76.8919
   17  4514.25        1.74575100e+00       -9.30602730e-07  79.4991  76.8919
   18  4514.62        1.84484100e+00       -1.05939193e-06  79.4991  76.8919
   19  4514.91        1.96398500e+00       -1.30971893e-06  79.4937  76.9313
   20  4515.15        2.00045900e+00       -1.51498833e-06  79.4937  76.9313
   21  4515.42        2.15550400e+00       -1.36147013e-06  79.4937  76.9313
   22  4515.72        2.23992500e+00       -1.46522043e-06  79.5536  77.0396
   23  4515.99        2.35691000e+00       -1.49478373e-06  79.5536  77.0396
   24  4516.24        2.39639700e+00       -1.41284943e-06  79.5536  77.0396
   25  4516.48        2.52888300e+00       -1.53792003e-06  79.5536  77.0396
   26  4516.78        2.63089200e+00       -1.19369713e-06  79.5904  77.0465
   27  4517.03        2.74797100e+00       -1.04098463e-06  79.5904  77.0465
   28  4517.28        2.77568000e+00       -1.43423173e-06  79.5904  77.0465
   29  4517.54        2.93352900e+00       -1.45660553e-06  79.5904  77.0465
   30  4517.90        3.07577500e+00       -1.47563143e-06  79.5507  76.9949
   31  4518.16        3.20159700e+00       -1.65090123e-06  79.5507  76.9949
   32  4518.41        3.26456100e+00       -1.66850243e-06  79.5507  76.9949
   33  4518.65        3.40934300e+00       -1.60863223e-06  79.5507  76.9949
   34  4518.93        3.40366100e+00       -1.47785973e-06  79.6035  77.0409
   35  4519.19        3.53368600e+00       -1.40212333e-06  79.6035  77.0409
   36  4519.46        3.66527800e+00       -1.51702953e-06  79.6035  77.0409
   37  4519.72        3.75718000e+00       -1.49465563e-06  79.4845  76.9038
   38  4519.97        3.82069000e+00       -1.37609273e-06  79.4845  76.9038
   39  4520.21        3.87505400e+00       -1.53450713e-06  79.4845  76.9038
   40  4520.45        3.98328000e+00       -1.28083333e-06  79.4845  76.9038
   41  4520.72        4.14798500e+00       -1.10649073e-06  79.4845  76.9038
   42  4520.99        4.25349000e+00       -8.43520330e-07  79.4995  76.9543
   43  4521.30        4.31651300e+00       -7.40017930e-07  79.4995  76.9543
   44  4521.61        4.44311600e+00       -9.74974530e-07  79.4995  76.9543
