# Ic = 16.91 A, n = 33.35 , Tavg = 20.13 K, f23-step7
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-10-31_19:48:20.227000      2452.80       -4.30886200e-01        1.31700992e-07  20.0128  19.2500
0202-10-31_19:48:20.620000      2453.20       -4.30861000e-01        1.29779662e-07  20.0128  19.2500
0202-10-31_19:48:21.035000      2453.61       -4.30915300e-01        1.25379192e-07  20.0241  19.4522
0202-10-31_19:48:21.450000      2454.03       -4.31083000e-01        1.09946572e-07  20.0241  19.4522
0202-10-31_19:48:21.863000      2454.44       -4.31505600e-01        1.24635452e-07  20.0674  19.2254
0202-10-31_19:48:22.254000      2454.83       -4.32963000e-01        1.28726022e-07  20.0674  19.2254
0202-10-31_19:48:22.660000      2455.24       -4.36775700e-01        1.30709332e-07  20.0674  19.2254
0202-10-31_19:48:23.062000      2455.64       -1.75648200e-01        1.34923862e-07  20.0466  19.3978
0202-10-31_19:48:23.465000      2456.04        9.45582300e-03        1.29593722e-07  20.0466  19.3978
0202-10-31_19:48:23.880000      2456.45        4.19200700e-01        1.32134662e-07  20.0466  19.3978
0202-10-31_19:48:24.285000      2456.86        6.04509800e-01        1.22217393e-07  19.9822  19.3600
0202-10-31_19:48:24.676000      2457.26        1.00894900e+00        1.21287722e-07  19.9822  19.3600
0202-10-31_19:48:25.070000      2457.65        1.19710000e+00        1.16949232e-07  19.9799  19.2245
0202-10-31_19:48:25.470000      2458.05        1.60687400e+00        1.30832392e-07  19.9799  19.2245
0202-10-31_19:48:25.875000      2458.45        1.79412100e+00        1.19180452e-07  19.9799  19.2245
0202-10-31_19:48:26.270000      2458.85        2.18295700e+00        1.30088652e-07  19.9975  19.4889
0202-10-31_19:48:26.664000      2459.24        2.38779800e+00        1.16143512e-07  19.9975  19.4889
0202-10-31_19:48:27.074000      2459.65        2.77531400e+00        1.09139962e-07  20.0189  19.2021
0202-10-31_19:48:27.484000      2460.06        2.98120200e+00        1.16329452e-07  20.0189  19.2021
0202-10-31_19:48:27.890000      2460.47        3.37196500e+00        1.11805032e-07  19.9960  19.4400
0202-10-31_19:48:28.300000      2460.88        3.57732700e+00        1.17259122e-07  19.9960  19.4400
0202-10-31_19:48:28.700000      2461.28        3.96620400e+00        1.13540422e-07  19.9960  19.4400
0202-10-31_19:48:29.105000      2461.68        4.17027900e+00        1.14346142e-07  20.0171  19.3438
0202-10-31_19:48:29.508000      2462.09        4.56156500e+00        1.08582152e-07  20.0171  19.3438
0202-10-31_19:48:29.906000      2462.48        4.76653900e+00        1.10626862e-07  20.0562  19.2641
0202-10-31_19:48:30.297000      2462.87        5.15611300e+00        1.25005272e-07  20.0562  19.2641
0202-10-31_19:48:30.695000      2463.27        5.35816800e+00        1.22216242e-07  20.0562  19.2641
0202-10-31_19:48:31.098000      2463.68        5.74595200e+00        1.22216242e-07  20.0086  19.4678
0202-10-31_19:48:31.500000      2464.08        5.93565100e+00        1.25315162e-07  20.0086  19.4678
0202-10-31_19:48:31.906000      2464.48        6.34505500e+00        1.43412852e-07  20.0093  19.2342
0202-10-31_19:48:32.297000      2464.88        6.52968000e+00        1.33000482e-07  20.0093  19.2342
0202-10-31_19:48:32.690000      2465.27        6.93772900e+00        1.26678692e-07  20.0093  19.2342
0202-10-31_19:48:33.090000      2465.67        7.32672200e+00        1.38392602e-07  20.0053  19.4091
0202-10-31_19:48:33.492000      2466.07        7.53192900e+00        1.21782392e-07  20.0053  19.4091
0202-10-31_19:48:33.895000      2466.47        7.92001600e+00        1.21410522e-07  20.0534  19.3716
0202-10-31_19:48:34.290000      2466.87        8.10755100e+00        1.34425982e-07  20.0534  19.3716
0202-10-31_19:48:34.703000      2467.28        8.51944100e+00        1.47255502e-07  20.0534  19.3716
