# Ic =  nan A, n =  nan , Tavg = 20.16 K, f23_after200Kanneal
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-11-02_06:04:50.133000       32.51        4.79755100e-02        4.16060575e-08  20.1159  19.2933
0202-11-02_06:04:50.348000       32.73        2.90144100e-02        4.58825675e-08  20.1150  19.1263
0202-11-02_06:04:50.540000       32.92        5.75139300e-02        5.39397575e-08  20.1150  19.1263
0202-11-02_06:04:50.734000       33.11        8.81223900e-02        5.33199775e-08  20.1150  19.1263
0202-11-02_06:04:50.930000       33.31        1.17987300e-01        5.48074575e-08  20.1150  19.1263
0202-11-02_06:04:51.145000       33.53        1.45948100e-01        5.59230675e-08  20.1150  19.1263
0202-11-02_06:04:51.340000       33.72        1.77674100e-01        5.46215275e-08  20.1144  19.3773
0202-11-02_06:04:51.547000       33.93        2.07428700e-01        5.83402275e-08  20.1144  19.3773
0202-11-02_06:04:51.742000       34.12        2.36128600e-01        4.82997275e-08  20.1144  19.3773
0202-11-02_06:04:51.934000       34.32        2.67206000e-01        5.73485775e-08  20.1144  19.3773
0202-11-02_06:04:52.156000       34.54        2.96637600e-01        5.23283275e-08  20.1144  19.3773
0202-11-02_06:04:52.355000       34.74        3.26499500e-01        5.80303375e-08  20.1339  19.1361
0202-11-02_06:04:52.560000       34.94        3.56195300e-01        5.25762375e-08  20.1339  19.1361
0202-11-02_06:04:52.754000       35.13        3.84780900e-01        5.05929275e-08  20.1339  19.1361
0202-11-02_06:04:52.945000       35.33        4.14475300e-01        4.82997275e-08  20.1339  19.1361
0202-11-02_06:04:53.207000       35.59        4.45071900e-01        3.46644775e-08  20.1339  19.1361
0202-11-02_06:04:53.410000       35.79        4.75146000e-01        2.51817775e-08  20.1076  19.2848
0202-11-02_06:04:53.600000       35.98        5.04733400e-01        3.22473175e-08  20.1076  19.2848
0202-11-02_06:04:53.793000       36.18        5.33341300e-01        3.44785475e-08  20.1076  19.2848
0202-11-02_06:04:54              36.38        5.62343900e-01        3.85071375e-08  20.1076  19.2848
0202-11-02_06:04:54.207000       36.59        5.94481000e-01        3.30530375e-08  20.1076  19.2848
0202-11-02_06:04:54.414000       36.80        6.23786200e-01        2.91484275e-08  20.1176  19.2968
0202-11-02_06:04:54.605000       36.99        6.52152200e-01        3.29292275e-08  20.1176  19.2968
0202-11-02_06:04:54.800000       37.18        6.83262300e-01        2.82809375e-08  20.1176  19.2968
0202-11-02_06:04:54.992000       37.37        7.12980200e-01        2.96445275e-08  20.1176  19.2968
0202-11-02_06:04:55.210000       37.59        7.40831200e-01        2.93346275e-08  20.1176  19.2968
0202-11-02_06:04:55.406000       37.79        7.72947500e-01        3.71439075e-08  20.1165  19.1305
0202-11-02_06:04:55.610000       37.99        8.02241000e-01        3.77017175e-08  20.1165  19.1305
0202-11-02_06:04:55.805000       38.19        8.30675200e-01        3.27434475e-08  20.1165  19.1305
0202-11-02_06:04:55.996000       38.38        8.61646000e-01        3.65861075e-08  20.1165  19.1305
0202-11-02_06:04:56.207000       38.59        8.92014000e-01        4.26599875e-08  20.1165  19.1305
0202-11-02_06:04:56.402000       38.78        9.18944800e-01        4.03048075e-08  20.1121  19.3823
0202-11-02_06:04:56.594000       38.98        9.50998800e-01        3.73298475e-08  20.1121  19.3823
0202-11-02_06:04:56.797000       39.18        9.80422900e-01        2.86528675e-08  20.1121  19.3823
0202-11-02_06:04:56.990000       39.37        1.00858900e+00        3.31153175e-08  20.1121  19.3823
