# Tc = 0.00 K, -dn-ffj51-0e19pm2-0T
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-06_18:27:57.453000      6953.28       -9.15806800e-02        9.71844300e-04  92.9890  90.4326  91.6472  0.0000
0202-03-06_18:27:58.360000      6954.19       -9.15479500e-02        9.71503400e-04  93.0282  90.4269  91.6563  0.0000
0202-03-06_18:27:59.242000      6955.07       -9.16397600e-02        9.71408018e-04  92.9964  90.4233  91.6534  0.0000
0202-03-06_18:28:00.125000      6955.95       -9.13649600e-02        9.71297608e-04  92.9964  90.4233  91.6534  0.0000
0202-03-06_18:28:01.004000      6956.83       -9.12964700e-02        9.71212236e-04  93.0012  90.4164  91.6530  0.0000
0202-03-06_18:28:01.880000      6957.71       -9.17626100e-02        9.71107922e-04  92.9708  90.4133  91.6040  0.0000
0202-03-06_18:28:02.800000      6958.63       -9.16376600e-02        9.71019849e-04  92.9798  90.4094  91.6120  0.0000
0202-03-06_18:28:03.670000      6959.50       -9.16003000e-02        9.70928868e-04  92.9773  90.4074  91.6013  0.0000
0202-03-06_18:28:04.540000      6960.37       -9.16564600e-02        9.70835284e-04  92.9607  90.3992  91.5954  0.0000
0202-03-06_18:28:05.418000      6961.25       -9.19189100e-02        9.70765065e-04  92.9696  90.3943  91.5935  0.0000
0202-03-06_18:28:06.290000      6962.12       -9.17252500e-02        9.70664043e-04  92.9512  90.3875  91.5593  0.0000
0202-03-06_18:28:07.168000      6962.99       -9.12893600e-02        9.70598859e-04  92.9512  90.3875  91.5593  0.0000
0202-03-06_18:28:08.043000      6963.87       -9.14199800e-02        9.70510148e-04  92.9449  90.3828  91.6046  0.0000
0202-03-06_18:28:08.926000      6964.75       -9.14009900e-02        9.70415231e-04  92.9466  90.3745  91.5852  0.0000
0202-03-06_18:28:09.816000      6965.64       -9.14579900e-02        9.70352171e-04  92.9022  90.3672  91.5584  0.0000
0202-03-06_18:28:10.684000      6966.51       -9.12464300e-02        9.70257688e-04  92.9170  90.3575  91.5679  0.0000
0202-03-06_18:28:11.550000      6967.38       -9.11921800e-02        9.70184711e-04  92.9004  90.3524  91.5231  0.0000
0202-03-06_18:28:12.418000      6968.25       -9.12150400e-02        9.70107271e-04  92.8734  90.3457  91.5170  0.0000
0202-03-06_18:28:13.297000      6969.12       -9.14949400e-02        9.70036290e-04  92.9035  90.3385  91.5319  0.0000
0202-03-06_18:28:14.180000      6970.01       -9.17080600e-02        9.69947013e-04  92.9035  90.3385  91.5319  0.0000
0202-03-06_18:28:15.055000      6970.88       -9.15087300e-02        9.69843575e-04  92.8858  90.3299  91.5183  0.0000
0202-03-06_18:28:15.938000      6971.77       -9.13324700e-02        9.69771589e-04  92.8751  90.3223  91.5233  0.0000
0202-03-06_18:28:16.836000      6972.66       -9.13992500e-02        9.69677572e-04  92.8874  90.3145  91.5131  0.0000
0202-03-06_18:28:17.715000      6973.54       -9.13824700e-02        9.69606670e-04  92.8432  90.3097  91.4992  0.0000
0202-03-06_18:28:18.590000      6974.42       -9.16256400e-02        9.69529448e-04  92.8679  90.3002  91.5183  0.0000
