# Tc =  nan K, ffj51-15e19pm2-0nA-anneal300k-720min-dn
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-28_12:28:24.195000      93433.02        6.49500000e-03       -1.23950000e-10  87.4020  85.5612  86.9100  0.0000
0202-03-28_12:28:25.066000      93433.89        6.63785600e-03        2.07590000e-09  87.4040  85.5573  86.8965  0.0000
0202-03-28_12:28:25.980000      93434.81        6.84787300e-03        2.16900000e-10  87.4078  85.5553  86.9050  0.0000
0202-03-28_12:28:26.860000      93435.69        6.75065700e-03        2.78850000e-10  87.3984  85.5518  86.8960  0.0000
0202-03-28_12:28:27.734000      93436.56        6.91881800e-03        4.67915000e-09  87.4078  85.5497  86.9041  0.0000
0202-03-28_12:28:28.610000      93437.44        6.62768900e-03        1.14655000e-09  87.4135  85.5491  86.8967  0.0000
0202-03-28_12:28:29.516000      93438.35        6.90642300e-03        5.17500000e-09  87.3758  85.5459  86.8851  0.0000
0202-03-28_12:28:30.402000      93439.23        6.86137600e-03        2.57200000e-09  87.3758  85.5459  86.8851  0.0000
0202-03-28_12:28:31.280000      93440.11        6.71057800e-03        3.47125000e-09  87.3745  85.5427  86.8832  0.0000
0202-03-28_12:28:32.156000      93440.99        6.90285500e-03        8.05700000e-10  87.3453  85.5385  86.8508  0.0000
0202-03-28_12:28:33.040000      93441.87        7.00185200e-03        1.70430000e-09  87.3391  85.5335  86.8458  0.0000
0202-03-28_12:28:33.906000      93442.73        6.94329900e-03        4.61720000e-09  87.3379  85.5291  86.8452  0.0000
0202-03-28_12:28:34.785000      93443.61        6.89254100e-03        3.43965000e-09  87.3310  85.5232  86.8236  0.0000
0202-03-28_12:28:35.676000      93444.50        6.85833100e-03        2.47950000e-10  87.3249  85.5178  86.8184  0.0000
0202-03-28_12:28:36.580000      93445.41        6.75436300e-03        1.23000000e-10  87.3381  85.5108  86.8282  0.0000
0202-03-28_12:28:37.470000      93446.30        6.67926300e-03        8.70760000e-09  87.3070  85.5044  86.8163  0.0000
0202-03-28_12:28:38.348000      93447.18        6.69284500e-03        8.05685000e-09  87.3070  85.5044  86.8163  0.0000
0202-03-28_12:28:39.223000      93448.05        6.88675900e-03        4.71015000e-09  87.2919  85.4975  86.7991  0.0000
0202-03-28_12:28:40.100000      93448.93        6.74279100e-03       -1.54950000e-10  87.2856  85.4914  86.7963  0.0000
0202-03-28_12:28:40.990000      93449.82        6.69774600e-03        3.28475000e-09  87.2806  85.4846  86.7862  0.0000
0202-03-28_12:28:41.863000      93450.69        6.86768900e-03        5.57750000e-10  87.2715  85.4785  86.7785  0.0000
0202-03-28_12:28:42.742000      93451.57        6.85633500e-03        2.38660000e-09  87.2741  85.4716  86.7553  0.0000
0202-03-28_12:28:43.625000      93452.45        6.50865600e-03        3.62560000e-09  87.2608  85.4649  86.7585  0.0000
0202-03-28_12:28:44.496000      93453.33        6.80624000e-03       -6.19500000e-11  87.2698  85.4573  86.7674  0.0000
0202-03-28_12:28:45.387000      93454.22        6.60624200e-03        1.30150000e-09  87.2698  85.4573  86.7674  0.0000
0202-03-28_12:28:46.270000      93455.10        6.65856000e-03        1.89025000e-09  87.2262  85.4492  86.7413  0.0000
0202-03-28_12:28:47.140000      93455.97        6.59867400e-03        2.75795000e-09  87.2218  85.4423  86.7296  0.0000
0202-03-28_12:28:48.050000      93456.88        6.95495800e-03        4.06000000e-09  87.2430  85.4362  86.7437  0.0000
