# Tc = 0.00 K, up-ffj51-0e19pm2-0nA
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-07_12:42:21.883000      11102.45        6.13504900e-03       -5.29891177e-06  87.6903  87.6890  87.6677  0.0000
0202-03-07_12:42:22.810000      11103.37        6.21853600e-03       -5.27954243e-06  87.7269  87.6854  87.6858  0.0000
0202-03-07_12:42:23.684000      11104.25        6.16755500e-03       -5.31381620e-06  87.7299  87.6840  87.6578  0.0000
0202-03-07_12:42:24.570000      11105.14        6.24814600e-03       -5.34083819e-06  87.7543  87.6830  87.7081  0.0000
0202-03-07_12:42:25.450000      11106.02        6.15746100e-03       -5.34592029e-06  87.7501  87.6806  87.7090  0.0000
0202-03-07_12:42:26.348000      11106.91        6.15174700e-03       -5.34886421e-06  87.7532  87.6782  87.7244  0.0000
0202-03-07_12:42:27.234000      11107.80        6.52420800e-03       -5.39172132e-06  87.7532  87.6782  87.7244  0.0000
0202-03-07_12:42:28.100000      11108.67        6.17126600e-03       -5.39825992e-06  87.7868  87.6788  87.7234  0.0000
0202-03-07_12:42:28.980000      11109.55        6.14633200e-03       -5.33473160e-06  87.7570  87.6757  87.7230  0.0000
0202-03-07_12:42:29.855000      11110.42        5.84659800e-03       -5.39351678e-06  87.8363  87.6766  87.7442  0.0000
0202-03-07_12:42:30.750000      11111.32        6.09371900e-03       -5.44774665e-06  87.7916  87.6776  87.7501  0.0000
0202-03-07_12:42:31.630000      11112.19        6.36903700e-03       -5.45168220e-06  87.8335  87.6797  87.7750  0.0000
0202-03-07_12:42:32.496000      11113.06        6.59077500e-03       -5.45642342e-06  87.8136  87.6793  87.7729  0.0000
0202-03-07_12:42:33.387000      11113.95        6.35404600e-03       -5.49450829e-06  87.8734  87.6836  87.8163  0.0000
0202-03-07_12:42:34.270000      11114.83        6.40970400e-03       -5.50445367e-06  87.8862  87.6832  87.8063  0.0000
0202-03-07_12:42:35.133000      11115.70        6.25430900e-03       -5.50885457e-06  87.8862  87.6832  87.8063  0.0000
0202-03-07_12:42:36.010000      11116.58        6.38402900e-03       -5.52081612e-06  87.9022  87.6874  87.8299  0.0000
