# Tc =  nan K, ffj51-15e19pm2-0T-dn-anneal300k-720min
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-28_16:12:14.324000      13240.03        6.64818600e-03        2.63395000e-09  88.4232  86.3927  87.8400  0.0000
0202-03-28_16:12:15.195000      13240.91        6.60766700e-03       -1.31389000e-08  88.4066  86.3896  87.8229  0.0000
0202-03-28_16:12:16.082000      13241.79        6.91163400e-03       -1.16246000e-08  88.3714  86.3869  87.7839  0.0000
0202-03-28_16:12:16.960000      13242.67        6.52544200e-03       -7.53005000e-09  88.3801  86.3842  87.7871  0.0000
0202-03-28_16:12:17.848000      13243.56        6.63868900e-03       -3.99740000e-09  88.3801  86.3842  87.7871  0.0000
0202-03-28_16:12:18.734000      13244.45        6.43030500e-03        2.44805000e-09  88.3582  86.3808  87.7748  0.0000
0202-03-28_16:12:19.613000      13245.32        6.74622000e-03       -1.82830000e-09  88.3767  86.3788  87.7954  0.0000
0202-03-28_16:12:20.492000      13246.20        6.64440300e-03        6.56940000e-09  88.3652  86.3752  87.7818  0.0000
0202-03-28_16:12:21.367000      13247.08        6.50800400e-03        2.72505000e-09  88.3592  86.3709  87.7652  0.0000
0202-03-28_16:12:22.246000      13247.96        6.64848400e-03       -1.34797000e-08  88.3763  86.3681  87.7856  0.0000
0202-03-28_16:12:23.133000      13248.84        6.45739100e-03       -4.58620000e-09  88.3770  86.3609  87.7681  0.0000
