# Tc =  nan K, ffj51-15e19pm2-0nA-anneal300-30min-dn
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-27_14:25:19.426000      14048.26        5.95104900e-03        4.52223530e-06  85.4561  83.5358  84.8051  0.0000
0202-03-27_14:25:20.305000      14049.13        6.14332900e-03        4.67568990e-06  85.4545  83.5317  84.7822  0.0000
0202-03-27_14:25:21.184000      14050.01        5.94377800e-03        4.69384905e-06  85.4678  83.5302  84.7872  0.0000
0202-03-27_14:25:22.055000      14050.89        6.19245900e-03        4.68573010e-06  85.4659  83.5266  84.7625  0.0000
0202-03-27_14:25:22.953000      14051.78        6.19498300e-03        4.68740345e-06  85.4741  83.5242  84.7807  0.0000
0202-03-27_14:25:23.836000      14052.67        6.13279400e-03        4.67736330e-06  85.4558  83.5211  84.7863  0.0000
0202-03-27_14:25:24.715000      14053.54        6.20707800e-03        4.66614555e-06  85.4252  83.5172  84.7625  0.0000
0202-03-27_14:25:25.582000      14054.41        6.17383100e-03        4.60794675e-06  85.4050  83.5121  84.7651  0.0000
0202-03-27_14:25:26.450000      14055.28        6.16477800e-03        4.66846875e-06  85.3802  83.5072  84.6916  0.0000
0202-03-27_14:25:27.324000      14056.15        6.26808000e-03        4.66899560e-06  85.3802  83.5072  84.6916  0.0000
0202-03-27_14:25:28.215000      14057.04        5.95758300e-03        4.65951315e-06  85.3887  83.5036  84.7098  0.0000
0202-03-27_14:25:29.098000      14057.93        6.04144200e-03        4.65551570e-06  85.3881  83.4970  84.6889  0.0000
0202-03-27_14:25:29.977000      14058.80        6.15335100e-03        4.47023710e-06  85.3845  83.4915  84.7144  0.0000
0202-03-27_14:25:30.840000      14059.67        6.26489000e-03        4.64810950e-06  85.3616  83.4847  84.7010  0.0000
0202-03-27_14:25:31.720000      14060.55        6.51824600e-03        4.65349890e-06  85.3227  83.4783  84.6938  0.0000
0202-03-27_14:25:32.594000      14061.42        6.12700500e-03        4.65080290e-06  85.3445  83.4721  84.6897  0.0000
0202-03-27_14:25:33.500000      14062.33        6.42770500e-03        4.65371580e-06  85.3167  83.4646  84.6472  0.0000
0202-03-27_14:25:34.410000      14063.24        6.49501500e-03        4.64590680e-06  85.3167  83.4646  84.6472  0.0000
0202-03-27_14:25:35.285000      14064.12        6.52225000e-03        4.63803575e-06  85.3274  83.4572  84.6493  0.0000
0202-03-27_14:25:36.170000      14065.00        6.23579600e-03        4.63964720e-06  85.3688  83.4514  84.6478  0.0000
0202-03-27_14:25:37.055000      14065.88        6.37086000e-03        4.64058075e-06  85.3306  83.4457  84.6421  0.0000
0202-03-27_14:25:37.977000      14066.81        6.66176700e-03        4.64665290e-06  85.3158  83.4367  84.6478  0.0000
0202-03-27_14:25:38.860000      14067.69        6.35653800e-03        4.64377100e-06  85.3162  83.4301  84.6415  0.0000
0202-03-27_14:25:39.734000      14068.57        6.47631300e-03        4.63822410e-06  85.2860  83.4234  84.6289  0.0000
0202-03-27_14:25:40.630000      14069.46        6.39096900e-03        4.65229275e-06  85.2979  83.4163  84.5983  0.0000
0202-03-27_14:25:41.523000      14070.35        6.43393600e-03        4.62675845e-06  85.2783  83.4114  84.6044  0.0000
0202-03-27_14:25:42.420000      14071.25        6.26414100e-03        4.63661270e-06  85.2783  83.4114  84.6044  0.0000
0202-03-27_14:25:43.300000      14072.13        6.21397500e-03        4.62514875e-06  85.2630  83.4041  84.5466  0.0000
0202-03-27_14:25:44.176000      14073.01        6.24848100e-03        4.64259420e-06  85.3075  83.3961  84.6137  0.0000
0202-03-27_14:25:45.066000      14073.89        6.37456400e-03        4.63785300e-06  85.2412  83.3885  84.5739  0.0000
0202-03-27_14:25:45.996000      14074.82        6.22606800e-03        4.62040665e-06  85.2291  83.3811  84.5635  0.0000
0202-03-27_14:25:46.880000      14075.71        6.30614000e-03        4.61798960e-06  85.2259  83.3736  84.5584  0.0000
0202-03-27_14:25:47.746000      14076.58        5.97968600e-03        4.56351225e-06  85.1945  83.3662  84.5217  0.0000
0202-03-27_14:25:48.625000      14077.45        6.07801200e-03        4.61542195e-06  85.2348  83.3598  84.5436  0.0000
