# Tc =  nan K, anneal160k-36h
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-10-15_23:18:13.508000      136511.25        1.01459800e-03       -3.09849000e-09  75.9684  75.0074
0202-10-15_23:18:15.650000      136513.39        1.03159100e-03       -4.67936500e-09  75.9962  74.9981
0202-10-15_23:18:17.742000      136515.49        1.17992700e-03       -4.05958000e-09  75.9832  74.9786
0202-10-15_23:18:19.816000      136517.56        1.16004000e-03       -9.91685000e-10  75.9485  75.0020
0202-10-15_23:18:21.902000      136519.65        1.17057700e-03        8.05720000e-10  75.9646  74.9846
0202-10-15_23:18:24.055000      136521.80        1.37315800e-03       -3.09891500e-09  75.9817  75.0009
0202-10-15_23:18:26.133000      136523.88        9.02696900e-04       -1.36352500e-09  75.9260  75.0093
0202-10-15_23:18:28.227000      136525.97        1.38258200e-03       -1.67341500e-09  75.9337  75.0475
0202-10-15_23:18:30.305000      136528.05        1.44491400e-03       -3.00573000e-09  75.9846  75.0733
0202-10-15_23:18:32.390000      136530.13        1.10935800e-03       -1.02264500e-09  76.0210  75.0919
0202-10-15_23:18:34.510000      136532.26        1.53611300e-03       -3.34683500e-09  75.9681  75.0877
0202-10-15_23:18:36.610000      136534.36        1.14156400e-03        2.66481500e-09  75.9633  75.1071
0202-10-15_23:18:38.700000      136536.44        1.25769400e-03        6.50775000e-10  75.9666  75.1379
0202-10-15_23:18:40.797000      136538.54        1.32306900e-03        7.53037000e-09  76.0020  75.1604
0202-10-15_23:18:42.875000      136540.62        1.34703800e-03        1.82841000e-09  75.9804  75.1786
0202-10-15_23:18:44.960000      136542.70        1.21636300e-03        1.27056000e-09  75.9525  75.2019
0202-10-15_23:18:47.094000      136544.84        1.23038800e-03        2.51012500e-09  75.9530  75.2320
0202-10-15_23:18:49.180000      136546.93        1.20842300e-03       -5.88795000e-09  75.9446  75.2572
0202-10-15_23:18:51.285000      136549.03        1.10067600e-03        4.67937000e-09  75.9845  75.2921
0202-10-15_23:18:53.360000      136551.11        1.51118000e-03        7.65430500e-09  75.9726  75.3160
0202-10-15_23:18:55.438000      136553.18        1.62745900e-03       -1.64242500e-09  75.9497  75.3330
0202-10-15_23:18:57.566000      136555.31        1.66834600e-03       -3.28485500e-09  75.9861  75.3892
0202-10-15_23:18:59.652000      136557.40        1.55978400e-03       -6.69365000e-09  75.9657  75.4520
0202-10-15_23:19:01.734000      136559.48        1.40076200e-03       -3.93562500e-09  75.9635  75.4695
0202-10-15_23:19:03.812000      136561.56        1.55971000e-03       -2.72705000e-09  75.9929  75.5096
0202-10-15_23:19:05.887000      136563.63        1.41723600e-03       -4.52500000e-09  76.0210  75.5584
0202-10-15_23:19:07.973000      136565.72        1.47096100e-03       -3.37782000e-09  76.0024  75.5769
0202-10-15_23:19:10.070000      136567.82        1.06424300e-03        4.95830000e-10  76.0314  75.6099
0202-10-15_23:19:12.164000      136569.91        1.04584000e-03        3.87364500e-09  76.0108  75.6478
0202-10-15_23:19:14.246000      136571.99        1.28990000e-03       -4.46244000e-09  76.0010  75.6853
0202-10-15_23:19:16.344000      136574.09        9.65771700e-04        2.75804000e-09  76.0261  75.7191
0202-10-15_23:19:18.426000      136576.17        1.24033100e-03       -7.74729000e-09  76.0235  75.7541
0202-10-15_23:19:20.555000      136578.30        1.38510500e-03        5.05123500e-09  76.0547  75.8188
0202-10-15_23:19:22.652000      136580.40        1.39178400e-03       -5.23702000e-09  76.1067  75.8773
0202-10-15_23:19:24.730000      136582.47        1.76570400e-03        2.32418500e-09  76.1087  75.9027
0202-10-15_23:19:26.830000      136584.57        1.43653000e-03       -4.18354000e-09  76.0781  75.9380
0202-10-15_23:19:28.914000      136586.66        1.59139600e-03       -6.44526000e-09  76.0955  75.9706
0202-10-15_23:19:31.016000      136588.76        1.25843700e-03        2.23122000e-09  76.1200  76.0045
0202-10-15_23:19:33.094000      136590.84        1.42487900e-03        2.78900000e-10  76.1108  76.0306
0202-10-15_23:19:35.170000      136592.92        1.07782200e-03        1.05348500e-09  76.0818  76.0701
0202-10-15_23:19:37.250000      136594.99        1.08338800e-03        3.43980000e-09  76.1084  76.1067
0202-10-15_23:19:39.344000      136597.09        1.29427900e-03        6.63168500e-09  76.1503  76.1364
