# Ic =  nan A, n =  nan , Tavg = 25.66 K, 25k-ffj51-0e19pm2-0T-
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-26_01:45:26.773000      9228.11        8.17513400e-03        2.55794545e-09  25.3099  23.2403  23.4352  0.0000
0202-03-26_01:45:27.120000      9228.46        3.09786600e-01        2.20185455e-08  25.3099  23.2403  23.4352  0.0000
0202-03-26_01:45:27.470000      9228.81        6.08253700e-01        5.83984545e-09  25.3109  23.2466  23.4367  0.0000
0202-03-26_01:45:27.816000      9229.16        9.06166500e-01        4.96784545e-09  25.3109  23.2466  23.4367  0.0000
0202-03-26_01:45:28.190000      9229.53        1.20431400e+00       -9.59655455e-09  25.3109  23.2466  23.4367  0.0000
0202-03-26_01:45:28.605000      9229.95        1.50260800e+00        6.95114545e-09  25.3091  23.2408  23.4339  0.0000
0202-03-26_01:45:28.965000      9230.31        1.80049200e+00       -6.37375455e-09  25.3091  23.2408  23.4339  0.0000
0202-03-26_01:45:29.324000      9230.67        2.09843600e+00       -1.04385455e-09  25.2901  23.2453  23.4130  0.0000
0202-03-26_01:45:29.670000      9231.01        2.39665000e+00        1.17233455e-08  25.2901  23.2453  23.4130  0.0000
0202-03-26_01:45:30.020000      9231.36        2.69481200e+00        1.51939455e-08  25.2901  23.2453  23.4130  0.0000
0202-03-26_01:45:30.375000      9231.72        2.99319300e+00        1.73011455e-08  25.2779  23.2430  23.4086  0.0000
0202-03-26_01:45:30.734000      9232.08        3.29116200e+00        1.07936455e-08  25.2779  23.2430  23.4086  0.0000
0202-03-26_01:45:31.098000      9232.44        3.58912500e+00        8.56254545e-09  25.2779  23.2430  23.4086  0.0000
0202-03-26_01:45:31.450000      9232.79        3.88740200e+00        3.04664545e-09  25.2746  23.2403  23.4006  0.0000
0202-03-26_01:45:31.797000      9233.14        4.18542200e+00       -9.34865455e-09  25.2746  23.2403  23.4006  0.0000
0202-03-26_01:45:32.145000      9233.49        4.48369900e+00       -1.62900545e-08  25.2746  23.2403  23.4006  0.0000
0202-03-26_01:45:32.492000      9233.83        4.78187900e+00       -1.11459545e-08  25.2725  23.2447  23.4129  0.0000
0202-03-26_01:45:32.850000      9234.19        5.07982400e+00       -1.02163545e-08  25.2725  23.2447  23.4129  0.0000
0202-03-26_01:45:33.215000      9234.56        5.37815900e+00       -5.63005455e-09  25.2725  23.2447  23.4129  0.0000
0202-03-26_01:45:33.600000      9234.94        5.67576300e+00       -1.25092545e-08  25.2845  23.2389  23.4171  0.0000
0202-03-26_01:45:33.950000      9235.29        5.97397400e+00       -2.38509545e-08  25.2845  23.2389  23.4171  0.0000
0202-03-26_01:45:34.316000      9235.66        6.27214100e+00       -1.96984545e-08  25.2845  23.2389  23.4171  0.0000
