# Ic = 27.45 A, n = 31.98 , Tavg = 30.27 K, 0nA-30k-ffj51-0e19pm2-0T-0nA
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-06_20:44:38.920000      6135.67        1.17538000e-02        5.71221667e-09  29.9411  27.9722  28.1957  0.0000
0202-03-06_20:44:39.277000      6136.03        3.13628900e-01        2.90153167e-08  29.9448  27.9743  28.2056  0.0000
0202-03-06_20:44:39.637000      6136.39        6.11389800e-01        2.80237167e-08  29.9448  27.9743  28.2056  0.0000
0202-03-06_20:44:39.984000      6136.73        9.10302400e-01        2.79672167e-08  29.9438  27.9757  28.2008  0.0000
0202-03-06_20:44:40.332000      6137.08        1.20822200e+00        1.11177167e-08  29.9438  27.9757  28.2008  0.0000
0202-03-06_20:44:40.690000      6137.44        1.50627800e+00       -1.40148333e-09  29.9438  27.9757  28.2008  0.0000
0202-03-06_20:44:41.040000      6137.79        1.80437800e+00        2.71697167e-08  29.9425  27.9797  28.2062  0.0000
0202-03-06_20:44:41.387000      6138.14        2.10230200e+00        2.41948167e-08  29.9425  27.9797  28.2062  0.0000
0202-03-06_20:44:41.734000      6138.48        2.40043100e+00        2.94628167e-08  29.9425  27.9797  28.2062  0.0000
0202-03-06_20:44:42.082000      6138.83        2.69861000e+00        3.03924167e-08  29.9326  27.9789  28.1966  0.0000
0202-03-06_20:44:42.430000      6139.18        2.99681800e+00        3.12601167e-08  29.9326  27.9789  28.1966  0.0000
0202-03-06_20:44:42.777000      6139.53        3.29524500e+00        3.00206167e-08  29.9326  27.9789  28.1966  0.0000
0202-03-06_20:44:43.125000      6139.87        3.59329800e+00        3.28095167e-08  29.9338  27.9825  28.2016  0.0000
0202-03-06_20:44:43.473000      6140.22        3.89135300e+00        3.90692167e-08  29.9338  27.9825  28.2016  0.0000
0202-03-06_20:44:43.860000      6140.61        4.18949600e+00        4.73740167e-08  29.9338  27.9825  28.2016  0.0000
0202-03-06_20:44:44.230000      6140.98        4.48757600e+00        4.61965167e-08  29.9401  27.9829  28.2061  0.0000
0202-03-06_20:44:44.580000      6141.33        4.78605500e+00        4.95432167e-08  29.9401  27.9829  28.2061  0.0000
0202-03-06_20:44:44.930000      6141.68        5.08364900e+00        4.76839167e-08  29.9401  27.9829  28.2061  0.0000
0202-03-06_20:44:45.277000      6142.03        5.38214400e+00        4.47090167e-08  29.9418  27.9847  28.2079  0.0000
0202-03-06_20:44:45.625000      6142.37        5.68039300e+00        4.91093167e-08  29.9418  27.9847  28.2079  0.0000
0202-03-06_20:44:45.980000      6142.73        5.97828300e+00        4.22233167e-08  29.9476  27.9871  28.2144  0.0000
0202-03-06_20:44:46.330000      6143.08        6.27666000e+00        5.51100167e-08  29.9476  27.9871  28.2144  0.0000
0202-03-06_20:44:46.676000      6143.43        6.57451000e+00        4.89123167e-08  29.9476  27.9871  28.2144  0.0000
0202-03-06_20:44:47.027000      6143.78        6.87271100e+00        4.87884167e-08  29.9411  27.9871  28.2117  0.0000
0202-03-06_20:44:47.375000      6144.12        7.17098100e+00        4.66192167e-08  29.9411  27.9871  28.2117  0.0000
0202-03-06_20:44:47.730000      6144.48        7.46902300e+00        5.06477167e-08  29.9411  27.9871  28.2117  0.0000
0202-03-06_20:44:48.080000      6144.83        7.76716400e+00        6.81870167e-08  29.9383  27.9899  28.2087  0.0000
0202-03-06_20:44:48.426000      6145.18        8.06517200e+00        6.76912167e-08  29.9383  27.9899  28.2087  0.0000
0202-03-06_20:44:48.780000      6145.53        8.36352600e+00        7.28972167e-08  29.9383  27.9899  28.2087  0.0000
0202-03-06_20:44:49.140000      6145.89        8.66157400e+00        7.59341167e-08  29.9394  27.9910  28.2136  0.0000
0202-03-06_20:44:49.500000      6146.25        8.95990700e+00        8.13880167e-08  29.9394  27.9910  28.2136  0.0000
0202-03-06_20:44:49.887000      6146.64        9.25783300e+00        8.61602167e-08  29.9394  27.9910  28.2136  0.0000
0202-03-06_20:44:50.246000      6147.00        9.55612000e+00        8.15120167e-08  29.9494  27.9927  28.2177  0.0000
0202-03-06_20:44:50.594000      6147.34        9.85435300e+00        8.45488167e-08  29.9494  27.9927  28.2177  0.0000
0202-03-06_20:44:50.953000      6147.70        1.01525200e+01        9.23579167e-08  29.9506  27.9959  28.2186  0.0000
0202-03-06_20:44:51.300000      6148.05        1.04507900e+01        1.04815217e-07  29.9506  27.9959  28.2186  0.0000
0202-03-06_20:44:51.652000      6148.40        1.07486900e+01        9.60834167e-08  29.9506  27.9959  28.2186  0.0000
0202-03-06_20:44:52             6148.75        1.10471400e+01        9.82043167e-08  29.9625  27.9948  28.2258  0.0000
0202-03-06_20:44:52.348000      6149.10        1.13451700e+01        1.01429417e-07  29.9625  27.9948  28.2258  0.0000
0202-03-06_20:44:52.703000      6149.45        1.16429800e+01        1.01863317e-07  29.9625  27.9948  28.2258  0.0000
0202-03-06_20:44:53.050000      6149.80        1.19411700e+01        1.15684017e-07  29.9518  27.9984  28.2154  0.0000
0202-03-06_20:44:53.400000      6150.15        1.22391900e+01        1.10849817e-07  29.9518  27.9984  28.2154  0.0000
0202-03-06_20:44:53.746000      6150.50        1.25376500e+01        1.18658917e-07  29.9518  27.9984  28.2154  0.0000
0202-03-06_20:44:54.094000      6150.84        1.28357100e+01        1.17357417e-07  29.9578  27.9985  28.2228  0.0000
0202-03-06_20:44:54.440000      6151.19        1.31340400e+01        1.22191517e-07  29.9578  27.9985  28.2228  0.0000
0202-03-06_20:44:54.790000      6151.54        1.34321100e+01        1.24050817e-07  29.9578  27.9985  28.2228  0.0000
0202-03-06_20:44:55.140000      6151.89        1.37301800e+01        1.28017317e-07  29.9581  28.0004  28.2176  0.0000
0202-03-06_20:44:55.490000      6152.24        1.40288300e+01        1.32417717e-07  29.9581  28.0004  28.2176  0.0000
0202-03-06_20:44:55.850000      6152.60        1.43266000e+01        1.31983817e-07  29.9581  28.0004  28.2176  0.0000
0202-03-06_20:44:56.240000      6152.99        1.46247900e+01        1.32355717e-07  29.9718  28.0024  28.2270  0.0000
0202-03-06_20:44:56.586000      6153.34        1.49229200e+01        1.45680617e-07  29.9718  28.0024  28.2270  0.0000
0202-03-06_20:44:56.938000      6153.69        1.52207600e+01        1.46486317e-07  29.9718  28.0024  28.2270  0.0000
0202-03-06_20:44:57.280000      6154.03        1.55189300e+01        1.43759417e-07  29.9794  28.0018  28.2243  0.0000
0202-03-06_20:44:57.633000      6154.38        1.58173900e+01        1.47103917e-07  29.9794  28.0018  28.2243  0.0000
0202-03-06_20:44:57.992000      6154.74        1.61159800e+01        1.44374717e-07  29.9875  28.0054  28.2317  0.0000
0202-03-06_20:44:58.336000      6155.09        1.64138300e+01        1.66934117e-07  29.9875  28.0054  28.2317  0.0000
0202-03-06_20:44:58.684000      6155.44        1.67120300e+01        1.58319417e-07  29.9875  28.0054  28.2317  0.0000
0202-03-06_20:44:59.030000      6155.78        1.70101400e+01        1.56770017e-07  29.9905  28.0058  28.2239  0.0000
0202-03-06_20:44:59.380000      6156.13        1.73084300e+01        1.59187117e-07  29.9905  28.0058  28.2239  0.0000
0202-03-06_20:44:59.740000      6156.49        1.76068000e+01        1.52245717e-07  29.9905  28.0058  28.2239  0.0000
0202-03-06_20:45:00.086000      6156.84        1.79051600e+01        1.71396517e-07  29.9971  28.0063  28.2282  0.0000
