# Ic =  nan A, n =  nan , Tavg = 25.90 K, 25k-ffj51-0e19pm2-0T-0nA
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-06_21:00:39.484000      7096.23        1.21222200e-02       -1.80248583e-08  25.5354  22.9131  23.1446  0.0000
0202-03-06_21:00:39.875000      7096.63        3.14010500e-01       -1.30047583e-08  25.5354  22.9131  23.1446  0.0000
0202-03-06_21:00:40.242000      7096.99        6.12160700e-01        2.11754167e-09  25.4897  22.9058  23.1190  0.0000
0202-03-06_21:00:40.598000      7097.35        9.10769500e-01       -1.01538583e-08  25.4897  22.9058  23.1190  0.0000
0202-03-06_21:00:40.960000      7097.71        1.20866800e+00       -3.01722583e-08  25.5005  22.9125  23.1255  0.0000
0202-03-06_21:00:41.310000      7098.06        1.50718000e+00       -3.35190583e-08  25.5005  22.9125  23.1255  0.0000
0202-03-06_21:00:41.656000      7098.41        1.80533600e+00       -5.83061583e-08  25.5005  22.9125  23.1255  0.0000
0202-03-06_21:00:42.004000      7098.76        2.10306100e+00       -3.90244583e-08  25.4877  22.9079  23.1275  0.0000
0202-03-06_21:00:42.350000      7099.10        2.40135700e+00       -5.36497583e-08  25.4877  22.9079  23.1275  0.0000
0202-03-06_21:00:42.710000      7099.46        2.69964400e+00       -6.12108583e-08  25.4877  22.9079  23.1275  0.0000
0202-03-06_21:00:43.060000      7099.81        2.99772600e+00       -3.79696583e-08  25.5004  22.9085  23.1260  0.0000
0202-03-06_21:00:43.406000      7100.16        3.29504500e+00       -4.57167583e-08  25.5004  22.9085  23.1260  0.0000
0202-03-06_21:00:43.754000      7100.50        3.59370400e+00       -4.80718583e-08  25.5004  22.9085  23.1260  0.0000
0202-03-06_21:00:44.100000      7100.85        3.89217600e+00       -5.73063583e-08  25.4989  22.9117  23.1442  0.0000
0202-03-06_21:00:44.450000      7101.20        4.18994100e+00       -8.04855583e-08  25.4989  22.9117  23.1442  0.0000
0202-03-06_21:00:44.805000      7101.56        4.48837300e+00       -8.43281583e-08  25.4989  22.9117  23.1442  0.0000
0202-03-06_21:00:45.207000      7101.96        4.78637100e+00       -7.91221583e-08  25.4989  22.9062  23.1357  0.0000
0202-03-06_21:00:45.562000      7102.31        5.08491800e+00       -6.11489583e-08  25.4989  22.9062  23.1357  0.0000
0202-03-06_21:00:45.910000      7102.66        5.38304500e+00       -6.59830583e-08  25.4989  22.9062  23.1357  0.0000
0202-03-06_21:00:46.273000      7103.02        5.68125300e+00       -7.01974583e-08  25.4561  22.9107  23.1178  0.0000
0202-03-06_21:00:46.633000      7103.38        5.97955700e+00       -7.44118583e-08  25.4561  22.9107  23.1178  0.0000
0202-03-06_21:00:46.977000      7103.73        6.27742200e+00       -8.79847583e-08  25.4720  22.9074  23.1259  0.0000
0202-03-06_21:00:47.330000      7104.08        6.57565500e+00       -1.21514058e-07  25.4720  22.9074  23.1259  0.0000
0202-03-06_21:00:47.684000      7104.44        6.87377600e+00       -1.23129058e-07  25.4720  22.9074  23.1259  0.0000
0202-03-06_21:00:48.030000      7104.78        7.17179800e+00       -9.75350583e-08  25.4585  22.9047  23.1188  0.0000
0202-03-06_21:00:48.380000      7105.13        7.47001500e+00       -9.98281583e-08  25.4585  22.9047  23.1188  0.0000
0202-03-06_21:00:48.727000      7105.48        7.76840200e+00       -1.25796358e-07  25.4585  22.9047  23.1188  0.0000
0202-03-06_21:00:49.074000      7105.83        8.06689600e+00       -1.38811458e-07  25.4807  22.9112  23.1366  0.0000
